stage,split,model,mae,rmse,mape,smape,r2,ci_mae_low,ci_mae_high,ci_rmse_low,ci_rmse_high,ci_mape_low,ci_mape_high,ci_smape_low,ci_smape_high,ci_r2_low,ci_r2_high,defensible,uplift_vs_persistence_rmse
Stage1_CPU,holdout,RandomForest,0.0003166526118924896,0.0003977687971353908,3.177242943098704,3.225633035695647,0.26927390527573813,0.00026607881849334455,0.00039972547103008297,0.00033335058216612916,0.00047747046157192675,2.554911660063259,3.912299412844329,2.71650093542586,3.989933679383501,-0.2854599179354093,0.42254538827133703,False,-0.4238995877684488
Stage2_ITPower,holdout,Physics,0.02216568283247441,0.027843815799477586,0.07220135802892703,0.0722287736829792,0.2692739052757265,0.018625517294534398,0.027980782972106603,0.023334540751629128,0.033422932310034924,0.0573065983354553,0.09082316358256526,0.06064960282142799,0.09053117507767892,-0.28545991793544734,0.42254538827133675,,
Stage3_PUE,holdout,Physics,1.5556561494293157e-05,1.9827730131132737e-05,0.001259166989412449,0.001259175386985994,0.9999999515383652,1.250178171701094e-05,1.9986273551519684e-05,1.6466510726732056e-05,2.3873438119659008e-05,0.0009389879143151597,0.0016041187886585687,0.0010138006800840746,0.0016064564481783627,0.9999999260660002,0.9999999680893097,,
Stage4_TotalPower,holdout,Physics,38.38589294287726,38.48525180264438,50.471812806239,67.65800109642412,-999.3985507747296,37.17844215410239,39.571809102302666,37.32131436104387,39.606000996465674,48.94556255541935,51.749444747598645,64.75718449729668,69.90068799221802,-1499.8816267519503,-762.1027425558638,,
Stage5_CarbonIntensity,holdout,XGBoost,11.093411893925223,14.043226943471472,2.990535915575092,3.040787213265202,0.6853341190576637,8.60583655685041,15.767901824030009,11.4241367844646,18.53685451748824,2.4161838998051377,4.250993312905337,2.487663542792466,4.38029037583701,0.45711832533033064,0.7773936448638347,False,-0.16837901223800855
Stage6_Emissions,holdout,PhysicsFromPredictions,14374.629626226668,14419.756157513539,51.39048433542135,69.32639644037778,-49.25502509270713,14237.01787118887,14747.662632454623,14295.984893596942,14777.112398517884,50.337801757103485,52.47973240908728,67.45616628050647,71.03788390183551,-64.10257395070167,-35.20674688165855,False,-0.020358339060951244
