date,coal_pct,gas_pct,nuclear_pct,renewable_pct
2015-01-01,11.326123270822734,66.40552362128751,14.30000604249629,7.968347065393454
2015-02-01,11.261748649297441,66.46748937229006,14.335069856668026,7.93569212174447
2015-03-01,11.19737402777215,66.52945512329259,14.37013367083976,7.9030371780954844
2015-04-01,11.13299940624686,66.59142087429515,14.405197485011495,7.8703822344465015
2015-05-01,11.068624784721566,66.65338662529768,14.440261299183227,7.837727290797517
2015-06-01,11.004250163196275,66.71535237630023,14.47532511335496,7.805072347148531
2015-07-01,10.939875541670983,66.77731812730278,14.510388927526696,7.7724174034995475
2015-08-01,10.87550092014569,66.83928387830531,14.545452741698432,7.739762459850562
2015-09-01,10.811126298620401,66.90124962930787,14.580516555870169,7.707107516201578
2015-10-01,10.746751677095107,66.9632153803104,14.6155803700419,7.6744525725525925
2015-11-01,10.682377055569816,67.02518113131293,14.650644184213634,7.64179762890361
2015-12-01,10.618002434044524,67.08714688231548,14.685707998385366,7.609142685254625
2016-01-01,10.553627812519231,67.14911263331803,14.720771812557102,7.576487741605639
2016-02-01,10.313089829207694,67.33362523855973,14.771646958857291,7.58163797337528
2016-03-01,10.072551845896156,67.51813784380144,14.822522105157478,7.58678820514492
2016-04-01,9.832013862584619,67.70265044904316,14.873397251457668,7.591938436914561
2016-05-01,9.59147587927308,67.88716305428487,14.924272397757854,7.5970886686842
2016-06-01,9.350937895961543,68.07167565952658,14.97514754405804,7.602238900453841
2016-07-01,9.110399912650005,68.25618826476828,15.026022690358229,7.6073891322234815
2016-08-01,8.869861929338468,68.44070087000999,15.076897836658418,7.612539363993124
2016-09-01,8.629323946026929,68.6252134752517,15.127772982958607,7.617689595762762
2016-10-01,8.388785962715392,68.80972608049342,15.178648129258793,7.622839827532403
2016-11-01,8.148247979403852,68.99423868573511,15.229523275558979,7.627990059302042
2016-12-01,7.907709996092316,69.17875129097682,15.280398421859168,7.633140291071683
2017-01-01,7.667172012780778,69.36326389621853,15.331273568159354,7.638290522841324
2017-02-01,7.603128997303962,69.5047858291437,15.23088116559618,7.66120400795614
2017-03-01,7.539085981827147,69.64630776206889,15.130488763033009,7.684117493070959
2017-04-01,7.47504296635033,69.78782969499406,15.030096360469832,7.707030978185776
2017-05-01,7.4109999508735145,69.92935162791923,14.929703957906659,7.729944463300593
2017-06-01,7.3469569353966975,70.0708735608444,14.829311555343486,7.752857948415411
2017-07-01,7.282913919919884,70.21239549376959,14.728919152780312,7.775771433530229
2017-08-01,7.218870904443067,70.35391742669475,14.628526750217139,7.798684918645046
2017-09-01,7.15482788896625,70.49543935961992,14.528134347653962,7.821598403759862
2017-10-01,7.090784873489435,70.6369612925451,14.427741945090789,7.84451188887468
2017-11-01,7.026741858012618,70.77848322547027,14.327349542527616,7.867425373989498
2017-12-01,6.9626988425358025,70.92000515839544,14.22695713996444,7.890338859104315
2018-01-01,6.898655827058986,71.06152709132061,14.126564737401266,7.913252344219132
2018-02-01,6.654611143635149,71.33082502456735,14.146531907188239,7.868031924609261
2018-03-01,6.410566460211312,71.60012295781408,14.166499076975214,7.82281150499939
2018-04-01,6.166521776787475,71.86942089106081,14.186466246762192,7.777591085389518
2018-05-01,5.9224770933636375,72.13871882430755,14.206433416549165,7.732370665779648
2018-06-01,5.6784324099398,72.40801675755428,14.22640058633614,7.687150246169777
2018-07-01,5.434387726515963,72.67731469080101,14.246367756123114,7.641929826559907
2018-08-01,5.190343043092126,72.94661262404775,14.266334925910087,7.596709406950033
2018-09-01,4.946298359668289,73.21591055729448,14.286302095697062,7.551488987340163
2018-10-01,4.702253676244452,73.48520849054123,14.30626926548404,7.506268567730294
2018-11-01,4.458208992820614,73.75450642378794,14.326236435271012,7.461048148120421
2018-12-01,4.214164309396777,74.02380435703468,14.346203605057987,7.415827728510551
2019-01-01,3.9701196259729405,74.29310229028142,14.366170774844964,7.37060730890068
2019-02-01,3.9468900594138825,74.17889257992255,14.45289410261129,7.421323258052269
2019-03-01,3.9236604928548253,74.0646828695637,14.539617430377621,7.472039207203859
2019-04-01,3.9004309262957673,73.95047315920483,14.626340758143948,7.52275515635545
2019-05-01,3.877201359736709,73.83626344884597,14.713064085910274,7.57347110550704
2019-06-01,3.853971793177652,73.7220537384871,14.799787413676604,7.62418705465863
2019-07-01,3.830742226618594,73.60784402812826,14.886510741442935,7.674903003810221
2019-08-01,3.807512660059537,73.49363431776939,14.973234069209262,7.725618952961812
2019-09-01,3.7842830935004788,73.37942460741053,15.059957396975593,7.7763349021134
2019-10-01,3.7610535269414216,73.26521489705168,15.14668072474192,7.827050851264993
2019-11-01,3.7378239603823635,73.15100518669281,15.233404052508249,7.877766800416581
2019-12-01,3.7145943938233046,73.03679547633394,15.320127380274576,7.928482749568171
2020-01-01,3.691364827264248,72.92258576597509,15.406850708040906,7.979198698719762
2020-02-01,3.6644857298028586,72.9643994170924,15.342296388308377,8.028818464796354
2020-03-01,3.63760663234147,73.00621306820973,15.27774206857585,8.078438230872948
2020-04-01,3.6107275348800814,73.04802671932705,15.213187748843323,8.128057996949542
2020-05-01,3.583848437418692,73.08984037044436,15.148633429110795,8.177677763026132
2020-06-01,3.556969339957304,73.1316540215617,15.084079109378267,8.227297529102726
2020-07-01,3.5300902424959153,73.17346767267902,15.019524789645741,8.27691729517932
2020-08-01,3.5032111450345265,73.21528132379635,14.954970469913215,8.326537061255912
2020-09-01,3.4763320475731376,73.25709497491367,14.890416150180686,8.376156827332505
2020-10-01,3.4494529501117492,73.298908626031,14.825861830448158,8.425776593409099
2020-11-01,3.422573852650361,73.34072227714833,14.761307510715636,8.475396359485691
2020-12-01,3.3956947551889716,73.38253592826564,14.696753190983102,8.525016125562285
2021-01-01,3.3688156577275827,73.42434957938296,14.632198871250576,8.574635891638877
2021-02-01,3.3686415259551765,73.36935827487362,14.63304425222455,8.628955946946647
2021-03-01,3.368467394182771,73.31436697036429,14.633889633198525,8.683276002254418
2021-04-01,3.368293262410366,73.25937566585495,14.6347350141725,8.737596057562188
2021-05-01,3.3681191306379596,73.2043843613456,14.635580395146475,8.791916112869957
2021-06-01,3.3679449988655534,73.14939305683627,14.636425776120449,8.846236168177729
2021-07-01,3.3677708670931485,73.09440175232695,14.637271157094425,8.900556223485498
2021-08-01,3.3675967353207414,73.03941044781759,14.638116538068397,8.954876278793268
2021-09-01,3.367422603548336,72.98441914330826,14.63896191904237,9.00919633410104
2021-10-01,3.367248471775931,72.92942783879892,14.63980730001635,9.06351638940881
2021-11-01,3.3670743400035246,72.87443653428957,14.640652680990321,9.117836444716579
2021-12-01,3.3669002082311184,72.81944522978024,14.641498061964295,9.17215650002435
2022-01-01,3.3667260764587126,72.7644539252709,14.64234344293827,9.22647655533212
2022-02-01,3.280680486431395,72.78563002840156,14.711168592461924,9.222520892705127
2022-03-01,3.194634896404078,72.8068061315322,14.779993741985582,9.218565230078138
2022-04-01,3.1085893063767607,72.82798223466285,14.848818891509236,9.214609567451147
2022-05-01,3.0225437163494435,72.84915833779351,14.917644041032894,9.210653904824156
2022-06-01,2.9364981263221264,72.87033444092417,14.986469190556548,9.206698242197165
2022-07-01,2.8504525362948088,72.89151054405481,15.0552943400802,9.202742579570172
2022-08-01,2.764406946267492,72.91268664718548,15.12411948960386,9.198786916943183
2022-09-01,2.6783613562401745,72.93386275031612,15.192944639127514,9.19483125431619
2022-10-01,2.5923157662128573,72.95503885344678,15.261769788651169,9.190875591689199
2022-11-01,2.5062701761855397,72.97621495657742,15.330594938174826,9.186919929062208
2022-12-01,2.4202245861582226,72.99739105970808,15.399420087698482,9.182964266435217
2023-01-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-02-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-03-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-04-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-05-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-06-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-07-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-08-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-09-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-10-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-11-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
2023-12-01,2.3341789961309054,73.01856716283874,15.468245237222137,9.179008603808226
