Data Year,Balancing Authority Name,Balancing Authority Code,BA nameplate capacity (MW),BA annual heat input from combustion (MMBtu),BA ozone season heat input from combustion (MMBtu),BA total annual heat input (MMBtu),BA total ozone season heat input (MMBtu),BA annual net generation (MWh),BA ozone season net generation (MWh),BA annual nonbaseload generation (MWh),BA annual NOx emissions (tons),BA ozone season NOx emissions (tons),BA annual SO2 emissions (tons),BA annual CO2 emissions (tons),BA annual CH4 emissions (lbs),BA annual N2O emissions (lbs),BA annual CO2 equivalent emissions (tons),BA annual Hg emissions (lbs),BA annual NOx total output emission rate (lb/MWh),BA ozone season NOx total output emission rate (lb/MWh),BA annual SO2 total output emission rate (lb/MWh),BA annual CO2 total output emission rate (lb/MWh),BA annual CH4 total output emission rate (lb/MWh),BA annual N2O total output emission rate (lb/MWh),BA annual CO2 equivalent total output emission rate (lb/MWh),BA annual Hg total output emission rate (lb/MWh),BA annual NOx input emission rate (lb/MMBtu),BA ozone season NOx input emission rate (lb/MMBtu),BA annual SO2 input emission rate (lb/MMBtu),BA annual CO2 input emission rate (lb/MMBtu),BA annual CH4 input emission rate (lb/MMBtu),BA annual N2O input emission rate (lb/MMBtu),BA annual CO2 equivalent input emission rate (lb/MMBtu),BA annual Hg input emission rate (lb/MMBtu),BA annual NOx combustion output emission rate (lb/MWh),BA ozone season NOx combustion output emission rate (lb/MWh),BA annual SO2 combustion output emission rate (lb/MWh),BA annual CO2 combustion output emission rate (lb/MWh),BA annual CH4 combustion output emission rate (lb/MWh),BA annual N2O combustion output emission rate (lb/MWh),BA annual CO2 equivalent combustion output emission rate (lb/MWh),BA annual Hg combustion output emission rate (lb/MWh),BA annual NOx coal output emission rate (lb/MWh),BA annual NOx oil output emission rate (lb/MWh),BA annual NOx gas output emission rate (lb/MWh),BA annual NOx fossil fuel output emission rate (lb/MWh),BA ozone season NOx coal output emission rate (lb/MWh),BA ozone season NOx oil output emission rate (lb/MWh),BA ozone season NOx gas output emission rate (lb/MWh),BA ozone season NOx fossil fuel output emission rate (lb/MWh),BA annual SO2 coal output emission rate (lb/MWh),BA annual SO2 oil output emission rate (lb/MWh),BA annual SO2 gas output emission rate (lb/MWh),BA annual SO2 fossil fuel output emission rate (lb/MWh),BA annual CO2 coal output emission rate (lb/MWh),BA annual CO2 oil output emission rate (lb/MWh),BA annual CO2 gas output emission rate (lb/MWh),BA annual CO2 fossil fuel output emission rate (lb/MWh),BA annual CH4 coal output emission rate (lb/MWh),BA annual CH4 oil output emission rate (lb/MWh),BA annual CH4 gas output emission rate (lb/MWh),BA annual CH4 fossil fuel output emission rate (lb/MWh),BA annual N2O coal output emission rate (lb/MWh),BA annual N2O oil output emission rate (lb/MWh),BA annual N2O gas output emission rate (lb/MWh),BA annual N2O fossil fuel output emission rate (lb/MWh),BA annual CO2 equivalent coal output emission rate (lb/MWh),BA annual CO2 equivalent oil output emission rate (lb/MWh),BA annual CO2 equivalent gas output emission rate (lb/MWh),BA annual CO2 equivalent fossil fuel output emission rate (lb/MWh),BA annual Hg coal output emission rate (lb/MWh),BA annual Hg fossil fuel output emission rate (lb/MWh),BA annual NOx coal input emission rate (lb/MMBtu),BA annual NOx oil input emission rate (lb/MMBtu),BA annual NOx gas input emission rate (lb/MMBtu),BA annual NOx fossil fuel input emission rate (lb/MMBtu),BA ozone season NOx coal input emission rate (lb/MMBtu),BA ozone season NOx oil input emission rate (lb/MMBtu),BA ozone season NOx gas input emission rate (lb/MMBtu),BA ozone season NOx fossil fuel input emission rate (lb/MMBtu),BA annual SO2 coal input emission rate (lb/MMBtu),BA annual SO2 oil input emission rate (lb/MMBtu),BA annual SO2 gas input emission rate (lb/MMBtu),BA annual SO2 fossil fuel input emission rate (lb/MMBtu),BA annual CO2 coal input emission rate (lb/MMBtu),BA annual CO2 oil input emission rate (lb/MMBtu),BA annual CO2 gas input emission rate (lb/MMBtu),BA annual CO2 fossil fuel input emission rate (lb/MMBtu),BA annual CH4 coal input emission rate (lb/MMBtu),BA annual CH4 oil input emission rate (lb/MMBtu),BA annual CH4 gas input emission rate (lb/MMBtu),BA annual CH4 fossil fuel input emission rate (lb/MMBtu),BA annual N2O coal input emission rate (lb/MMBtu),BA annual N2O oil input emission rate (lb/MMBtu),BA annual N2O gas input emission rate (lb/MMBtu),BA annual N2O fossil fuel input emission rate (lb/MMBtu),BA annual CO2 equivalent coal input emission rate (lb/MMBtu),BA annual CO2 equivalent oil input emission rate (lb/MMBtu),BA annual CO2 equivalent gas input emission rate (lb/MMBtu),BA annual CO2 equivalent fossil fuel input emission rate (lb/MMBtu),BA annual Hg coal input emission rate (lb/MMBtu),BA annual Hg fossil fuel input emission rate (lb/MMBtu),BA annual NOx non-baseload output emission rate (lb/MWh),BA ozone season NOx non-baseload output emission rate (lb/MWh),BA annual SO2 non-baseload output emission rate (lb/MWh),BA annual CO2 non-baseload output emission rate (lb/MWh),BA annual CH4 non-baseload output emission rate (lb/MWh),BA annual N2O non-baseload output emission rate (lb/MWh),BA annual CO2 equivalent non-baseload output emission rate (lb/MWh),BA annual Hg non-baseload output emission rate (lb/MWh),BA annual coal net generation (MWh),BA annual oil net generation (MWh),BA annual gas net generation (MWh),BA annual nuclear net generation (MWh),BA annual hydro net generation (MWh),BA annual biomass net generation (MWh),BA annual wind net generation (MWh),BA annual solar net generation (MWh),BA annual geothermal net generation (MWh),BA annual other fossil net generation (MWh),BA annual other unknown/ purchased fuel net generation (MWh),BA annual total nonrenewables net generation (MWh),BA annual total renewables net generation (MWh),BA annual total nonrenewable other unknown/purchased net generation (MWh),BA annual total nonhydro renewables net generation (MWh),BA annual total combustion net generation (MWh),BA annual total noncombustion net generation (MWh),BA annual total noncombustion other unknown/purchased net generation (MWh),BA coal generation percent (resource mix),BA oil generation percent (resource mix),BA gas generation percent (resource mix),BA nuclear generation percent (resource mix),BA hydro generation percent (resource mix),BA biomass generation percent (resource mix),BA wind generation percent (resource mix),BA solar generation percent (resource mix),BA geothermal generation percent (resource mix),BA other fossil generation percent (resource mix),BA other unknown/ purchased fuel generation percent (resource mix),BA total nonrenewables generation percent (resource mix),BA total renewables generation percent (resource mix),BA total nonrenewables other unknown/purchased generation percent (resource mix),BA total nonhydro renewables generation percent (resource mix),BA total combustion generation percent (resource mix),BA total noncombustion generation percent (resource mix),BA total noncombustion other unknown/purchased generation percent (resource mix),BA annual nonbaseload coal net generation (MWh),BA annual nonbaseload oil net generation (MWh),BA annual nonbaseload gas net generation (MWh),BA annual nonbaseload nuclear net generation (MWh),BA annual nonbaseload hydro net generation (MWh),BA annual nonbaseload biomass net generation (MWh),BA annual nonbaseload wind net generation (MWh),BA annual nonbaseload solar net generation (MWh),BA annual nonbaseload geothermal net generation (MWh),BA annual nonbaseload other fossil net generation (MWh),BA annual nonbaseload other unknown/ purchased fuel net generation (MWh),BA nonbaseload coal generation percent (resource mix),BA nonbaseload oil generation percent (resource mix),BA nonbaseload gas generation percent (resource mix),BA nonbaseload nuclear generation percent (resource mix),BA nonbaseload hydro generation percent (resource mix),BA nonbaseload biomass generation percent (resource mix),BA nonbaseload wind generation percent (resource mix),BA nonbaseload solar generation percent (resource mix),BA nonbaseload geothermal generation percent (resource mix),BA nonbaseload other fossil generation percent (resource mix),BA nonbaseload other unknown/ purchased fuel generation percent (resource mix)
2023,Duke Energy Carolinas,DUK,29404.8,381750039.899,182972282.411,1021584154.894,455143634.411,108363445.354,48251983.776,22869084.525,17463.46,8777.394,4198.953,26257399.67,2860040.285,386577.658,26348661.775,--,0.322,0.364,0.077,484.617,0.026,0.004,486.302,--,0.091,0.096,0.022,137.563,0.007,0.001,138.041,--,0.789,0.891,0.19,1186.363,0.065,0.009,1190.486,--,1.86,94.999,0.589,0.793,1.886,54.675,0.624,0.842,0.412,8.854,0.146,0.188,1662.247,4986.332,1106.158,1194.581,0.1406,0.203,0.0502,0.0646,0.02,0.0406,0.0066,0.0087,1671.47,5002.776,1109.318,1198.704,--,--,0.182,3.112,0.071,0.092,0.186,3.122,0.074,0.097,0.04,0.29,0.018,0.022,162.291,163.326,133.313,138.793,0.0137,0.0067,0.0061,0.0075,0.0019,0.0013,0.0008,0.001,163.191,163.865,133.694,139.272,--,--,1.037,1.087,0.252,1319.218,0.082,0.011,1324.485,--,8917916.705,15983.092,35027413.229,59480629,1104006,304057.246,0,3513440,0,0,0,103441942.026,4921503.246,0,3817497.246,44265370.272,64098075,0,0.082,0,0.323,0.549,0.01,0.003,0,0.032,0,0,0,0.955,0.045,0,0.035,0.408,0.592,0,5005940.64,2128,17756416.869,0,0,104599.017,0,0,0,0,0,0.219,0,0.776,0,0,0.005,0,0,0,0,0
2023,Duke Energy Florida Inc,FPC,15627.9,355250593.103,174741678.393,366420694.623,179919134.753,46928419.496,22929032.349,20801871.118,10031.553,5215.537,4794.781,22739445.545,2786185.969,359340.073,22826064.708,--,0.428,0.455,0.204,969.112,0.059,0.008,972.803,--,0.056,0.06,0.027,128.019,0.008,0.001,128.507,--,0.45,0.479,0.215,1020.298,0.063,0.008,1024.184,--,0,12.55,0.356,0.357,0,12.549,0.358,0.359,0,7.107,0.166,0.167,0,2300.336,1007.187,1007.32,0,0.0932,0.0387,0.0387,0,0.0186,0.0049,0.0049,0,2307.881,1009.578,1009.712,--,--,0,0.891,0.046,0.046,0,0.891,0.045,0.046,0,0.505,0.021,0.021,0,163.326,129.405,129.411,0,0.0066,0.005,0.005,0,0.0013,0.0006,0.0006,0,163.862,129.712,129.719,--,--,0.461,0.48,0.187,1048.208,0.052,0.007,1051.402,--,3800640.8,64585.103,39695640.709,0,0,631074.549,0,2266590,0,382193.652,87694.708,43943060.264,2897664.549,87694.708,2897664.549,44574134.813,2266590,87694.708,0.081,0.001,0.846,0,0,0.013,0,0.048,0,0.008,0.002,0.936,0.062,0.002,0.062,0.95,0.048,0.002,0,4482,20477364.666,0,0,282747.663,0,0,0,0,37276.79,0,0,0.984,0,0,0.014,0,0,0,0,0.002
2023,Duke Energy Progress East,CPLE,18508.4,240672024.318,118681875.193,584674963.319,266511017.194,66952733.194,30436382,20238773.558,7485.298,3884.86,6159.286,16119076.67,2062851.952,300079.62,16187717.148,--,0.224,0.255,0.184,481.506,0.031,0.004,483.557,--,0.062,0.065,0.051,133.951,0.009,0.001,134.521,--,0.499,0.57,0.411,1074.453,0.069,0.01,1079.028,--,1.485,39.132,0.232,0.466,1.316,49.368,0.23,0.512,1.682,9.466,0.022,0.328,2283.078,3549.188,863.947,1125.661,0.2657,0.1099,0.0096,0.0568,0.0387,0.022,0.001,0.008,2300.767,3558.092,864.483,1129.359,--,--,0.133,1.791,0.032,0.058,0.12,1.634,0.031,0.062,0.151,0.433,0.003,0.041,204.946,162.399,118.423,140.621,0.0238,0.005,0.0013,0.0071,0.0035,0.001,0.0001,0.001,206.533,162.807,118.496,141.083,--,--,0.573,0.625,0.495,1209.788,0.082,0.012,1215.182,--,5280154.168,66276.224,23276696.781,30961728,607229,1381129.993,9795,5133951,0,0,235773,59584855.173,7132104.993,235773,6524875.993,30004257.166,36712703,235773,0.079,0.001,0.348,0.462,0.009,0.021,0,0.077,0,0,0.004,0.89,0.107,0.004,0.097,0.448,0.548,0.004,5257790,1989.784,14398734.544,0,0,462027.254,0,0,0,0,118231.975,0.26,0,0.711,0,0,0.023,0,0,0,0,0.006
2023,Duke Energy Progress West,CPLW,36.6,0,0,142123,70731,41390,20635,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,41654,0,0,-264,0,41654,-264,41654,0,41654,-264,0,0,0,0,0,0,0,1.006,0,0,0,0,1.006,0,1.006,0,1.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,El Paso Electric Company,EPE,2505.1,53411640.143,28773641.58,55776118.143,29956215.58,6157144.273,3231019.192,4517727.354,2923.266,1588.794,18.214,3111485.487,120235.603,12007.118,3114759.729,--,0.95,0.983,0.006,1010.691,0.02,0.002,1011.755,--,0.109,0.11,0.001,116.51,0.002,0,116.632,--,1.069,1.107,0.007,1137.622,0.022,0.002,1138.819,--,0,0,1.072,1.072,0,0,1.102,1.102,0,0,0.005,0.005,0,0,1140.909,1140.909,0,0,0.022,0.022,0,0,0.0022,0.0022,0,0,1142.109,1142.109,--,--,0,0,0.11,0.11,0,0,0.111,0.111,0,0,0.001,0.001,0,0,116.946,116.946,0,0,0.0023,0.0023,0,0,0.0002,0.0002,0,0,117.07,117.07,--,--,1.072,1.106,0.006,1141.584,0.022,0.002,1142.789,--,0,1433.411,5452964.861,0,0,15760,131779,561210,0,0,-6003,5454398.272,708749,-6003,708749,5470158.272,692989,-6003,0,0,0.886,0,0,0.003,0.021,0.091,0,0,0,0.886,0.115,0,0.115,0.888,0.113,0,0,0,4511481.524,0,0,6245.83,0,0,0,0,0,0,0,0.999,0,0,0.001,0,0,0,0,0
2023,"Electric Reliability Council of Texas, Inc.",ERCO,144306.8,2414206806.153,1302173357.909,3299658723.673,1668494536.553,472940798.342,229728760.647,133903378.826,105347.723,56412.022,75685.056,173570048.296,20416862.335,2795981.3,174226351.896,--,0.446,0.491,0.32,734.003,0.043,0.006,736.779,--,0.087,0.087,0.063,143.791,0.008,0.001,144.334,--,0.711,0.784,0.511,1172.001,0.069,0.009,1176.433,--,1.216,6.118,0.581,0.72,1.196,6.391,0.594,0.722,2.393,3.121,0.005,0.518,2324.807,2894.407,867.401,1180.312,0.2626,0.0562,0.0159,0.0687,0.0382,0.0097,0.0016,0.0094,2342.271,2898.559,868.269,1184.734,--,--,0.109,0.469,0.079,0.088,0.108,0.472,0.079,0.087,0.214,0.239,0.001,0.063,207.768,221.844,117.946,144.331,0.0235,0.0043,0.0022,0.0084,0.0034,0.0007,0.0002,0.0012,209.329,222.163,118.064,144.872,--,--,0.907,0.915,0.663,1246.406,0.075,0.01,1251.237,--,60420147.4,213046.005,233453012.533,40679870,349080,412164.491,107472145,28011850.96,0,1696010.173,233472,336462086.111,136245240.451,233472,135896160.451,296194380.602,176512945.96,233472,0.128,0,0.494,0.086,0.001,0.001,0.227,0.059,0,0.004,0,0.711,0.288,0,0.287,0.626,0.373,0,30655541.202,138193.852,100750780.337,0,0,260315.41,0,0,0,2062616.556,35931.467,0.229,0.001,0.752,0,0,0.002,0,0,0,0.015,0
2023,Florida Municipal Power Pool,FMPP,4326,109932239.323,54331386.235,111226716.323,54948237.235,13630172.192,6575037.414,6108889.309,465.581,217.036,1488.763,7850575.048,928406.344,126944.628,7880392.901,--,0.068,0.066,0.218,1151.941,0.068,0.009,1156.316,--,0.008,0.008,0.027,142.826,0.008,0.001,143.368,--,0.07,0.068,0.225,1184.923,0.07,0.01,1189.423,--,0,0,0.117,0.07,0,0,0.118,0.068,0.558,0,0.005,0.225,1630.447,0,890.22,1184.923,0.151,0,0.0165,0.0701,0.0216,0,0.0017,0.0096,1640.391,0,891.12,1189.423,--,--,0,0,0.016,0.008,0,0,0.016,0.008,0.059,0,0.001,0.027,171.332,0,118.866,142.826,0.0159,0,0.0022,0.0084,0.0023,0,0.0002,0.0012,172.377,0,118.986,143.368,--,--,0.088,0.083,0.262,1256.176,0.079,0.011,1261.3,--,2751418.7,862.799,10482295.481,0,0,16205.269,0,379390,0,0,0,13234576.98,395595.269,0,395595.269,13250782.249,379390,0,0.202,0,0.769,0,0,0.001,0,0.028,0,0,0,0.971,0.029,0,0.029,0.972,0.028,0,2838233.69,0,3270655.62,0,0,0,0,0,0,0,0,0.465,0,0.535,0,0,0,0,0,0,0,0
2023,Florida Power & Light Company,FPL,35326.3,707729673.696,339824194.875,1051440118.697,493256971.876,139872512.007,67273848.586,47702209.804,10022.698,4605.967,3102.412,41758322.973,3553807.519,425686.767,41864479.775,--,0.143,0.137,0.044,597.091,0.025,0.003,598.609,--,0.028,0.027,0.009,118.006,0.005,0.001,118.306,--,0.199,0.19,0.061,827.236,0.035,0.004,829.339,--,0,6.862,0.093,0.093,0,7.004,0.091,0.091,0,3.637,0.004,0.005,0,1569.766,810.027,810.051,0,0.1345,0.0144,0.0144,0,0.0269,0.0014,0.0014,0,1580.661,810.813,810.837,--,--,0,0.713,0.014,0.014,0,0.664,0.014,0.014,0,0.378,0.001,0.001,0,163.05,118.919,118.92,0,0.014,0.0021,0.0021,0,0.0028,0.0002,0.0002,0,164.182,119.034,119.036,--,--,0.171,0.157,0.041,834.292,0.026,0.003,835.811,--,0,109208.91,98871232.296,29940194,224192,1094942.814,0,8787350,0,883289.217,-37897,129803924.423,10106484.814,-37897,9882292.814,100958673.237,38951736,-37897,0,0.001,0.707,0.214,0.002,0.008,0,0.063,0,0.006,0,0.928,0.072,0,0.071,0.722,0.278,0,0,2977.999,46963837.587,0,0,735394.216,0,0,0,0,0,0,0,0.985,0,0,0.015,0,0,0,0,0
2023,Gainesville Regional Utilities,GVL,743,20824056.975,10583120.743,20835736.975,10588630.743,1358240.999,638715.812,1296975.933,962.501,463.74,14.591,1067732.625,283513.301,36447.595,1076531.118,--,1.417,1.452,0.021,1572.229,0.209,0.027,1585.184,--,0.092,0.088,0.001,102.548,0.014,0.002,103.393,--,1.421,1.456,0.022,1576.201,0.209,0.027,1589.189,--,0,0,1.546,1.546,0,0,1.602,1.602,0,0,0.01,0.01,0,0,1796.019,1796.019,0,0,0.0306,0.0306,0,0,0.0033,0.0033,0,0,1797.754,1797.754,--,--,0,0,0.101,0.101,0,0,0.096,0.096,0,0,0.001,0.001,0,0,117.872,117.872,0,0,0.002,0.002,0,0,0.0002,0.0002,0,0,117.986,117.986,--,--,1.299,1.329,0.02,1614.857,0.191,0.025,1626.716,--,18358.986,-20.194,1048424.748,0,0,288054.46,0,3423,0,0,0,1066763.54,291477.46,0,291477.46,1354818,3423,0,0.014,0,0.772,0,0,0.212,0,0.003,0,0,0,0.785,0.215,0,0.215,0.997,0.003,0,0,0,1048568.574,0,0,248407.359,0,0,0,0,0,0,0,0.808,0,0,0.192,0,0,0,0,0
2023,"Gridforce Energy Management, LLC",GRID,689.4,28974253.695,12050424.568,28974253.695,12050424.568,3918106.2,1614426.18,987460.542,218.253,89.087,8.687,1721902.537,62021.479,6189.139,1723590.899,--,0.111,0.11,0.004,878.946,0.016,0.002,879.808,--,0.015,0.015,0.001,118.857,0.002,0,118.974,--,0.111,0.11,0.004,878.946,0.016,0.002,879.808,--,0,0,0.111,0.111,0,0,0.11,0.11,0,0,0.004,0.004,0,0,878.946,878.946,0,0,0.0158,0.0158,0,0,0.0016,0.0016,0,0,879.808,879.808,--,--,0,0,0.015,0.015,0,0,0.015,0.015,0,0,0.001,0.001,0,0,118.857,118.857,0,0,0.0021,0.0021,0,0,0.0002,0.0002,0,0,118.974,118.974,--,--,0.111,0.11,0.004,878.946,0.016,0.002,879.808,--,0,0,3918106.2,0,0,0,0,0,0,0,0,3918106.2,0,0,0,3918106.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,987460.542,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,Gridforce South,GRIS,324.3,0,0,4206124,1561174,1232745,457554,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,1232745,0,0,0,0,0,1232745,0,1232745,0,1232745,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,"Griffith Energy, LLC",GRIF,655,26591380.55,11719838.753,26591380.55,11719838.753,3670670,1600336,980468.127,118.529,50.8,7.943,1580277.363,58770.135,5864.687,1581877.216,--,0.065,0.063,0.004,861.029,0.016,0.002,861.901,--,0.009,0.009,0.001,118.856,0.002,0,118.977,--,0.065,0.063,0.004,861.029,0.016,0.002,861.901,--,0,0,0.065,0.065,0,0,0.063,0.063,0,0,0.004,0.004,0,0,861.029,861.029,0,0,0.016,0.016,0,0,0.0016,0.0016,0,0,861.901,861.901,--,--,0,0,0.009,0.009,0,0,0.009,0.009,0,0,0.001,0.001,0,0,118.856,118.856,0,0,0.0022,0.0022,0,0,0.0002,0.0002,0,0,118.977,118.977,--,--,0.065,0.063,0.004,861.029,0.016,0.002,861.901,--,0,0,3670670,0,0,0,0,0,0,0,0,3670670,0,0,0,3670670,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,980468.127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2023,Hawaiian Electric Co Inc,HECO,2438.6,61124270.485,25309410.204,64151542.486,26843555.205,6504893.997,2779729.442,3464213.101,12455.095,5031.505,13960.532,4804340.636,816464.038,132027.454,4833264.771,--,3.829,3.62,4.292,1477.146,0.126,0.02,1486.04,--,0.408,0.398,0.457,157.199,0.013,0.002,158.146,--,4.434,4.191,4.969,1710.149,0.145,0.023,1720.445,--,0,4.395,0,4.395,0,4.338,0,4.338,0,5.104,0,5.104,0,1684.643,0,1684.643,0,0.0683,0,0.0683,0,0.0137,0,0.0137,0,1690.174,0,1690.174,--,--,0,0.426,0,0.426,0,0.421,0,0.421,0,0.494,0,0.494,0,163.183,0,163.183,0,0.0066,0,0.0066,0,0.0013,0,0.0013,0,163.719,0,163.719,--,--,4.504,4.333,5.041,1753.441,0.159,0.025,1764.602,--,0,5276841.039,0,0,0,164005.008,367199,520044,0,177774.96,-970,5454615.999,1051248.008,-970,1051248.008,5618621.007,887243,-970,0,0.811,0,0,0,0.025,0.056,0.08,0,0.027,0,0.839,0.162,0,0.162,0.864,0.136,0,0,3205839.388,0,0,0,258373.713,0,0,0,0,0,0,0.925,0,0,0,0.075,0,0,0,0,0
2023,ISO New England Inc.,ISNE,39119.5,500441541.56,231912460.375,800863280.556,352039802.358,102139624.749,45060108.301,25219654.908,14818.842,6353.369,5646.659,27647398.267,6424159.625,825417.307,27846704.292,--,0.29,0.282,0.111,541.365,0.063,0.008,545.267,--,0.059,0.055,0.023,110.492,0.013,0.002,111.289,--,0.465,0.452,0.177,867.551,0.101,0.013,873.805,--,3.516,5.245,0.202,0.227,7.108,4.124,0.202,0.216,1.23,4.023,0.01,0.026,2299.791,2201.751,843.608,852.01,0.2765,0.0762,0.0162,0.0171,0.0403,0.0146,0.0016,0.0018,2318.203,2207.747,844.498,852.965,--,--,0.31,0.349,0.028,0.032,0.587,0.248,0.028,0.03,0.109,0.267,0.001,0.004,202.849,146.336,118.545,119.106,0.0244,0.0051,0.0023,0.0024,0.0036,0.001,0.0002,0.0003,204.473,146.735,118.67,119.239,--,--,0.387,0.323,0.131,887.899,0.067,0.009,892.051,--,203345.326,389678.112,57343463.393,23204239,8171950.48,4205922.54,3337773.05,3697605.66,0,1594279.338,-8632,82735005.169,19413251.73,-8632,11241301.25,63736688.709,38411568.19,-8632,0.002,0.004,0.561,0.227,0.08,0.041,0.033,0.036,0,0.016,0,0.81,0.19,0,0.11,0.624,0.376,0,161737,184800.894,23285308.97,0,0,1352688.342,0,0,0,235119.708,0,0.006,0.007,0.923,0,0,0.054,0,0,0,0.009,0
2023,Idaho Power Company,IPCO,4103.5,26188020.062,11269162.711,61454240.058,29015406.71,13416765.938,6504141.67,1601511.921,580.895,246.648,18.93,1509860.801,61566.083,6306.612,1511558.35,--,0.087,0.076,0.003,225.071,0.005,0,225.324,--,0.044,0.044,0.001,115.309,0.002,0,115.439,--,0.377,0.33,0.012,979.31,0.02,0.002,980.411,--,0,44.163,0.213,0.214,0,46.615,0.215,0.216,0,4.041,0.005,0.005,0,2273.224,1004.294,1004.315,0,0.0921,0.0187,0.0187,0,0.0184,0.0019,0.0019,0,2280.694,1005.311,1005.331,--,--,0,3.173,0.025,0.025,0,3.173,0.025,0.025,0,0.29,0.001,0.001,0,163.326,118.82,118.821,0,0.0066,0.0022,0.0022,0,0.0013,0.0002,0.0002,0,163.862,118.94,118.941,--,--,0.346,0.339,0.01,1039.816,0.022,0.002,1041.057,--,0,49,3006699.931,0,7264343,76772,1810068,1010428,175991,0,72415,3006748.931,10337602,72415,3073259,3083520.931,10260830,72415,0,0,0.224,0,0.541,0.006,0.135,0.075,0.013,0,0.005,0.224,0.77,0.005,0.229,0.23,0.765,0.005,0,49,1538039.803,0,0,29618.465,0,0,0,0,33804.654,0,0,0.96,0,0,0.018,0,0,0,0,0.021
2023,Imperial Irrigation District,IID,2082.1,14012121.256,8180684.079,30230076.254,15113610.077,6150746.489,2832496.548,1108663.626,273.118,165.017,54.357,764276.283,268587.954,34525.447,772611.135,--,0.089,0.117,0.018,248.515,0.044,0.006,251.225,--,0.039,0.04,0.008,109.088,0.019,0.002,110.278,--,0.39,0.512,0.078,1091.538,0.192,0.025,1103.441,--,0,0,0.226,0.226,0,0,0.25,0.25,0,0,0.017,0.017,0,0,1044.48,1044.48,0,0,0.0194,0.0194,0,0,0.0019,0.0019,0,0,1045.54,1045.54,--,--,0,0,0.026,0.026,0,0,0.028,0.028,0,0,0.002,0.002,0,0,118.943,118.943,0,0,0.0022,0.0022,0,0,0.0002,0.0002,0,0,119.064,119.064,--,--,0.363,0.383,0.068,928.758,0.159,0.02,938.605,--,0,681.297,1199736.731,0,174064,199948.46,0,891380,3687547,0,-2611,1200418.028,4952939.46,-2611,4778875.46,1400366.488,4752991,-2611,0,0,0.195,0,0.028,0.033,0,0.145,0.6,0,0,0.195,0.805,0,0.777,0.228,0.773,0,0,0,979205.077,0,0,129458.549,0,0,0,0,0,0,0,0.883,0,0,0.117,0,0,0,0,0
2023,JEA,JEA,3214.5,87909676.271,42293750.841,88124138.271,42396019.841,9817975.595,4696467.795,4929293.232,3701.382,1778.372,2028.272,5738594.767,411635.188,61312.727,5752481.595,--,0.754,0.757,0.413,1168.998,0.042,0.006,1171.826,--,0.084,0.084,0.046,130.557,0.005,0.001,130.873,--,0.759,0.762,0.416,1176.53,0.042,0.006,1179.377,--,0,0,0.732,0.732,0,0,0.767,0.767,0,0,0.339,0.339,0,0,1259.897,1259.897,0,0,0.035,0.035,0,0,0.0047,0.0047,0,0,1262.129,1262.129,--,--,0,0,0.079,0.079,0,0,0.082,0.082,0,0,0.037,0.037,0,0,135.697,135.697,0,0,0.0038,0.0038,0,0,0.0005,0.0005,0,0,135.938,135.938,--,--,1.075,1.084,0.604,1501.909,0.053,0.008,1505.462,--,242838.296,1002589.837,7905364.234,0,0,603530.477,0,62854,0,798.747,0,9151591.114,666384.477,0,666384.477,9755121.591,62854,0,0.025,0.102,0.805,0,0,0.061,0,0.006,0,0,0,0.932,0.068,0,0.068,0.994,0.006,0,0,0,4686531.91,0,0,242761.322,0,0,0,0,0,0,0,0.951,0,0,0.049,0,0,0,0,0
