timestamp,avg_cpu_utilization,num_tasks_sampled,temperature_c,carbon_intensity_kg_per_mwh,measured_power_util,production_power_util,power_sample_count
2019-05-02 08:00:00+00:00,0.0090440701476122,7634735,15.6,340.630769862002,0.7412333333333334,0.66515,60.0
2019-05-02 09:00:00+00:00,0.008646798012739,7928121,14.3,353.6801141694306,0.7339833333333333,0.6639833333333334,60.0
2019-05-02 10:00:00+00:00,0.0084589870888634,8178532,14.4,364.6418548203585,0.7398166666666666,0.6641166666666668,60.0
2019-05-02 11:00:00+00:00,0.0087764548394689,7716430,14.7,379.31111594623343,0.73195,0.6622666666666667,60.0
2019-05-02 12:00:00+00:00,0.0096627864226781,7548714,14.9,387.045931452553,0.7438833333333333,0.6742666666666667,60.0
2019-05-02 13:00:00+00:00,0.0097204863028153,7622150,18.3,388.2090965078351,0.7449833333333334,0.6843666666666667,60.0
2019-05-02 14:00:00+00:00,0.0098249744049445,7666472,21.6,388.28234633735616,0.7458500000000001,0.6895333333333333,60.0
2019-05-02 15:00:00+00:00,0.0099115323943615,7694412,24.8,397.74651311863136,0.7490666666666665,0.69085,60.0
2019-05-02 16:00:00+00:00,0.0099034364269126,7580820,27.4,384.4824217690028,0.7439166666666666,0.6879833333333333,60.0
2019-05-02 17:00:00+00:00,0.0100568169514392,7518583,29.0,385.4139595812337,0.7459166666666667,0.6868833333333334,60.0
2019-05-02 18:00:00+00:00,0.0098278296436036,7504389,29.9,387.6736866082707,0.74395,0.6844,60.0
2019-05-02 19:00:00+00:00,0.0096100215027178,7654845,26.6,389.99846035411855,0.7420166666666667,0.6799333333333334,60.0
2019-05-02 20:00:00+00:00,0.009321141369906,7602905,26.9,386.6268598677882,0.7374833333333333,0.6735333333333333,60.0
2019-05-02 21:00:00+00:00,0.0092836267603317,7653028,25.5,387.9289940828402,0.7409666666666667,0.6716000000000001,60.0
2019-05-02 22:00:00+00:00,0.0092154304307326,7691868,23.9,398.1416788969965,0.7445166666666667,0.6666500000000001,60.0
2019-05-02 23:00:00+00:00,0.0091963227328844,7636155,22.2,400.8357178304069,0.7352166666666666,0.6610166666666667,60.0
2019-05-03 00:00:00+00:00,0.0091511397241161,7696579,20.6,397.7816437345142,0.7385833333333334,0.6644333333333334,60.0
2019-05-03 01:00:00+00:00,0.0093012854393464,7921449,19.4,405.36146569835023,0.7606,0.6699833333333333,60.0
2019-05-03 02:00:00+00:00,0.0092808105228923,8122968,19.0,403.0782590810928,0.7677166666666666,0.6702166666666667,60.0
2019-05-03 03:00:00+00:00,0.0095627973133445,7711495,18.5,395.4798015929794,0.76535,0.6676333333333333,60.0
2019-05-03 04:00:00+00:00,0.0096666035271605,7659256,15.8,366.8187975957175,0.7666833333333333,0.6646500000000001,60.0
2019-05-03 05:00:00+00:00,0.0100593512008338,7149839,16.9,358.4253903797604,0.7568833333333334,0.66085,60.0
2019-05-03 06:00:00+00:00,0.0099032790209843,7194912,16.9,359.0422535211268,0.7506166666666667,0.6587000000000001,60.0
2019-05-03 07:00:00+00:00,0.0097378319005012,7385811,15.5,353.4778246308625,0.7508181818181818,0.6596363636363637,33.0
2019-05-03 08:00:00+00:00,0.009406525715492,7568542,15.1,354.3746944097354,,,
2019-05-03 09:00:00+00:00,0.0085506366971373,8003657,14.6,361.11949801121074,0.7381142857142857,0.6580857142857143,35.0
2019-05-03 10:00:00+00:00,0.0088453078083507,7907973,13.4,373.4835344626096,0.7467,0.6655000000000001,60.0
2019-05-03 11:00:00+00:00,0.0093425714705909,7902154,16.4,385.6585783480127,0.7577499999999999,0.67065,60.0
2019-05-03 12:00:00+00:00,0.009643292481206,7906465,16.5,389.6390168093154,0.7709166666666667,0.6815166666666668,60.0
2019-05-03 13:00:00+00:00,0.0099564249923343,7652934,18.1,393.35570394978873,0.7635,0.6852666666666667,60.0
2019-05-03 14:00:00+00:00,0.0099777283352683,7940797,19.0,389.5746002173576,0.7725833333333334,0.6928166666666666,60.0
2019-05-03 15:00:00+00:00,0.0101075862187396,7831996,20.0,392.296502053095,0.7753500000000001,0.6912833333333332,60.0
2019-05-03 16:00:00+00:00,0.01022816282896,7579774,21.4,389.164865246532,0.7694000000000001,0.68965,60.0
2019-05-03 17:00:00+00:00,0.010155659651677,7659730,23.7,389.75276158998,0.7652833333333333,0.6895666666666667,60.0
2019-05-03 18:00:00+00:00,0.0101558227556833,7667531,24.6,384.2249193759261,0.7673833333333333,0.6854333333333334,60.0
2019-05-03 19:00:00+00:00,0.0100973021272321,7488294,25.9,381.8888852605341,0.7638333333333333,0.6825333333333333,60.0
2019-05-03 20:00:00+00:00,0.0091129021146103,7835398,22.9,387.12412132257225,0.7441666666666666,0.6726500000000001,60.0
2019-05-03 21:00:00+00:00,0.0093201676708264,7562401,22.4,382.78859261682754,0.7426166666666667,0.6705,60.0
2019-05-03 22:00:00+00:00,0.0089236383809445,7770871,22.8,389.9877671122671,0.7382,0.66325,60.0
2019-05-03 23:00:00+00:00,0.0089452588471181,7947230,22.2,392.55449163564606,0.74555,0.6650333333333334,60.0
2019-05-04 00:00:00+00:00,0.0087519078199801,7957131,20.4,395.47296166080696,0.7452999999999999,0.6633666666666668,60.0
2019-05-04 01:00:00+00:00,0.009348537554019,7720730,19.6,402.6101298028752,0.7588666666666667,0.6667166666666667,60.0
2019-05-04 02:00:00+00:00,0.0097298085164399,7794130,19.0,393.39208876139446,0.7795166666666666,0.6691166666666667,60.0
2019-05-04 03:00:00+00:00,0.0101507059692003,7356339,18.2,379.3032531472018,0.7719,0.6623166666666668,60.0
2019-05-04 04:00:00+00:00,0.0102356399408479,6898572,17.6,374.7476825364173,0.7565999999999999,0.6552,60.0
2019-05-04 05:00:00+00:00,0.0100994864123497,7190804,17.2,359.4957704428595,0.7620666666666668,0.6581833333333335,60.0
2019-05-04 06:00:00+00:00,0.0093981502350766,7408344,15.9,361.0263860312517,0.7452,0.6523166666666667,60.0
2019-05-04 07:00:00+00:00,0.0092324048333015,7557657,16.1,354.6628417622893,0.7511333333333334,0.6539333333333334,60.0
2019-05-04 08:00:00+00:00,0.0088330342673867,7645557,16.8,350.69178645346034,0.75195,0.6464166666666668,60.0
2019-05-04 09:00:00+00:00,0.008493900265038,7845888,16.7,353.05833832606487,0.7415833333333334,0.6456333333333334,60.0
2019-05-04 10:00:00+00:00,0.0083400068867867,7991412,16.5,357.06264450071563,0.7419166666666667,0.6435000000000001,60.0
2019-05-04 11:00:00+00:00,0.009167623843467,7674175,16.7,360.00769667017744,0.7547666666666667,0.6497333333333333,60.0
2019-05-04 12:00:00+00:00,0.0090367076013194,7831480,15.9,365.43141448655416,0.7581666666666667,0.6587666666666667,60.0
2019-05-04 13:00:00+00:00,0.0092452993496628,7630965,17.5,375.8505987454856,0.7529666666666668,0.6571000000000001,60.0
2019-05-04 14:00:00+00:00,0.0092931844580326,7649810,18.9,383.2424800491099,0.7564500000000001,0.66285,60.0
2019-05-04 15:00:00+00:00,0.0091814629487645,7780320,21.2,383.42245665090337,0.7592166666666667,0.6644833333333333,60.0
2019-05-04 16:00:00+00:00,0.009359290372418,7777812,23.1,383.9717226778283,0.7654333333333334,0.6673666666666667,60.0
2019-05-04 17:00:00+00:00,0.0091981393351739,7242083,23.5,385.9392137268761,0.7430000000000001,0.6583833333333333,60.0
2019-05-04 18:00:00+00:00,0.0090106551059781,7760070,24.0,386.1789112500912,0.7635,0.6572833333333334,60.0
2019-05-04 19:00:00+00:00,0.0090262168026217,7541841,24.7,383.4115228825343,0.7552000000000001,0.6447499999999999,60.0
2019-05-04 20:00:00+00:00,0.0089510217316723,7258493,24.3,388.44283553058136,0.7429833333333333,0.6355000000000001,60.0
2019-05-04 21:00:00+00:00,0.0085368413588744,7550606,24.2,384.5365743115108,0.7334999999999999,0.6309166666666667,60.0
2019-05-04 22:00:00+00:00,0.0083479293196942,7404914,23.0,384.34695252532543,0.7205833333333334,0.63055,60.0
2019-05-04 23:00:00+00:00,0.0083726356298215,7071657,21.9,379.9597362361819,0.7064333333333332,0.6266166666666667,60.0
2019-05-05 00:00:00+00:00,0.0080322433031507,7195381,19.3,382.0864966814688,0.6997833333333333,0.6253333333333334,60.0
2019-05-05 01:00:00+00:00,0.0080058519095973,7253122,19.0,388.6580040091638,0.6981333333333333,0.6248666666666667,60.0
2019-05-05 02:00:00+00:00,0.0079290548016326,7209146,18.4,390.6319495922906,0.6953166666666666,0.6226333333333334,60.0
2019-05-05 03:00:00+00:00,0.0084621513856805,7191118,17.7,374.732897569171,0.7114166666666666,0.6293833333333333,60.0
2019-05-05 04:00:00+00:00,0.0086553452670845,7231480,17.6,369.3100947981846,0.71855,0.6337500000000001,60.0
2019-05-05 05:00:00+00:00,0.007857580315794,7143292,17.5,338.0082656612529,0.6961499999999999,0.6234166666666666,60.0
2019-05-05 06:00:00+00:00,0.0077758209176052,7104173,17.4,331.0723817344634,0.6887500000000001,0.6227666666666666,60.0
2019-05-05 07:00:00+00:00,0.0077479686061484,7306367,17.3,325.89386470273803,0.6950666666666666,0.6249,60.0
2019-05-05 08:00:00+00:00,0.0078923208605783,7719817,17.1,325.5070599497427,0.7152999999999999,0.62925,60.0
2019-05-05 09:00:00+00:00,0.0070603861770983,8350996,17.1,323.59362882538926,0.7104833333333332,0.6255333333333333,60.0
2019-05-05 10:00:00+00:00,0.0076193813831371,8062586,16.6,324.39576262470433,0.7221000000000001,0.6294833333333334,60.0
2019-05-05 11:00:00+00:00,0.0076756143067309,7906608,15.9,327.29616825122446,0.7151666666666666,0.62665,60.0
2019-05-05 12:00:00+00:00,0.0081601887962875,8075722,17.5,339.7509256142713,0.7330833333333333,0.6381166666666667,60.0
2019-05-05 13:00:00+00:00,0.0081263490492077,7756536,17.3,349.2323891040011,0.7285833333333332,0.6344333333333334,60.0
2019-05-05 14:00:00+00:00,0.0079675968969847,7763047,17.4,355.4904686258936,0.7168333333333333,0.6336833333333334,60.0
2019-05-05 15:00:00+00:00,0.0081031306831081,7683463,17.7,358.3414507435548,0.7164833333333332,0.6400833333333333,60.0
2019-05-05 16:00:00+00:00,0.0084401484490381,7372161,17.6,363.1619408817764,0.7128499999999999,0.6398333333333334,60.0
2019-05-05 17:00:00+00:00,0.0083482146952966,7472482,17.4,361.3683857485617,0.7152499999999999,0.6392166666666668,60.0
2019-05-05 18:00:00+00:00,0.0080244794567564,7297349,17.0,359.8531180098525,0.7013,0.6305833333333334,60.0
2019-05-05 19:00:00+00:00,0.0085398907031351,7287755,16.9,360.729416931463,0.7167833333333333,0.6344333333333333,60.0
2019-05-05 20:00:00+00:00,0.008360044196833,7197079,16.2,365.3008995312302,0.7101999999999999,0.6292166666666668,60.0
2019-05-05 21:00:00+00:00,0.0082898059434737,7402035,15.9,371.272292815273,0.7119833333333332,0.63215,60.0
2019-05-05 22:00:00+00:00,0.0082646125354991,7163728,15.4,369.6394546039445,0.7014666666666666,0.6324500000000001,60.0
2019-05-05 23:00:00+00:00,0.0084727884268265,6964605,15.4,368.7023461307812,0.6968,0.6334,60.0
2019-05-06 00:00:00+00:00,0.0084848243063595,6947419,14.8,355.2152528993867,0.6935666666666667,0.6365166666666666,60.0
2019-05-06 01:00:00+00:00,0.0087292012130022,7010486,14.2,359.4174104413743,0.7007666666666665,0.6390333333333333,60.0
2019-05-06 02:00:00+00:00,0.008729032863512,6933573,14.1,355.31230705906563,0.6992166666666666,0.6406499999999999,60.0
2019-05-06 03:00:00+00:00,0.0087909390185995,7185772,14.2,327.25682198525647,0.7091833333333334,0.6496666666666666,60.0
2019-05-06 04:00:00+00:00,0.0089034943191023,7127979,13.8,350.32683882056267,0.7156666666666667,0.6492,60.0
2019-05-06 05:00:00+00:00,0.0089976935955738,7108649,13.3,301.9186853535127,0.7158,0.6447499999999999,60.0
2019-05-06 06:00:00+00:00,0.0087221005499256,6886814,12.6,302.48186898109617,0.6997666666666666,0.6380833333333333,60.0
2019-05-06 07:00:00+00:00,0.0088773581297079,7060588,12.3,301.92333678663124,0.7065999999999999,0.6469166666666667,60.0
2019-05-06 08:00:00+00:00,0.0084816367421565,7597350,11.9,299.6560606286199,0.7193833333333334,0.6461166666666667,60.0
2019-05-06 09:00:00+00:00,0.0080139613430121,7893630,11.6,299.8135933467164,0.7198499999999999,0.6479333333333334,60.0
2019-05-06 10:00:00+00:00,0.0082483389990089,7919839,10.9,316.3989535644212,0.7229833333333333,0.6473333333333333,60.0
2019-05-06 11:00:00+00:00,0.0084644471087599,7749115,12.3,341.4369653503845,0.7182666666666666,0.654,60.0
2019-05-06 12:00:00+00:00,0.0087828033256771,7713725,14.1,352.97390567294303,0.7250333333333333,0.6682333333333335,60.0
2019-05-06 13:00:00+00:00,0.009266347665675,7625293,14.7,363.8812171281731,0.7364666666666667,0.6807666666666666,60.0
2019-05-06 14:00:00+00:00,0.0096416122772302,7773334,16.4,368.802048065386,0.7516333333333333,0.6864666666666668,60.0
2019-05-06 15:00:00+00:00,0.0096648722539528,7783965,19.1,367.21609130352766,0.7523,0.6848166666666667,60.0
2019-05-06 16:00:00+00:00,0.0098931501947652,7656295,20.2,369.8035022828411,0.7524166666666666,0.6881000000000002,60.0
2019-05-06 17:00:00+00:00,0.0103123548644884,7061228,21.9,373.534837115562,0.7493166666666667,0.6857166666666666,60.0
2019-05-06 18:00:00+00:00,0.0104657605298228,6915161,23.0,371.5876215859131,0.7442333333333333,0.6837166666666668,60.0
2019-05-06 19:00:00+00:00,0.0102982717629623,7270601,23.0,374.757903251174,0.7523666666666666,0.6805,60.0
2019-05-06 20:00:00+00:00,0.0103691955086488,7078585,23.0,375.4589409741608,0.7498,0.6773166666666668,60.0
2019-05-06 21:00:00+00:00,0.0104955827031139,6908801,23.0,371.2973783432187,0.7564166666666666,0.6672833333333335,60.0
2019-05-06 22:00:00+00:00,0.0102922095707341,7074795,22.6,380.9585434671525,0.7612833333333333,0.6682166666666667,60.0
2019-05-06 23:00:00+00:00,0.0101324374391348,7208298,20.9,378.9150495318225,0.76225,0.6656166666666667,60.0
2019-05-07 00:00:00+00:00,0.0101771807266741,7132327,18.3,368.3202225847543,0.7513333333333333,0.666,60.0
2019-05-07 01:00:00+00:00,0.0100463087033187,7280824,17.6,375.30937179790334,0.7535666666666667,0.6680833333333333,60.0
2019-05-07 02:00:00+00:00,0.0103623384083749,7274062,16.3,378.58605698408326,0.7504666666666666,0.6696666666666666,60.0
2019-05-07 03:00:00+00:00,0.0103493911055957,7108484,15.3,355.16790996283106,0.7536666666666666,0.6677666666666667,60.0
2019-05-07 04:00:00+00:00,0.0104086756337063,7246367,14.7,308.05292648937404,0.759,0.6701166666666666,60.0
2019-05-07 05:00:00+00:00,0.0102649818995869,7248223,14.4,319.2249964931968,0.7587333333333334,0.6658000000000001,60.0
2019-05-07 06:00:00+00:00,0.0104059052996335,7267137,13.9,313.55623185560216,0.7549500000000001,0.66825,60.0
2019-05-07 07:00:00+00:00,0.0101303057894942,7281041,12.1,307.31900419317947,0.752,0.6663166666666667,60.0
2019-05-07 08:00:00+00:00,0.009763381311521,7493305,12.1,311.7327978045225,0.7545166666666666,0.66555,60.0
2019-05-07 09:00:00+00:00,0.0089969582234999,7907355,11.4,316.1852728285078,0.7472,0.6633999999999999,60.0
2019-05-07 10:00:00+00:00,0.009130489753531,7880923,10.9,338.85823923098786,0.7457666666666667,0.6673666666666668,60.0
2019-05-07 11:00:00+00:00,0.0094972907305888,7597568,11.4,355.80124162152805,0.7456666666666667,0.6668500000000002,60.0
2019-05-07 12:00:00+00:00,0.0094126818345871,7900095,14.6,361.0799151684581,0.7520499999999999,0.6749166666666667,60.0
2019-05-07 13:00:00+00:00,0.0093570869672275,7901129,17.7,368.4545937334041,0.7488833333333333,0.6786666666666666,60.0
2019-05-07 14:00:00+00:00,0.0094282641740607,7983944,20.5,371.7044529705848,0.7498333333333335,0.6828666666666666,60.0
2019-05-07 15:00:00+00:00,0.0099265429161109,7907447,22.7,371.7908245547816,0.7647166666666666,0.68725,60.0
2019-05-07 16:00:00+00:00,0.0099745671210178,7607923,24.2,362.76938798682863,0.7587833333333334,0.6859833333333334,60.0
2019-05-07 17:00:00+00:00,0.0098054414587869,7660495,24.8,362.7855941360604,0.7499333333333333,0.6798833333333334,60.0
2019-05-07 18:00:00+00:00,0.009338681054988,7805097,25.3,352.41889365445945,0.7529166666666667,0.6765500000000001,60.0
2019-05-07 19:00:00+00:00,0.0087770008628549,8129519,25.1,353.64483747609944,0.7459166666666666,0.67425,60.0
2019-05-07 20:00:00+00:00,0.0086650065751582,8085108,25.1,357.34865530911816,0.7437833333333334,0.6735666666666668,60.0
2019-05-07 21:00:00+00:00,0.0086072799790828,8172870,24.6,355.40905836974986,0.7451833333333333,0.6700333333333334,60.0
2019-05-07 22:00:00+00:00,0.0090831924486233,7850380,23.4,360.963533818401,0.7452,0.6680666666666667,60.0
2019-05-07 23:00:00+00:00,0.009653858882987,7493945,22.2,363.4135297326787,0.7491833333333333,0.664,60.0
2019-05-08 00:00:00+00:00,0.0101271121802202,7566754,21.0,360.347499488813,0.76835,0.6749166666666666,60.0
2019-05-08 01:00:00+00:00,0.0098059590814945,7478644,20.0,364.3677277716795,0.7648333333333334,0.6687666666666667,60.0
2019-05-08 02:00:00+00:00,0.0096405786240198,7722115,19.0,358.4280614401804,0.76195,0.6683666666666668,60.0
2019-05-08 03:00:00+00:00,0.0099900712904959,7542596,18.1,336.29025247444827,0.7673166666666666,0.6686166666666667,60.0
2019-05-08 04:00:00+00:00,0.010183497541683,7294978,17.5,335.9742023082145,0.76565,0.6669666666666668,60.0
2019-05-08 05:00:00+00:00,0.0102111804962956,7482522,16.9,305.52080053661143,0.7721666666666667,0.6665,60.0
2019-05-08 06:00:00+00:00,0.0101606499569164,7544124,15.5,301.6981523769981,0.7753833333333333,0.6681333333333334,60.0
2019-05-08 07:00:00+00:00,0.0097606050960657,7627363,14.8,296.7000423071499,0.7686333333333334,0.66625,60.0
2019-05-08 08:00:00+00:00,0.0096235174197331,7796691,14.7,295.617821141869,0.7709166666666667,0.66685,60.0
2019-05-08 09:00:00+00:00,0.0088348930950538,8330461,14.2,299.043712135619,0.7629166666666667,0.6639333333333334,60.0
2019-05-08 10:00:00+00:00,0.0090272826123833,8286638,13.7,310.897411723297,0.7630333333333333,0.6659666666666667,60.0
2019-05-08 11:00:00+00:00,0.009549026685049,7949851,14.1,329.79789453374656,0.7661,0.6711166666666667,60.0
2019-05-08 12:00:00+00:00,0.0101663653088739,7759743,15.9,331.23298327499026,0.7705166666666666,0.6826333333333333,60.0
2019-05-08 13:00:00+00:00,0.0106516692411952,7654711,17.0,336.584546991132,0.7785833333333334,0.6888500000000001,60.0
2019-05-08 14:00:00+00:00,0.010637779198788,7709326,17.4,346.39365767410027,0.7786333333333333,0.6939,60.0
2019-05-08 15:00:00+00:00,0.0105591298747577,7787344,18.5,348.5875127942681,0.78155,0.6957833333333333,60.0
2019-05-08 16:00:00+00:00,0.010250356872239,7655756,19.5,352.08179188807424,0.7669833333333334,0.6890833333333334,60.0
2019-05-08 17:00:00+00:00,0.0101026578283996,7540167,20.6,352.5856549958056,0.7614333333333333,0.6862666666666667,60.0
2019-05-08 18:00:00+00:00,0.0101718388695941,7633504,20.9,348.91753710830125,0.76615,0.6864500000000001,60.0
2019-05-08 19:00:00+00:00,0.0099950118825941,7445080,20.9,350.60519354316256,0.76085,0.68155,60.0
2019-05-08 20:00:00+00:00,0.0099872782438938,7264155,21.0,348.6652778970879,0.7582333333333333,0.6778666666666667,60.0
2019-05-08 21:00:00+00:00,0.0097223185893025,7627242,20.2,353.6357886386295,0.7630166666666667,0.6763666666666667,60.0
2019-05-08 22:00:00+00:00,0.0099775322021451,7645618,19.5,356.0656586913588,0.76625,0.6743833333333333,60.0
2019-05-08 23:00:00+00:00,0.0100223780839735,7495854,19.0,358.4035685711468,0.76365,0.6713833333333334,60.0
2019-05-09 00:00:00+00:00,0.0103556359779523,7319592,17.0,356.0190091221937,0.7645,0.6718000000000001,60.0
2019-05-09 01:00:00+00:00,0.0103823216030241,7240961,16.2,363.6245369553713,0.7530833333333333,0.6725500000000001,60.0
2019-05-09 02:00:00+00:00,0.0102602752884451,7231237,15.8,352.7159493789768,0.75605,0.672,60.0
2019-05-09 03:00:00+00:00,0.0103621137450921,7242399,15.6,333.6560752761489,0.7648666666666667,0.6748500000000001,60.0
2019-05-09 04:00:00+00:00,0.0102775044460311,7128185,15.4,315.50587484714765,0.7570166666666668,0.6698500000000001,60.0
2019-05-09 05:00:00+00:00,0.0099553713077414,7160372,15.1,303.54927354845734,0.7507333333333333,0.6651333333333334,60.0
2019-05-09 06:00:00+00:00,0.0097082188365489,7220281,14.9,298.7633372437294,0.7515666666666667,0.6621333333333334,60.0
2019-05-09 07:00:00+00:00,0.0096102355837277,7264090,14.6,298.0771388499299,0.7482500000000001,0.6633333333333334,60.0
2019-05-09 08:00:00+00:00,0.0092779081664341,7697913,14.5,295.34180660185456,0.7576666666666668,0.6685166666666666,60.0
2019-05-09 09:00:00+00:00,0.0086415914256999,7909012,14.4,310.9356405170645,0.7389,0.6646666666666667,60.0
2019-05-09 10:00:00+00:00,0.0088033049736797,7776698,14.6,330.45929575497456,0.7375833333333334,0.6666833333333335,60.0
2019-05-09 11:00:00+00:00,0.0090289403393916,7884989,15.2,349.1083045850095,0.7462833333333334,0.6698500000000001,60.0
2019-05-09 12:00:00+00:00,0.0092114510178031,7764400,15.1,355.859078210658,0.74395,0.6760833333333334,60.0
2019-05-09 13:00:00+00:00,0.0093977944884407,7838159,16.6,360.92219913439794,0.7475,0.6820166666666666,60.0
2019-05-09 14:00:00+00:00,0.0098107092167112,7586475,17.3,364.8795356565475,0.7473166666666666,0.6828,60.0
2019-05-09 15:00:00+00:00,0.0093911185432642,7735392,18.3,364.5441269209068,0.7430833333333333,0.6829333333333334,60.0
2019-05-09 16:00:00+00:00,0.0095212864939811,7693873,19.5,356.3402079011305,0.7444833333333334,0.6842666666666667,60.0
2019-05-09 17:00:00+00:00,0.0095365558488499,7753216,20.5,359.33100886339935,0.7421833333333334,0.6858333333333334,60.0
2019-05-09 18:00:00+00:00,0.0098299595085895,7562833,22.7,356.1206115700675,0.7463166666666666,0.6806333333333334,60.0
2019-05-09 19:00:00+00:00,0.0096817623012221,7671785,23.2,358.5755576157496,0.7529000000000001,0.6787166666666666,60.0
2019-05-09 20:00:00+00:00,0.0094834881984598,7555009,23.0,362.1784016153195,0.7498,0.6738833333333334,60.0
2019-05-09 21:00:00+00:00,0.0090640906912258,7669961,24.0,363.6893937734154,0.7403000000000001,0.6661499999999999,60.0
2019-05-09 22:00:00+00:00,0.00895509743037,7564537,23.4,367.64673608901273,0.7300666666666666,0.6625166666666666,60.0
2019-05-09 23:00:00+00:00,0.009026603879487,7571287,21.7,371.9159771549772,0.7338666666666667,0.6636166666666667,60.0
2019-05-10 00:00:00+00:00,0.0095511313544342,7383559,20.9,371.6512866599448,0.7374499999999999,0.6651166666666668,60.0
2019-05-10 01:00:00+00:00,0.0090577843838776,7930381,20.1,376.9096432967057,0.7421,0.6683166666666667,60.0
2019-05-10 02:00:00+00:00,0.0086086278857584,8095807,19.5,374.487753179463,0.7427666666666667,0.6651333333333334,60.0
2019-05-10 03:00:00+00:00,0.0088419695797363,7835625,19.0,353.2434131924794,0.74545,0.6654,60.0
2019-05-10 04:00:00+00:00,0.0091649825250655,7635851,18.5,321.9910084328426,0.7524333333333333,0.6669666666666667,60.0
2019-05-10 05:00:00+00:00,0.009258703709424,7632521,18.4,326.9313950941743,0.7546833333333334,0.6665166666666668,60.0
2019-05-10 06:00:00+00:00,0.0090402726748337,7600295,18.5,323.95247245531334,0.7426666666666666,0.6639333333333333,60.0
2019-05-10 07:00:00+00:00,0.0086277597219766,7674153,18.4,319.8270455590707,0.7355333333333334,0.6637333333333334,60.0
2019-05-10 08:00:00+00:00,0.0080914337308245,7797600,18.4,319.227482840734,0.7258666666666667,0.6589833333333334,60.0
2019-05-10 09:00:00+00:00,0.0072662630574577,8194677,18.5,329.651632719043,0.7066166666666667,0.6531166666666667,60.0
2019-05-10 10:00:00+00:00,0.0071203794603788,8370949,18.5,355.8581065773907,0.7052833333333334,0.65175,60.0
2019-05-10 11:00:00+00:00,0.0074205741043706,8220580,18.7,370.8895393990083,0.7094999999999999,0.6554166666666666,60.0
2019-05-10 12:00:00+00:00,0.0074985874445749,8426981,17.5,376.6727767402181,0.7166333333333333,0.6652500000000001,60.0
