datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
3/5/2020 1:00:00 AM,3/4/2020 8:00:00 PM,RTO,RTO,RTO,RTO,90061.829
3/5/2020 2:00:00 AM,3/4/2020 9:00:00 PM,RTO,RTO,RTO,RTO,87082.290
3/5/2020 3:00:00 AM,3/4/2020 10:00:00 PM,RTO,RTO,RTO,RTO,82661.765
3/5/2020 4:00:00 AM,3/4/2020 11:00:00 PM,RTO,RTO,RTO,RTO,78418.678
3/5/2020 5:00:00 AM,3/5/2020 12:00:00 AM,RTO,RTO,RTO,RTO,75632.128
3/5/2020 6:00:00 AM,3/5/2020 1:00:00 AM,RTO,RTO,RTO,RTO,74573.858
3/5/2020 7:00:00 AM,3/5/2020 2:00:00 AM,RTO,RTO,RTO,RTO,74549.385
3/5/2020 8:00:00 AM,3/5/2020 3:00:00 AM,RTO,RTO,RTO,RTO,75143.019
3/5/2020 9:00:00 AM,3/5/2020 4:00:00 AM,RTO,RTO,RTO,RTO,77684.883
3/5/2020 10:00:00 AM,3/5/2020 5:00:00 AM,RTO,RTO,RTO,RTO,83236.986
3/5/2020 11:00:00 AM,3/5/2020 6:00:00 AM,RTO,RTO,RTO,RTO,91864.183
3/5/2020 12:00:00 PM,3/5/2020 7:00:00 AM,RTO,RTO,RTO,RTO,95131.946
3/5/2020 1:00:00 PM,3/5/2020 8:00:00 AM,RTO,RTO,RTO,RTO,93373.505
3/5/2020 2:00:00 PM,3/5/2020 9:00:00 AM,RTO,RTO,RTO,RTO,90883.645
3/5/2020 3:00:00 PM,3/5/2020 10:00:00 AM,RTO,RTO,RTO,RTO,88817.323
3/5/2020 4:00:00 PM,3/5/2020 11:00:00 AM,RTO,RTO,RTO,RTO,86525.760
3/5/2020 5:00:00 PM,3/5/2020 12:00:00 PM,RTO,RTO,RTO,RTO,85134.382
3/5/2020 6:00:00 PM,3/5/2020 1:00:00 PM,RTO,RTO,RTO,RTO,84559.642
3/5/2020 7:00:00 PM,3/5/2020 2:00:00 PM,RTO,RTO,RTO,RTO,83651.559
3/5/2020 8:00:00 PM,3/5/2020 3:00:00 PM,RTO,RTO,RTO,RTO,83262.393
3/5/2020 9:00:00 PM,3/5/2020 4:00:00 PM,RTO,RTO,RTO,RTO,84078.847
3/5/2020 10:00:00 PM,3/5/2020 5:00:00 PM,RTO,RTO,RTO,RTO,86851.021
3/5/2020 11:00:00 PM,3/5/2020 6:00:00 PM,RTO,RTO,RTO,RTO,90920.758
3/6/2020 12:00:00 AM,3/5/2020 7:00:00 PM,RTO,RTO,RTO,RTO,92963.244
3/6/2020 1:00:00 AM,3/5/2020 8:00:00 PM,RTO,RTO,RTO,RTO,92252.495
3/6/2020 2:00:00 AM,3/5/2020 9:00:00 PM,RTO,RTO,RTO,RTO,89738.227
3/6/2020 3:00:00 AM,3/5/2020 10:00:00 PM,RTO,RTO,RTO,RTO,85129.986
3/6/2020 4:00:00 AM,3/5/2020 11:00:00 PM,RTO,RTO,RTO,RTO,81124.537
3/6/2020 5:00:00 AM,3/6/2020 12:00:00 AM,RTO,RTO,RTO,RTO,78361.761
3/6/2020 6:00:00 AM,3/6/2020 1:00:00 AM,RTO,RTO,RTO,RTO,77137.918
3/6/2020 7:00:00 AM,3/6/2020 2:00:00 AM,RTO,RTO,RTO,RTO,76743.598
3/6/2020 8:00:00 AM,3/6/2020 3:00:00 AM,RTO,RTO,RTO,RTO,77237.883
3/6/2020 9:00:00 AM,3/6/2020 4:00:00 AM,RTO,RTO,RTO,RTO,79063.991
3/6/2020 10:00:00 AM,3/6/2020 5:00:00 AM,RTO,RTO,RTO,RTO,84227.525
3/6/2020 11:00:00 AM,3/6/2020 6:00:00 AM,RTO,RTO,RTO,RTO,91979.227
3/6/2020 12:00:00 PM,3/6/2020 7:00:00 AM,RTO,RTO,RTO,RTO,95540.435
3/6/2020 1:00:00 PM,3/6/2020 8:00:00 AM,RTO,RTO,RTO,RTO,95893.970
3/6/2020 2:00:00 PM,3/6/2020 9:00:00 AM,RTO,RTO,RTO,RTO,95875.821
3/6/2020 3:00:00 PM,3/6/2020 10:00:00 AM,RTO,RTO,RTO,RTO,95753.199
3/6/2020 4:00:00 PM,3/6/2020 11:00:00 AM,RTO,RTO,RTO,RTO,95601.662
3/6/2020 5:00:00 PM,3/6/2020 12:00:00 PM,RTO,RTO,RTO,RTO,94793.864
3/6/2020 6:00:00 PM,3/6/2020 1:00:00 PM,RTO,RTO,RTO,RTO,93754.010
3/6/2020 7:00:00 PM,3/6/2020 2:00:00 PM,RTO,RTO,RTO,RTO,92702.032
3/6/2020 8:00:00 PM,3/6/2020 3:00:00 PM,RTO,RTO,RTO,RTO,92250.328
3/6/2020 9:00:00 PM,3/6/2020 4:00:00 PM,RTO,RTO,RTO,RTO,93464.044
3/6/2020 10:00:00 PM,3/6/2020 5:00:00 PM,RTO,RTO,RTO,RTO,95155.985
3/6/2020 11:00:00 PM,3/6/2020 6:00:00 PM,RTO,RTO,RTO,RTO,97173.752
3/7/2020 12:00:00 AM,3/6/2020 7:00:00 PM,RTO,RTO,RTO,RTO,97314.090
3/7/2020 1:00:00 AM,3/6/2020 8:00:00 PM,RTO,RTO,RTO,RTO,95839.908
3/7/2020 2:00:00 AM,3/6/2020 9:00:00 PM,RTO,RTO,RTO,RTO,93371.872
3/7/2020 3:00:00 AM,3/6/2020 10:00:00 PM,RTO,RTO,RTO,RTO,89200.195
3/7/2020 4:00:00 AM,3/6/2020 11:00:00 PM,RTO,RTO,RTO,RTO,84989.264
3/7/2020 5:00:00 AM,3/7/2020 12:00:00 AM,RTO,RTO,RTO,RTO,83418.040
3/7/2020 6:00:00 AM,3/7/2020 1:00:00 AM,RTO,RTO,RTO,RTO,81437.296
3/7/2020 7:00:00 AM,3/7/2020 2:00:00 AM,RTO,RTO,RTO,RTO,80395.560
3/7/2020 8:00:00 AM,3/7/2020 3:00:00 AM,RTO,RTO,RTO,RTO,79836.984
3/7/2020 9:00:00 AM,3/7/2020 4:00:00 AM,RTO,RTO,RTO,RTO,80757.920
3/7/2020 10:00:00 AM,3/7/2020 5:00:00 AM,RTO,RTO,RTO,RTO,83511.182
3/7/2020 11:00:00 AM,3/7/2020 6:00:00 AM,RTO,RTO,RTO,RTO,87006.362
3/7/2020 12:00:00 PM,3/7/2020 7:00:00 AM,RTO,RTO,RTO,RTO,90017.480
3/7/2020 1:00:00 PM,3/7/2020 8:00:00 AM,RTO,RTO,RTO,RTO,91370.710
3/7/2020 2:00:00 PM,3/7/2020 9:00:00 AM,RTO,RTO,RTO,RTO,90569.389
3/7/2020 3:00:00 PM,3/7/2020 10:00:00 AM,RTO,RTO,RTO,RTO,88551.215
3/7/2020 4:00:00 PM,3/7/2020 11:00:00 AM,RTO,RTO,RTO,RTO,86132.144
3/7/2020 5:00:00 PM,3/7/2020 12:00:00 PM,RTO,RTO,RTO,RTO,83445.888
3/7/2020 6:00:00 PM,3/7/2020 1:00:00 PM,RTO,RTO,RTO,RTO,80290.200
3/7/2020 7:00:00 PM,3/7/2020 2:00:00 PM,RTO,RTO,RTO,RTO,78146.017
3/7/2020 8:00:00 PM,3/7/2020 3:00:00 PM,RTO,RTO,RTO,RTO,77427.973
3/7/2020 9:00:00 PM,3/7/2020 4:00:00 PM,RTO,RTO,RTO,RTO,78575.901
3/7/2020 10:00:00 PM,3/7/2020 5:00:00 PM,RTO,RTO,RTO,RTO,81353.377
3/7/2020 11:00:00 PM,3/7/2020 6:00:00 PM,RTO,RTO,RTO,RTO,86247.640
3/8/2020 12:00:00 AM,3/7/2020 7:00:00 PM,RTO,RTO,RTO,RTO,89513.302
3/8/2020 1:00:00 AM,3/7/2020 8:00:00 PM,RTO,RTO,RTO,RTO,89869.312
3/8/2020 2:00:00 AM,3/7/2020 9:00:00 PM,RTO,RTO,RTO,RTO,89012.780
3/8/2020 3:00:00 AM,3/7/2020 10:00:00 PM,RTO,RTO,RTO,RTO,86516.665
3/8/2020 4:00:00 AM,3/7/2020 11:00:00 PM,RTO,RTO,RTO,RTO,83936.869
3/8/2020 5:00:00 AM,3/8/2020 12:00:00 AM,RTO,RTO,RTO,RTO,80132.530
3/8/2020 6:00:00 AM,3/8/2020 1:00:00 AM,RTO,RTO,RTO,RTO,73781.999
3/8/2020 7:00:00 AM,3/8/2020 3:00:00 AM,RTO,RTO,RTO,RTO,78935.698
3/8/2020 8:00:00 AM,3/8/2020 4:00:00 AM,RTO,RTO,RTO,RTO,79486.666
3/8/2020 9:00:00 AM,3/8/2020 5:00:00 AM,RTO,RTO,RTO,RTO,80944.978
3/8/2020 10:00:00 AM,3/8/2020 6:00:00 AM,RTO,RTO,RTO,RTO,83531.311
3/8/2020 11:00:00 AM,3/8/2020 7:00:00 AM,RTO,RTO,RTO,RTO,86510.158
3/8/2020 12:00:00 PM,3/8/2020 8:00:00 AM,RTO,RTO,RTO,RTO,87129.969
3/8/2020 1:00:00 PM,3/8/2020 9:00:00 AM,RTO,RTO,RTO,RTO,84583.908
3/8/2020 2:00:00 PM,3/8/2020 10:00:00 AM,RTO,RTO,RTO,RTO,81403.119
3/8/2020 3:00:00 PM,3/8/2020 11:00:00 AM,RTO,RTO,RTO,RTO,78812.034
3/8/2020 4:00:00 PM,3/8/2020 12:00:00 PM,RTO,RTO,RTO,RTO,76628.900
3/8/2020 5:00:00 PM,3/8/2020 1:00:00 PM,RTO,RTO,RTO,RTO,74415.629
3/8/2020 6:00:00 PM,3/8/2020 2:00:00 PM,RTO,RTO,RTO,RTO,72507.738
3/8/2020 7:00:00 PM,3/8/2020 3:00:00 PM,RTO,RTO,RTO,RTO,71394.470
3/8/2020 8:00:00 PM,3/8/2020 4:00:00 PM,RTO,RTO,RTO,RTO,71697.549
3/8/2020 9:00:00 PM,3/8/2020 5:00:00 PM,RTO,RTO,RTO,RTO,73206.193
3/8/2020 10:00:00 PM,3/8/2020 6:00:00 PM,RTO,RTO,RTO,RTO,75805.780
3/8/2020 11:00:00 PM,3/8/2020 7:00:00 PM,RTO,RTO,RTO,RTO,80232.347
3/9/2020 12:00:00 AM,3/8/2020 8:00:00 PM,RTO,RTO,RTO,RTO,82931.690
3/9/2020 1:00:00 AM,3/8/2020 9:00:00 PM,RTO,RTO,RTO,RTO,81535.983
3/9/2020 2:00:00 AM,3/8/2020 10:00:00 PM,RTO,RTO,RTO,RTO,78282.569
3/9/2020 3:00:00 AM,3/8/2020 11:00:00 PM,RTO,RTO,RTO,RTO,74501.098
3/9/2020 4:00:00 AM,3/9/2020 12:00:00 AM,RTO,RTO,RTO,RTO,72014.740
3/9/2020 5:00:00 AM,3/9/2020 1:00:00 AM,RTO,RTO,RTO,RTO,70550.245
3/9/2020 6:00:00 AM,3/9/2020 2:00:00 AM,RTO,RTO,RTO,RTO,70349.743
3/9/2020 7:00:00 AM,3/9/2020 3:00:00 AM,RTO,RTO,RTO,RTO,71023.706
3/9/2020 8:00:00 AM,3/9/2020 4:00:00 AM,RTO,RTO,RTO,RTO,73308.141
3/9/2020 9:00:00 AM,3/9/2020 5:00:00 AM,RTO,RTO,RTO,RTO,78473.564
3/9/2020 10:00:00 AM,3/9/2020 6:00:00 AM,RTO,RTO,RTO,RTO,87119.345
3/9/2020 11:00:00 AM,3/9/2020 7:00:00 AM,RTO,RTO,RTO,RTO,92916.293
3/9/2020 12:00:00 PM,3/9/2020 8:00:00 AM,RTO,RTO,RTO,RTO,92308.404
3/9/2020 1:00:00 PM,3/9/2020 9:00:00 AM,RTO,RTO,RTO,RTO,88997.311
3/9/2020 2:00:00 PM,3/9/2020 10:00:00 AM,RTO,RTO,RTO,RTO,86328.903
3/9/2020 3:00:00 PM,3/9/2020 11:00:00 AM,RTO,RTO,RTO,RTO,84074.187
3/9/2020 4:00:00 PM,3/9/2020 12:00:00 PM,RTO,RTO,RTO,RTO,82665.705
3/9/2020 5:00:00 PM,3/9/2020 1:00:00 PM,RTO,RTO,RTO,RTO,81580.540
3/9/2020 6:00:00 PM,3/9/2020 2:00:00 PM,RTO,RTO,RTO,RTO,80457.943
3/9/2020 7:00:00 PM,3/9/2020 3:00:00 PM,RTO,RTO,RTO,RTO,79679.560
3/9/2020 8:00:00 PM,3/9/2020 4:00:00 PM,RTO,RTO,RTO,RTO,79864.873
3/9/2020 9:00:00 PM,3/9/2020 5:00:00 PM,RTO,RTO,RTO,RTO,81140.555
3/9/2020 10:00:00 PM,3/9/2020 6:00:00 PM,RTO,RTO,RTO,RTO,82616.799
3/9/2020 11:00:00 PM,3/9/2020 7:00:00 PM,RTO,RTO,RTO,RTO,85874.311
3/10/2020 12:00:00 AM,3/9/2020 8:00:00 PM,RTO,RTO,RTO,RTO,86063.454
3/10/2020 1:00:00 AM,3/9/2020 9:00:00 PM,RTO,RTO,RTO,RTO,82887.541
3/10/2020 2:00:00 AM,3/9/2020 10:00:00 PM,RTO,RTO,RTO,RTO,78087.386
