datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/28/2023 5:00:00 AM,2/28/2023 12:00:00 AM,RTO,RTO,RTO,RTO,79399.421,False
2/28/2023 6:00:00 AM,2/28/2023 1:00:00 AM,RTO,RTO,RTO,RTO,77349.440,False
2/28/2023 7:00:00 AM,2/28/2023 2:00:00 AM,RTO,RTO,RTO,RTO,76390.990,False
2/28/2023 8:00:00 AM,2/28/2023 3:00:00 AM,RTO,RTO,RTO,RTO,76338.686,False
2/28/2023 9:00:00 AM,2/28/2023 4:00:00 AM,RTO,RTO,RTO,RTO,78150.217,False
2/28/2023 10:00:00 AM,2/28/2023 5:00:00 AM,RTO,RTO,RTO,RTO,82421.235,False
2/28/2023 11:00:00 AM,2/28/2023 6:00:00 AM,RTO,RTO,RTO,RTO,89417.676,False
2/28/2023 12:00:00 PM,2/28/2023 7:00:00 AM,RTO,RTO,RTO,RTO,93585.074,False
2/28/2023 1:00:00 PM,2/28/2023 8:00:00 AM,RTO,RTO,RTO,RTO,94572.327,False
2/28/2023 2:00:00 PM,2/28/2023 9:00:00 AM,RTO,RTO,RTO,RTO,94034.888,False
2/28/2023 3:00:00 PM,2/28/2023 10:00:00 AM,RTO,RTO,RTO,RTO,93266.685,False
2/28/2023 4:00:00 PM,2/28/2023 11:00:00 AM,RTO,RTO,RTO,RTO,91845.013,False
2/28/2023 5:00:00 PM,2/28/2023 12:00:00 PM,RTO,RTO,RTO,RTO,90235.972,False
2/28/2023 6:00:00 PM,2/28/2023 1:00:00 PM,RTO,RTO,RTO,RTO,88645.129,False
2/28/2023 7:00:00 PM,2/28/2023 2:00:00 PM,RTO,RTO,RTO,RTO,87236.184,False
2/28/2023 8:00:00 PM,2/28/2023 3:00:00 PM,RTO,RTO,RTO,RTO,86465.109,False
2/28/2023 9:00:00 PM,2/28/2023 4:00:00 PM,RTO,RTO,RTO,RTO,87111.516,False
2/28/2023 10:00:00 PM,2/28/2023 5:00:00 PM,RTO,RTO,RTO,RTO,89702.905,False
2/28/2023 11:00:00 PM,2/28/2023 6:00:00 PM,RTO,RTO,RTO,RTO,93309.202,False
3/1/2023 12:00:00 AM,2/28/2023 7:00:00 PM,RTO,RTO,RTO,RTO,94360.428,False
3/1/2023 1:00:00 AM,2/28/2023 8:00:00 PM,RTO,RTO,RTO,RTO,93179.264,False
3/1/2023 2:00:00 AM,2/28/2023 9:00:00 PM,RTO,RTO,RTO,RTO,90524.789,False
3/1/2023 3:00:00 AM,2/28/2023 10:00:00 PM,RTO,RTO,RTO,RTO,86752.615,False
3/1/2023 4:00:00 AM,2/28/2023 11:00:00 PM,RTO,RTO,RTO,RTO,83217.967,False
3/1/2023 5:00:00 AM,3/1/2023 12:00:00 AM,RTO,RTO,RTO,RTO,80767.446,False
3/1/2023 6:00:00 AM,3/1/2023 1:00:00 AM,RTO,RTO,RTO,RTO,79821.738,False
3/1/2023 7:00:00 AM,3/1/2023 2:00:00 AM,RTO,RTO,RTO,RTO,79546.199,False
3/1/2023 8:00:00 AM,3/1/2023 3:00:00 AM,RTO,RTO,RTO,RTO,80151.862,False
3/1/2023 9:00:00 AM,3/1/2023 4:00:00 AM,RTO,RTO,RTO,RTO,82289.774,False
3/1/2023 10:00:00 AM,3/1/2023 5:00:00 AM,RTO,RTO,RTO,RTO,87320.327,False
3/1/2023 11:00:00 AM,3/1/2023 6:00:00 AM,RTO,RTO,RTO,RTO,94750.077,False
3/1/2023 12:00:00 PM,3/1/2023 7:00:00 AM,RTO,RTO,RTO,RTO,97599.267,False
3/1/2023 1:00:00 PM,3/1/2023 8:00:00 AM,RTO,RTO,RTO,RTO,94666.000,False
3/1/2023 2:00:00 PM,3/1/2023 9:00:00 AM,RTO,RTO,RTO,RTO,90903.064,False
3/1/2023 3:00:00 PM,3/1/2023 10:00:00 AM,RTO,RTO,RTO,RTO,88150.821,False
3/1/2023 4:00:00 PM,3/1/2023 11:00:00 AM,RTO,RTO,RTO,RTO,86226.123,False
3/1/2023 5:00:00 PM,3/1/2023 12:00:00 PM,RTO,RTO,RTO,RTO,84996.136,False
3/1/2023 6:00:00 PM,3/1/2023 1:00:00 PM,RTO,RTO,RTO,RTO,84194.035,False
3/1/2023 7:00:00 PM,3/1/2023 2:00:00 PM,RTO,RTO,RTO,RTO,83707.190,False
3/1/2023 8:00:00 PM,3/1/2023 3:00:00 PM,RTO,RTO,RTO,RTO,83960.968,False
3/1/2023 9:00:00 PM,3/1/2023 4:00:00 PM,RTO,RTO,RTO,RTO,85014.581,False
3/1/2023 10:00:00 PM,3/1/2023 5:00:00 PM,RTO,RTO,RTO,RTO,87310.165,False
3/1/2023 11:00:00 PM,3/1/2023 6:00:00 PM,RTO,RTO,RTO,RTO,90462.130,False
3/2/2023 12:00:00 AM,3/1/2023 7:00:00 PM,RTO,RTO,RTO,RTO,91274.641,False
3/2/2023 1:00:00 AM,3/1/2023 8:00:00 PM,RTO,RTO,RTO,RTO,89874.464,False
3/2/2023 2:00:00 AM,3/1/2023 9:00:00 PM,RTO,RTO,RTO,RTO,86920.230,False
3/2/2023 3:00:00 AM,3/1/2023 10:00:00 PM,RTO,RTO,RTO,RTO,82611.790,False
3/2/2023 4:00:00 AM,3/1/2023 11:00:00 PM,RTO,RTO,RTO,RTO,78601.797,False
3/2/2023 5:00:00 AM,3/2/2023 12:00:00 AM,RTO,RTO,RTO,RTO,75440.148,False
3/2/2023 6:00:00 AM,3/2/2023 1:00:00 AM,RTO,RTO,RTO,RTO,73592.700,False
3/2/2023 7:00:00 AM,3/2/2023 2:00:00 AM,RTO,RTO,RTO,RTO,72659.609,False
3/2/2023 8:00:00 AM,3/2/2023 3:00:00 AM,RTO,RTO,RTO,RTO,72299.983,False
3/2/2023 9:00:00 AM,3/2/2023 4:00:00 AM,RTO,RTO,RTO,RTO,73775.755,False
3/2/2023 10:00:00 AM,3/2/2023 5:00:00 AM,RTO,RTO,RTO,RTO,77974.309,False
3/2/2023 11:00:00 AM,3/2/2023 6:00:00 AM,RTO,RTO,RTO,RTO,85017.931,False
3/2/2023 12:00:00 PM,3/2/2023 7:00:00 AM,RTO,RTO,RTO,RTO,89073.394,False
3/2/2023 1:00:00 PM,3/2/2023 8:00:00 AM,RTO,RTO,RTO,RTO,90157.279,False
3/2/2023 2:00:00 PM,3/2/2023 9:00:00 AM,RTO,RTO,RTO,RTO,89496.004,False
3/2/2023 3:00:00 PM,3/2/2023 10:00:00 AM,RTO,RTO,RTO,RTO,88499.233,False
3/2/2023 4:00:00 PM,3/2/2023 11:00:00 AM,RTO,RTO,RTO,RTO,87595.329,False
3/2/2023 5:00:00 PM,3/2/2023 12:00:00 PM,RTO,RTO,RTO,RTO,86171.867,False
3/2/2023 6:00:00 PM,3/2/2023 1:00:00 PM,RTO,RTO,RTO,RTO,85797.429,False
3/2/2023 7:00:00 PM,3/2/2023 2:00:00 PM,RTO,RTO,RTO,RTO,84980.888,False
3/2/2023 8:00:00 PM,3/2/2023 3:00:00 PM,RTO,RTO,RTO,RTO,84830.019,False
3/2/2023 9:00:00 PM,3/2/2023 4:00:00 PM,RTO,RTO,RTO,RTO,85553.664,False
3/2/2023 10:00:00 PM,3/2/2023 5:00:00 PM,RTO,RTO,RTO,RTO,87616.851,False
3/2/2023 11:00:00 PM,3/2/2023 6:00:00 PM,RTO,RTO,RTO,RTO,90768.938,False
3/3/2023 12:00:00 AM,3/2/2023 7:00:00 PM,RTO,RTO,RTO,RTO,91302.016,False
3/3/2023 1:00:00 AM,3/2/2023 8:00:00 PM,RTO,RTO,RTO,RTO,90034.283,False
3/3/2023 2:00:00 AM,3/2/2023 9:00:00 PM,RTO,RTO,RTO,RTO,87452.331,False
3/3/2023 3:00:00 AM,3/2/2023 10:00:00 PM,RTO,RTO,RTO,RTO,83643.823,False
3/3/2023 4:00:00 AM,3/2/2023 11:00:00 PM,RTO,RTO,RTO,RTO,79958.945,False
3/3/2023 5:00:00 AM,3/3/2023 12:00:00 AM,RTO,RTO,RTO,RTO,77347.052,False
3/3/2023 6:00:00 AM,3/3/2023 1:00:00 AM,RTO,RTO,RTO,RTO,75814.749,False
3/3/2023 7:00:00 AM,3/3/2023 2:00:00 AM,RTO,RTO,RTO,RTO,75335.977,False
3/3/2023 8:00:00 AM,3/3/2023 3:00:00 AM,RTO,RTO,RTO,RTO,75859.532,False
3/3/2023 9:00:00 AM,3/3/2023 4:00:00 AM,RTO,RTO,RTO,RTO,77685.271,False
3/3/2023 10:00:00 AM,3/3/2023 5:00:00 AM,RTO,RTO,RTO,RTO,82457.259,False
3/3/2023 11:00:00 AM,3/3/2023 6:00:00 AM,RTO,RTO,RTO,RTO,89430.149,False
3/3/2023 12:00:00 PM,3/3/2023 7:00:00 AM,RTO,RTO,RTO,RTO,93091.103,False
3/3/2023 1:00:00 PM,3/3/2023 8:00:00 AM,RTO,RTO,RTO,RTO,93788.399,False
3/3/2023 2:00:00 PM,3/3/2023 9:00:00 AM,RTO,RTO,RTO,RTO,93996.756,False
3/3/2023 3:00:00 PM,3/3/2023 10:00:00 AM,RTO,RTO,RTO,RTO,94517.167,False
3/3/2023 4:00:00 PM,3/3/2023 11:00:00 AM,RTO,RTO,RTO,RTO,94754.485,False
3/3/2023 5:00:00 PM,3/3/2023 12:00:00 PM,RTO,RTO,RTO,RTO,95283.303,False
3/3/2023 6:00:00 PM,3/3/2023 1:00:00 PM,RTO,RTO,RTO,RTO,95811.123,False
3/3/2023 7:00:00 PM,3/3/2023 2:00:00 PM,RTO,RTO,RTO,RTO,95731.704,False
3/3/2023 8:00:00 PM,3/3/2023 3:00:00 PM,RTO,RTO,RTO,RTO,95671.192,False
3/3/2023 9:00:00 PM,3/3/2023 4:00:00 PM,RTO,RTO,RTO,RTO,96587.664,False
3/3/2023 10:00:00 PM,3/3/2023 5:00:00 PM,RTO,RTO,RTO,RTO,97337.223,False
3/3/2023 11:00:00 PM,3/3/2023 6:00:00 PM,RTO,RTO,RTO,RTO,97211.283,False
3/4/2023 12:00:00 AM,3/3/2023 7:00:00 PM,RTO,RTO,RTO,RTO,95714.697,False
3/4/2023 1:00:00 AM,3/3/2023 8:00:00 PM,RTO,RTO,RTO,RTO,93131.889,False
3/4/2023 2:00:00 AM,3/3/2023 9:00:00 PM,RTO,RTO,RTO,RTO,89842.378,False
3/4/2023 3:00:00 AM,3/3/2023 10:00:00 PM,RTO,RTO,RTO,RTO,85831.430,False
3/4/2023 4:00:00 AM,3/3/2023 11:00:00 PM,RTO,RTO,RTO,RTO,81766.816,False
3/4/2023 5:00:00 AM,3/4/2023 12:00:00 AM,RTO,RTO,RTO,RTO,78598.257,False
3/4/2023 6:00:00 AM,3/4/2023 1:00:00 AM,RTO,RTO,RTO,RTO,76379.787,False
3/4/2023 7:00:00 AM,3/4/2023 2:00:00 AM,RTO,RTO,RTO,RTO,75262.969,False
3/4/2023 8:00:00 AM,3/4/2023 3:00:00 AM,RTO,RTO,RTO,RTO,74918.638,False
3/4/2023 9:00:00 AM,3/4/2023 4:00:00 AM,RTO,RTO,RTO,RTO,75347.774,False
3/4/2023 10:00:00 AM,3/4/2023 5:00:00 AM,RTO,RTO,RTO,RTO,77185.943,False
3/4/2023 11:00:00 AM,3/4/2023 6:00:00 AM,RTO,RTO,RTO,RTO,79911.793,False
3/4/2023 12:00:00 PM,3/4/2023 7:00:00 AM,RTO,RTO,RTO,RTO,81945.479,False
3/4/2023 1:00:00 PM,3/4/2023 8:00:00 AM,RTO,RTO,RTO,RTO,83372.486,False
3/4/2023 2:00:00 PM,3/4/2023 9:00:00 AM,RTO,RTO,RTO,RTO,83771.424,False
3/4/2023 3:00:00 PM,3/4/2023 10:00:00 AM,RTO,RTO,RTO,RTO,83415.349,False
3/4/2023 4:00:00 PM,3/4/2023 11:00:00 AM,RTO,RTO,RTO,RTO,82184.507,False
3/4/2023 5:00:00 PM,3/4/2023 12:00:00 PM,RTO,RTO,RTO,RTO,80331.355,False
3/4/2023 6:00:00 PM,3/4/2023 1:00:00 PM,RTO,RTO,RTO,RTO,78958.553,False
3/4/2023 7:00:00 PM,3/4/2023 2:00:00 PM,RTO,RTO,RTO,RTO,77610.617,False
3/4/2023 8:00:00 PM,3/4/2023 3:00:00 PM,RTO,RTO,RTO,RTO,77432.257,False
3/4/2023 9:00:00 PM,3/4/2023 4:00:00 PM,RTO,RTO,RTO,RTO,78732.033,False
3/4/2023 10:00:00 PM,3/4/2023 5:00:00 PM,RTO,RTO,RTO,RTO,81584.877,False
3/4/2023 11:00:00 PM,3/4/2023 6:00:00 PM,RTO,RTO,RTO,RTO,84991.959,False
3/5/2023 12:00:00 AM,3/4/2023 7:00:00 PM,RTO,RTO,RTO,RTO,86095.037,False
3/5/2023 1:00:00 AM,3/4/2023 8:00:00 PM,RTO,RTO,RTO,RTO,85311.520,False
3/5/2023 2:00:00 AM,3/4/2023 9:00:00 PM,RTO,RTO,RTO,RTO,83799.072,False
3/5/2023 3:00:00 AM,3/4/2023 10:00:00 PM,RTO,RTO,RTO,RTO,81557.716,False
3/5/2023 4:00:00 AM,3/4/2023 11:00:00 PM,RTO,RTO,RTO,RTO,78963.089,False
3/5/2023 5:00:00 AM,3/5/2023 12:00:00 AM,RTO,RTO,RTO,RTO,77241.660,False
3/5/2023 6:00:00 AM,3/5/2023 1:00:00 AM,RTO,RTO,RTO,RTO,76178.748,False
3/5/2023 7:00:00 AM,3/5/2023 2:00:00 AM,RTO,RTO,RTO,RTO,76083.013,False
3/5/2023 8:00:00 AM,3/5/2023 3:00:00 AM,RTO,RTO,RTO,RTO,76570.022,False
3/5/2023 9:00:00 AM,3/5/2023 4:00:00 AM,RTO,RTO,RTO,RTO,77802.651,False
3/5/2023 10:00:00 AM,3/5/2023 5:00:00 AM,RTO,RTO,RTO,RTO,79745.815,False
3/5/2023 11:00:00 AM,3/5/2023 6:00:00 AM,RTO,RTO,RTO,RTO,82635.443,False
3/5/2023 12:00:00 PM,3/5/2023 7:00:00 AM,RTO,RTO,RTO,RTO,83653.865,False
3/5/2023 1:00:00 PM,3/5/2023 8:00:00 AM,RTO,RTO,RTO,RTO,81985.053,False
3/5/2023 2:00:00 PM,3/5/2023 9:00:00 AM,RTO,RTO,RTO,RTO,79289.563,False
3/5/2023 3:00:00 PM,3/5/2023 10:00:00 AM,RTO,RTO,RTO,RTO,76761.797,False
3/5/2023 4:00:00 PM,3/5/2023 11:00:00 AM,RTO,RTO,RTO,RTO,75354.425,False
3/5/2023 5:00:00 PM,3/5/2023 12:00:00 PM,RTO,RTO,RTO,RTO,74946.987,False
3/5/2023 6:00:00 PM,3/5/2023 1:00:00 PM,RTO,RTO,RTO,RTO,73933.083,False
3/5/2023 7:00:00 PM,3/5/2023 2:00:00 PM,RTO,RTO,RTO,RTO,73244.901,False
3/5/2023 8:00:00 PM,3/5/2023 3:00:00 PM,RTO,RTO,RTO,RTO,73856.714,False
3/5/2023 9:00:00 PM,3/5/2023 4:00:00 PM,RTO,RTO,RTO,RTO,75885.416,False
3/5/2023 10:00:00 PM,3/5/2023 5:00:00 PM,RTO,RTO,RTO,RTO,79386.901,False
3/5/2023 11:00:00 PM,3/5/2023 6:00:00 PM,RTO,RTO,RTO,RTO,83790.069,False
3/6/2023 12:00:00 AM,3/5/2023 7:00:00 PM,RTO,RTO,RTO,RTO,86024.352,False
3/6/2023 1:00:00 AM,3/5/2023 8:00:00 PM,RTO,RTO,RTO,RTO,85410.109,False
3/6/2023 2:00:00 AM,3/5/2023 9:00:00 PM,RTO,RTO,RTO,RTO,83340.476,False
3/6/2023 3:00:00 AM,3/5/2023 10:00:00 PM,RTO,RTO,RTO,RTO,80532.901,False
3/6/2023 4:00:00 AM,3/5/2023 11:00:00 PM,RTO,RTO,RTO,RTO,77709.110,False
3/6/2023 5:00:00 AM,3/6/2023 12:00:00 AM,RTO,RTO,RTO,RTO,75959.393,False
3/6/2023 6:00:00 AM,3/6/2023 1:00:00 AM,RTO,RTO,RTO,RTO,75148.713,False
3/6/2023 7:00:00 AM,3/6/2023 2:00:00 AM,RTO,RTO,RTO,RTO,75519.240,False
3/6/2023 8:00:00 AM,3/6/2023 3:00:00 AM,RTO,RTO,RTO,RTO,76248.796,False
3/6/2023 9:00:00 AM,3/6/2023 4:00:00 AM,RTO,RTO,RTO,RTO,79041.446,False
3/6/2023 10:00:00 AM,3/6/2023 5:00:00 AM,RTO,RTO,RTO,RTO,84452.239,False
3/6/2023 11:00:00 AM,3/6/2023 6:00:00 AM,RTO,RTO,RTO,RTO,92080.343,False
3/6/2023 12:00:00 PM,3/6/2023 7:00:00 AM,RTO,RTO,RTO,RTO,94911.501,False
3/6/2023 1:00:00 PM,3/6/2023 8:00:00 AM,RTO,RTO,RTO,RTO,92582.505,False
3/6/2023 2:00:00 PM,3/6/2023 9:00:00 AM,RTO,RTO,RTO,RTO,89514.023,False
3/6/2023 3:00:00 PM,3/6/2023 10:00:00 AM,RTO,RTO,RTO,RTO,87630.716,False
3/6/2023 4:00:00 PM,3/6/2023 11:00:00 AM,RTO,RTO,RTO,RTO,85693.503,False
3/6/2023 5:00:00 PM,3/6/2023 12:00:00 PM,RTO,RTO,RTO,RTO,84321.256,False
3/6/2023 6:00:00 PM,3/6/2023 1:00:00 PM,RTO,RTO,RTO,RTO,83163.304,False
3/6/2023 7:00:00 PM,3/6/2023 2:00:00 PM,RTO,RTO,RTO,RTO,82186.325,False
3/6/2023 8:00:00 PM,3/6/2023 3:00:00 PM,RTO,RTO,RTO,RTO,82084.879,False
3/6/2023 9:00:00 PM,3/6/2023 4:00:00 PM,RTO,RTO,RTO,RTO,83766.948,False
3/6/2023 10:00:00 PM,3/6/2023 5:00:00 PM,RTO,RTO,RTO,RTO,86660.128,False
3/6/2023 11:00:00 PM,3/6/2023 6:00:00 PM,RTO,RTO,RTO,RTO,90376.751,False
3/7/2023 12:00:00 AM,3/6/2023 7:00:00 PM,RTO,RTO,RTO,RTO,91306.512,False
3/7/2023 1:00:00 AM,3/6/2023 8:00:00 PM,RTO,RTO,RTO,RTO,89764.234,False
3/7/2023 2:00:00 AM,3/6/2023 9:00:00 PM,RTO,RTO,RTO,RTO,86523.643,False
3/7/2023 3:00:00 AM,3/6/2023 10:00:00 PM,RTO,RTO,RTO,RTO,82263.715,False
3/7/2023 4:00:00 AM,3/6/2023 11:00:00 PM,RTO,RTO,RTO,RTO,78658.434,False
3/7/2023 5:00:00 AM,3/7/2023 12:00:00 AM,RTO,RTO,RTO,RTO,76120.104,False
3/7/2023 6:00:00 AM,3/7/2023 1:00:00 AM,RTO,RTO,RTO,RTO,74679.147,False
3/7/2023 7:00:00 AM,3/7/2023 2:00:00 AM,RTO,RTO,RTO,RTO,74132.959,False
3/7/2023 8:00:00 AM,3/7/2023 3:00:00 AM,RTO,RTO,RTO,RTO,74470.754,False
3/7/2023 9:00:00 AM,3/7/2023 4:00:00 AM,RTO,RTO,RTO,RTO,76507.669,False
3/7/2023 10:00:00 AM,3/7/2023 5:00:00 AM,RTO,RTO,RTO,RTO,81344.331,False
3/7/2023 11:00:00 AM,3/7/2023 6:00:00 AM,RTO,RTO,RTO,RTO,88773.293,False
3/7/2023 12:00:00 PM,3/7/2023 7:00:00 AM,RTO,RTO,RTO,RTO,92599.567,False
3/7/2023 1:00:00 PM,3/7/2023 8:00:00 AM,RTO,RTO,RTO,RTO,93190.322,False
3/7/2023 2:00:00 PM,3/7/2023 9:00:00 AM,RTO,RTO,RTO,RTO,91328.927,False
3/7/2023 3:00:00 PM,3/7/2023 10:00:00 AM,RTO,RTO,RTO,RTO,88893.711,False
3/7/2023 4:00:00 PM,3/7/2023 11:00:00 AM,RTO,RTO,RTO,RTO,87005.452,False
3/7/2023 5:00:00 PM,3/7/2023 12:00:00 PM,RTO,RTO,RTO,RTO,85564.555,False
3/7/2023 6:00:00 PM,3/7/2023 1:00:00 PM,RTO,RTO,RTO,RTO,84615.811,False
3/7/2023 7:00:00 PM,3/7/2023 2:00:00 PM,RTO,RTO,RTO,RTO,83893.812,False
3/7/2023 8:00:00 PM,3/7/2023 3:00:00 PM,RTO,RTO,RTO,RTO,84076.226,False
3/7/2023 9:00:00 PM,3/7/2023 4:00:00 PM,RTO,RTO,RTO,RTO,86096.066,False
3/7/2023 10:00:00 PM,3/7/2023 5:00:00 PM,RTO,RTO,RTO,RTO,90068.410,False
3/7/2023 11:00:00 PM,3/7/2023 6:00:00 PM,RTO,RTO,RTO,RTO,95259.010,False
3/8/2023 12:00:00 AM,3/7/2023 7:00:00 PM,RTO,RTO,RTO,RTO,97425.342,False
3/8/2023 1:00:00 AM,3/7/2023 8:00:00 PM,RTO,RTO,RTO,RTO,96911.279,False
3/8/2023 2:00:00 AM,3/7/2023 9:00:00 PM,RTO,RTO,RTO,RTO,94393.385,False
3/8/2023 3:00:00 AM,3/7/2023 10:00:00 PM,RTO,RTO,RTO,RTO,90461.590,False
3/8/2023 4:00:00 AM,3/7/2023 11:00:00 PM,RTO,RTO,RTO,RTO,86804.280,False
3/8/2023 5:00:00 AM,3/8/2023 12:00:00 AM,RTO,RTO,RTO,RTO,84594.352,False
3/8/2023 6:00:00 AM,3/8/2023 1:00:00 AM,RTO,RTO,RTO,RTO,83446.535,False
3/8/2023 7:00:00 AM,3/8/2023 2:00:00 AM,RTO,RTO,RTO,RTO,83352.335,False
3/8/2023 8:00:00 AM,3/8/2023 3:00:00 AM,RTO,RTO,RTO,RTO,84034.180,False
3/8/2023 9:00:00 AM,3/8/2023 4:00:00 AM,RTO,RTO,RTO,RTO,86128.374,False
3/8/2023 10:00:00 AM,3/8/2023 5:00:00 AM,RTO,RTO,RTO,RTO,91420.063,False
3/8/2023 11:00:00 AM,3/8/2023 6:00:00 AM,RTO,RTO,RTO,RTO,98508.514,False
3/8/2023 12:00:00 PM,3/8/2023 7:00:00 AM,RTO,RTO,RTO,RTO,100825.220,False
3/8/2023 1:00:00 PM,3/8/2023 8:00:00 AM,RTO,RTO,RTO,RTO,98488.769,False
3/8/2023 2:00:00 PM,3/8/2023 9:00:00 AM,RTO,RTO,RTO,RTO,95417.570,False
3/8/2023 3:00:00 PM,3/8/2023 10:00:00 AM,RTO,RTO,RTO,RTO,92679.357,False
3/8/2023 4:00:00 PM,3/8/2023 11:00:00 AM,RTO,RTO,RTO,RTO,90012.744,False
3/8/2023 5:00:00 PM,3/8/2023 12:00:00 PM,RTO,RTO,RTO,RTO,87830.359,False
3/8/2023 6:00:00 PM,3/8/2023 1:00:00 PM,RTO,RTO,RTO,RTO,86527.361,False
3/8/2023 7:00:00 PM,3/8/2023 2:00:00 PM,RTO,RTO,RTO,RTO,85187.904,False
3/8/2023 8:00:00 PM,3/8/2023 3:00:00 PM,RTO,RTO,RTO,RTO,84981.461,False
3/8/2023 9:00:00 PM,3/8/2023 4:00:00 PM,RTO,RTO,RTO,RTO,86754.935,False
3/8/2023 10:00:00 PM,3/8/2023 5:00:00 PM,RTO,RTO,RTO,RTO,90214.260,False
3/8/2023 11:00:00 PM,3/8/2023 6:00:00 PM,RTO,RTO,RTO,RTO,94791.396,False
3/9/2023 12:00:00 AM,3/8/2023 7:00:00 PM,RTO,RTO,RTO,RTO,96652.600,False
3/9/2023 1:00:00 AM,3/8/2023 8:00:00 PM,RTO,RTO,RTO,RTO,95838.511,False
3/9/2023 2:00:00 AM,3/8/2023 9:00:00 PM,RTO,RTO,RTO,RTO,93440.644,False
3/9/2023 3:00:00 AM,3/8/2023 10:00:00 PM,RTO,RTO,RTO,RTO,89427.136,False
3/9/2023 4:00:00 AM,3/8/2023 11:00:00 PM,RTO,RTO,RTO,RTO,85815.217,False
3/9/2023 5:00:00 AM,3/9/2023 12:00:00 AM,RTO,RTO,RTO,RTO,83394.725,False
3/9/2023 6:00:00 AM,3/9/2023 1:00:00 AM,RTO,RTO,RTO,RTO,82285.452,False
3/9/2023 7:00:00 AM,3/9/2023 2:00:00 AM,RTO,RTO,RTO,RTO,82187.716,False
3/9/2023 8:00:00 AM,3/9/2023 3:00:00 AM,RTO,RTO,RTO,RTO,82697.485,False
3/9/2023 9:00:00 AM,3/9/2023 4:00:00 AM,RTO,RTO,RTO,RTO,85010.043,False
3/9/2023 10:00:00 AM,3/9/2023 5:00:00 AM,RTO,RTO,RTO,RTO,90043.249,False
3/9/2023 11:00:00 AM,3/9/2023 6:00:00 AM,RTO,RTO,RTO,RTO,97157.646,False
3/9/2023 12:00:00 PM,3/9/2023 7:00:00 AM,RTO,RTO,RTO,RTO,99603.335,False
3/9/2023 1:00:00 PM,3/9/2023 8:00:00 AM,RTO,RTO,RTO,RTO,96677.716,False
3/9/2023 2:00:00 PM,3/9/2023 9:00:00 AM,RTO,RTO,RTO,RTO,93175.595,False
3/9/2023 3:00:00 PM,3/9/2023 10:00:00 AM,RTO,RTO,RTO,RTO,90495.743,False
3/9/2023 4:00:00 PM,3/9/2023 11:00:00 AM,RTO,RTO,RTO,RTO,88042.155,False
3/9/2023 5:00:00 PM,3/9/2023 12:00:00 PM,RTO,RTO,RTO,RTO,86211.789,False
3/9/2023 6:00:00 PM,3/9/2023 1:00:00 PM,RTO,RTO,RTO,RTO,84826.671,False
3/9/2023 7:00:00 PM,3/9/2023 2:00:00 PM,RTO,RTO,RTO,RTO,84018.424,False
3/9/2023 8:00:00 PM,3/9/2023 3:00:00 PM,RTO,RTO,RTO,RTO,83911.108,False
3/9/2023 9:00:00 PM,3/9/2023 4:00:00 PM,RTO,RTO,RTO,RTO,85489.901,False
3/9/2023 10:00:00 PM,3/9/2023 5:00:00 PM,RTO,RTO,RTO,RTO,88555.175,False
3/9/2023 11:00:00 PM,3/9/2023 6:00:00 PM,RTO,RTO,RTO,RTO,92538.015,False
3/10/2023 12:00:00 AM,3/9/2023 7:00:00 PM,RTO,RTO,RTO,RTO,93979.842,False
3/10/2023 1:00:00 AM,3/9/2023 8:00:00 PM,RTO,RTO,RTO,RTO,93006.153,False
3/10/2023 2:00:00 AM,3/9/2023 9:00:00 PM,RTO,RTO,RTO,RTO,90652.854,False
3/10/2023 3:00:00 AM,3/9/2023 10:00:00 PM,RTO,RTO,RTO,RTO,87024.876,False
3/10/2023 4:00:00 AM,3/9/2023 11:00:00 PM,RTO,RTO,RTO,RTO,83635.883,False
3/10/2023 5:00:00 AM,3/10/2023 12:00:00 AM,RTO,RTO,RTO,RTO,81312.540,False
3/10/2023 6:00:00 AM,3/10/2023 1:00:00 AM,RTO,RTO,RTO,RTO,79789.267,False
3/10/2023 7:00:00 AM,3/10/2023 2:00:00 AM,RTO,RTO,RTO,RTO,79330.734,False
3/10/2023 8:00:00 AM,3/10/2023 3:00:00 AM,RTO,RTO,RTO,RTO,79413.695,False
3/10/2023 9:00:00 AM,3/10/2023 4:00:00 AM,RTO,RTO,RTO,RTO,81162.843,False
3/10/2023 10:00:00 AM,3/10/2023 5:00:00 AM,RTO,RTO,RTO,RTO,85212.465,False
3/10/2023 11:00:00 AM,3/10/2023 6:00:00 AM,RTO,RTO,RTO,RTO,91789.343,False
3/10/2023 12:00:00 PM,3/10/2023 7:00:00 AM,RTO,RTO,RTO,RTO,95849.350,False
3/10/2023 1:00:00 PM,3/10/2023 8:00:00 AM,RTO,RTO,RTO,RTO,96950.567,False
3/10/2023 2:00:00 PM,3/10/2023 9:00:00 AM,RTO,RTO,RTO,RTO,96828.714,False
3/10/2023 3:00:00 PM,3/10/2023 10:00:00 AM,RTO,RTO,RTO,RTO,96585.195,False
3/10/2023 4:00:00 PM,3/10/2023 11:00:00 AM,RTO,RTO,RTO,RTO,96291.362,False
3/10/2023 5:00:00 PM,3/10/2023 12:00:00 PM,RTO,RTO,RTO,RTO,96100.586,False
