datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
2/29/2024 7:00:00 PM,2/29/2024 2:00:00 PM,RTO,RTO,RTO,RTO,88358.876,False
2/29/2024 8:00:00 PM,2/29/2024 3:00:00 PM,RTO,RTO,RTO,RTO,88181.132,False
2/29/2024 9:00:00 PM,2/29/2024 4:00:00 PM,RTO,RTO,RTO,RTO,90345.335,False
2/29/2024 10:00:00 PM,2/29/2024 5:00:00 PM,RTO,RTO,RTO,RTO,94407.307,False
2/29/2024 11:00:00 PM,2/29/2024 6:00:00 PM,RTO,RTO,RTO,RTO,99445.021,False
3/1/2024 12:00:00 AM,2/29/2024 7:00:00 PM,RTO,RTO,RTO,RTO,101383.305,False
3/1/2024 1:00:00 AM,2/29/2024 8:00:00 PM,RTO,RTO,RTO,RTO,101038.393,False
3/1/2024 2:00:00 AM,2/29/2024 9:00:00 PM,RTO,RTO,RTO,RTO,98975.166,False
3/1/2024 3:00:00 AM,2/29/2024 10:00:00 PM,RTO,RTO,RTO,RTO,95379.223,False
3/1/2024 4:00:00 AM,2/29/2024 11:00:00 PM,RTO,RTO,RTO,RTO,92001.275,False
3/1/2024 5:00:00 AM,3/1/2024 12:00:00 AM,RTO,RTO,RTO,RTO,89881.141,False
3/1/2024 6:00:00 AM,3/1/2024 1:00:00 AM,RTO,RTO,RTO,RTO,88689.669,False
3/1/2024 7:00:00 AM,3/1/2024 2:00:00 AM,RTO,RTO,RTO,RTO,88602.034,False
3/1/2024 8:00:00 AM,3/1/2024 3:00:00 AM,RTO,RTO,RTO,RTO,89231.067,False
3/1/2024 9:00:00 AM,3/1/2024 4:00:00 AM,RTO,RTO,RTO,RTO,91475.403,False
3/1/2024 10:00:00 AM,3/1/2024 5:00:00 AM,RTO,RTO,RTO,RTO,96429.084,False
3/1/2024 11:00:00 AM,3/1/2024 6:00:00 AM,RTO,RTO,RTO,RTO,103636.465,False
3/1/2024 12:00:00 PM,3/1/2024 7:00:00 AM,RTO,RTO,RTO,RTO,105681.220,False
3/1/2024 1:00:00 PM,3/1/2024 8:00:00 AM,RTO,RTO,RTO,RTO,101674.104,False
3/1/2024 2:00:00 PM,3/1/2024 9:00:00 AM,RTO,RTO,RTO,RTO,97156.797,False
3/1/2024 3:00:00 PM,3/1/2024 10:00:00 AM,RTO,RTO,RTO,RTO,93704.594,False
3/1/2024 4:00:00 PM,3/1/2024 11:00:00 AM,RTO,RTO,RTO,RTO,91224.681,False
3/1/2024 5:00:00 PM,3/1/2024 12:00:00 PM,RTO,RTO,RTO,RTO,89651.890,False
3/1/2024 6:00:00 PM,3/1/2024 1:00:00 PM,RTO,RTO,RTO,RTO,88937.437,False
3/1/2024 7:00:00 PM,3/1/2024 2:00:00 PM,RTO,RTO,RTO,RTO,88456.536,False
3/1/2024 8:00:00 PM,3/1/2024 3:00:00 PM,RTO,RTO,RTO,RTO,89299.011,False
3/1/2024 9:00:00 PM,3/1/2024 4:00:00 PM,RTO,RTO,RTO,RTO,91817.857,False
3/1/2024 10:00:00 PM,3/1/2024 5:00:00 PM,RTO,RTO,RTO,RTO,94181.775,False
3/1/2024 11:00:00 PM,3/1/2024 6:00:00 PM,RTO,RTO,RTO,RTO,96266.724,False
3/2/2024 12:00:00 AM,3/1/2024 7:00:00 PM,RTO,RTO,RTO,RTO,95655.472,False
3/2/2024 1:00:00 AM,3/1/2024 8:00:00 PM,RTO,RTO,RTO,RTO,93912.541,False
3/2/2024 2:00:00 AM,3/1/2024 9:00:00 PM,RTO,RTO,RTO,RTO,91228.267,False
3/2/2024 3:00:00 AM,3/1/2024 10:00:00 PM,RTO,RTO,RTO,RTO,87416.958,False
3/2/2024 4:00:00 AM,3/1/2024 11:00:00 PM,RTO,RTO,RTO,RTO,83635.798,False
3/2/2024 5:00:00 AM,3/2/2024 12:00:00 AM,RTO,RTO,RTO,RTO,80768.976,False
3/2/2024 6:00:00 AM,3/2/2024 1:00:00 AM,RTO,RTO,RTO,RTO,78738.669,False
3/2/2024 7:00:00 AM,3/2/2024 2:00:00 AM,RTO,RTO,RTO,RTO,77525.621,False
3/2/2024 8:00:00 AM,3/2/2024 3:00:00 AM,RTO,RTO,RTO,RTO,76836.918,False
3/2/2024 9:00:00 AM,3/2/2024 4:00:00 AM,RTO,RTO,RTO,RTO,77103.603,False
3/2/2024 10:00:00 AM,3/2/2024 5:00:00 AM,RTO,RTO,RTO,RTO,78476.148,False
3/2/2024 11:00:00 AM,3/2/2024 6:00:00 AM,RTO,RTO,RTO,RTO,80977.116,False
3/2/2024 12:00:00 PM,3/2/2024 7:00:00 AM,RTO,RTO,RTO,RTO,83295.677,False
3/2/2024 1:00:00 PM,3/2/2024 8:00:00 AM,RTO,RTO,RTO,RTO,86061.650,False
3/2/2024 2:00:00 PM,3/2/2024 9:00:00 AM,RTO,RTO,RTO,RTO,87627.336,False
3/2/2024 3:00:00 PM,3/2/2024 10:00:00 AM,RTO,RTO,RTO,RTO,87713.792,False
3/2/2024 4:00:00 PM,3/2/2024 11:00:00 AM,RTO,RTO,RTO,RTO,86787.712,False
3/2/2024 5:00:00 PM,3/2/2024 12:00:00 PM,RTO,RTO,RTO,RTO,85291.193,False
3/2/2024 6:00:00 PM,3/2/2024 1:00:00 PM,RTO,RTO,RTO,RTO,83560.533,False
3/2/2024 7:00:00 PM,3/2/2024 2:00:00 PM,RTO,RTO,RTO,RTO,81842.557,False
3/2/2024 8:00:00 PM,3/2/2024 3:00:00 PM,RTO,RTO,RTO,RTO,81210.280,False
3/2/2024 9:00:00 PM,3/2/2024 4:00:00 PM,RTO,RTO,RTO,RTO,81878.779,False
3/2/2024 10:00:00 PM,3/2/2024 5:00:00 PM,RTO,RTO,RTO,RTO,83498.392,False
3/2/2024 11:00:00 PM,3/2/2024 6:00:00 PM,RTO,RTO,RTO,RTO,85891.979,False
3/3/2024 12:00:00 AM,3/2/2024 7:00:00 PM,RTO,RTO,RTO,RTO,86181.819,False
3/3/2024 1:00:00 AM,3/2/2024 8:00:00 PM,RTO,RTO,RTO,RTO,84736.440,False
3/3/2024 2:00:00 AM,3/2/2024 9:00:00 PM,RTO,RTO,RTO,RTO,82882.943,False
3/3/2024 3:00:00 AM,3/2/2024 10:00:00 PM,RTO,RTO,RTO,RTO,80052.525,False
3/3/2024 4:00:00 AM,3/2/2024 11:00:00 PM,RTO,RTO,RTO,RTO,77184.564,False
3/3/2024 5:00:00 AM,3/3/2024 12:00:00 AM,RTO,RTO,RTO,RTO,74848.037,False
3/3/2024 6:00:00 AM,3/3/2024 1:00:00 AM,RTO,RTO,RTO,RTO,73167.118,False
3/3/2024 7:00:00 AM,3/3/2024 2:00:00 AM,RTO,RTO,RTO,RTO,72210.744,False
3/3/2024 8:00:00 AM,3/3/2024 3:00:00 AM,RTO,RTO,RTO,RTO,71860.143,False
3/3/2024 9:00:00 AM,3/3/2024 4:00:00 AM,RTO,RTO,RTO,RTO,72410.339,False
3/3/2024 10:00:00 AM,3/3/2024 5:00:00 AM,RTO,RTO,RTO,RTO,73954.654,False
3/3/2024 11:00:00 AM,3/3/2024 6:00:00 AM,RTO,RTO,RTO,RTO,76019.252,False
3/3/2024 12:00:00 PM,3/3/2024 7:00:00 AM,RTO,RTO,RTO,RTO,77385.676,False
3/3/2024 1:00:00 PM,3/3/2024 8:00:00 AM,RTO,RTO,RTO,RTO,77418.314,False
3/3/2024 2:00:00 PM,3/3/2024 9:00:00 AM,RTO,RTO,RTO,RTO,76352.033,False
3/3/2024 3:00:00 PM,3/3/2024 10:00:00 AM,RTO,RTO,RTO,RTO,74903.368,False
3/3/2024 4:00:00 PM,3/3/2024 11:00:00 AM,RTO,RTO,RTO,RTO,73699.120,False
3/3/2024 5:00:00 PM,3/3/2024 12:00:00 PM,RTO,RTO,RTO,RTO,72877.722,False
3/3/2024 6:00:00 PM,3/3/2024 1:00:00 PM,RTO,RTO,RTO,RTO,72278.094,False
3/3/2024 7:00:00 PM,3/3/2024 2:00:00 PM,RTO,RTO,RTO,RTO,72356.449,False
3/3/2024 8:00:00 PM,3/3/2024 3:00:00 PM,RTO,RTO,RTO,RTO,73133.298,False
3/3/2024 9:00:00 PM,3/3/2024 4:00:00 PM,RTO,RTO,RTO,RTO,75193.309,False
3/3/2024 10:00:00 PM,3/3/2024 5:00:00 PM,RTO,RTO,RTO,RTO,78214.521,False
3/3/2024 11:00:00 PM,3/3/2024 6:00:00 PM,RTO,RTO,RTO,RTO,82037.754,False
3/4/2024 12:00:00 AM,3/3/2024 7:00:00 PM,RTO,RTO,RTO,RTO,83596.408,False
3/4/2024 1:00:00 AM,3/3/2024 8:00:00 PM,RTO,RTO,RTO,RTO,82368.152,False
3/4/2024 2:00:00 AM,3/3/2024 9:00:00 PM,RTO,RTO,RTO,RTO,79723.779,False
3/4/2024 3:00:00 AM,3/3/2024 10:00:00 PM,RTO,RTO,RTO,RTO,76313.746,False
3/4/2024 4:00:00 AM,3/3/2024 11:00:00 PM,RTO,RTO,RTO,RTO,73070.491,False
3/4/2024 5:00:00 AM,3/4/2024 12:00:00 AM,RTO,RTO,RTO,RTO,70843.081,False
3/4/2024 6:00:00 AM,3/4/2024 1:00:00 AM,RTO,RTO,RTO,RTO,69638.425,False
3/4/2024 7:00:00 AM,3/4/2024 2:00:00 AM,RTO,RTO,RTO,RTO,69136.449,False
3/4/2024 8:00:00 AM,3/4/2024 3:00:00 AM,RTO,RTO,RTO,RTO,69514.826,False
3/4/2024 9:00:00 AM,3/4/2024 4:00:00 AM,RTO,RTO,RTO,RTO,71683.114,False
3/4/2024 10:00:00 AM,3/4/2024 5:00:00 AM,RTO,RTO,RTO,RTO,76392.069,False
3/4/2024 11:00:00 AM,3/4/2024 6:00:00 AM,RTO,RTO,RTO,RTO,83429.869,False
3/4/2024 12:00:00 PM,3/4/2024 7:00:00 AM,RTO,RTO,RTO,RTO,87117.971,False
3/4/2024 1:00:00 PM,3/4/2024 8:00:00 AM,RTO,RTO,RTO,RTO,87269.570,False
3/4/2024 2:00:00 PM,3/4/2024 9:00:00 AM,RTO,RTO,RTO,RTO,85538.234,False
3/4/2024 3:00:00 PM,3/4/2024 10:00:00 AM,RTO,RTO,RTO,RTO,83880.169,False
3/4/2024 4:00:00 PM,3/4/2024 11:00:00 AM,RTO,RTO,RTO,RTO,82970.504,False
3/4/2024 5:00:00 PM,3/4/2024 12:00:00 PM,RTO,RTO,RTO,RTO,82759.718,False
3/4/2024 6:00:00 PM,3/4/2024 1:00:00 PM,RTO,RTO,RTO,RTO,83074.706,False
3/4/2024 7:00:00 PM,3/4/2024 2:00:00 PM,RTO,RTO,RTO,RTO,83131.699,False
3/4/2024 8:00:00 PM,3/4/2024 3:00:00 PM,RTO,RTO,RTO,RTO,83284.143,False
3/4/2024 9:00:00 PM,3/4/2024 4:00:00 PM,RTO,RTO,RTO,RTO,84342.076,False
3/4/2024 10:00:00 PM,3/4/2024 5:00:00 PM,RTO,RTO,RTO,RTO,86351.447,False
3/4/2024 11:00:00 PM,3/4/2024 6:00:00 PM,RTO,RTO,RTO,RTO,88978.491,False
3/5/2024 12:00:00 AM,3/4/2024 7:00:00 PM,RTO,RTO,RTO,RTO,89443.543,False
3/5/2024 1:00:00 AM,3/4/2024 8:00:00 PM,RTO,RTO,RTO,RTO,87352.312,False
3/5/2024 2:00:00 AM,3/4/2024 9:00:00 PM,RTO,RTO,RTO,RTO,83872.544,False
3/5/2024 3:00:00 AM,3/4/2024 10:00:00 PM,RTO,RTO,RTO,RTO,79531.253,False
3/5/2024 4:00:00 AM,3/4/2024 11:00:00 PM,RTO,RTO,RTO,RTO,75493.925,False
3/5/2024 5:00:00 AM,3/5/2024 12:00:00 AM,RTO,RTO,RTO,RTO,71911.205,False
3/5/2024 6:00:00 AM,3/5/2024 1:00:00 AM,RTO,RTO,RTO,RTO,70419.420,False
3/5/2024 7:00:00 AM,3/5/2024 2:00:00 AM,RTO,RTO,RTO,RTO,69657.041,False
3/5/2024 8:00:00 AM,3/5/2024 3:00:00 AM,RTO,RTO,RTO,RTO,69734.310,False
3/5/2024 9:00:00 AM,3/5/2024 4:00:00 AM,RTO,RTO,RTO,RTO,71318.801,False
3/5/2024 10:00:00 AM,3/5/2024 5:00:00 AM,RTO,RTO,RTO,RTO,75769.592,False
3/5/2024 11:00:00 AM,3/5/2024 6:00:00 AM,RTO,RTO,RTO,RTO,82615.396,False
3/5/2024 12:00:00 PM,3/5/2024 7:00:00 AM,RTO,RTO,RTO,RTO,86703.879,False
3/5/2024 1:00:00 PM,3/5/2024 8:00:00 AM,RTO,RTO,RTO,RTO,87838.932,False
3/5/2024 2:00:00 PM,3/5/2024 9:00:00 AM,RTO,RTO,RTO,RTO,87982.434,False
3/5/2024 3:00:00 PM,3/5/2024 10:00:00 AM,RTO,RTO,RTO,RTO,87616.456,False
3/5/2024 4:00:00 PM,3/5/2024 11:00:00 AM,RTO,RTO,RTO,RTO,87083.868,False
3/5/2024 5:00:00 PM,3/5/2024 12:00:00 PM,RTO,RTO,RTO,RTO,86909.140,False
3/5/2024 6:00:00 PM,3/5/2024 1:00:00 PM,RTO,RTO,RTO,RTO,86601.011,False
3/5/2024 7:00:00 PM,3/5/2024 2:00:00 PM,RTO,RTO,RTO,RTO,85812.108,False
3/5/2024 8:00:00 PM,3/5/2024 3:00:00 PM,RTO,RTO,RTO,RTO,85633.754,False
3/5/2024 9:00:00 PM,3/5/2024 4:00:00 PM,RTO,RTO,RTO,RTO,86345.182,False
3/5/2024 10:00:00 PM,3/5/2024 5:00:00 PM,RTO,RTO,RTO,RTO,88295.604,False
3/5/2024 11:00:00 PM,3/5/2024 6:00:00 PM,RTO,RTO,RTO,RTO,90478.306,False
3/6/2024 12:00:00 AM,3/5/2024 7:00:00 PM,RTO,RTO,RTO,RTO,90723.455,False
3/6/2024 1:00:00 AM,3/5/2024 8:00:00 PM,RTO,RTO,RTO,RTO,88643.351,False
3/6/2024 2:00:00 AM,3/5/2024 9:00:00 PM,RTO,RTO,RTO,RTO,85325.600,False
3/6/2024 3:00:00 AM,3/5/2024 10:00:00 PM,RTO,RTO,RTO,RTO,80999.535,False
3/6/2024 4:00:00 AM,3/5/2024 11:00:00 PM,RTO,RTO,RTO,RTO,76631.491,False
3/6/2024 5:00:00 AM,3/6/2024 12:00:00 AM,RTO,RTO,RTO,RTO,74124.463,False
3/6/2024 6:00:00 AM,3/6/2024 1:00:00 AM,RTO,RTO,RTO,RTO,72366.637,False
3/6/2024 7:00:00 AM,3/6/2024 2:00:00 AM,RTO,RTO,RTO,RTO,71417.248,False
3/6/2024 8:00:00 AM,3/6/2024 3:00:00 AM,RTO,RTO,RTO,RTO,71112.354,False
3/6/2024 9:00:00 AM,3/6/2024 4:00:00 AM,RTO,RTO,RTO,RTO,72478.070,False
3/6/2024 10:00:00 AM,3/6/2024 5:00:00 AM,RTO,RTO,RTO,RTO,76492.248,False
3/6/2024 11:00:00 AM,3/6/2024 6:00:00 AM,RTO,RTO,RTO,RTO,82908.619,False
3/6/2024 12:00:00 PM,3/6/2024 7:00:00 AM,RTO,RTO,RTO,RTO,87159.198,False
3/6/2024 1:00:00 PM,3/6/2024 8:00:00 AM,RTO,RTO,RTO,RTO,88612.064,False
3/6/2024 2:00:00 PM,3/6/2024 9:00:00 AM,RTO,RTO,RTO,RTO,89339.752,False
3/6/2024 3:00:00 PM,3/6/2024 10:00:00 AM,RTO,RTO,RTO,RTO,89488.846,False
3/6/2024 4:00:00 PM,3/6/2024 11:00:00 AM,RTO,RTO,RTO,RTO,88980.596,False
3/6/2024 5:00:00 PM,3/6/2024 12:00:00 PM,RTO,RTO,RTO,RTO,88737.574,False
3/6/2024 6:00:00 PM,3/6/2024 1:00:00 PM,RTO,RTO,RTO,RTO,88638.060,False
3/6/2024 7:00:00 PM,3/6/2024 2:00:00 PM,RTO,RTO,RTO,RTO,88088.232,False
3/6/2024 8:00:00 PM,3/6/2024 3:00:00 PM,RTO,RTO,RTO,RTO,87942.075,False
3/6/2024 9:00:00 PM,3/6/2024 4:00:00 PM,RTO,RTO,RTO,RTO,89287.583,False
3/6/2024 10:00:00 PM,3/6/2024 5:00:00 PM,RTO,RTO,RTO,RTO,91028.808,False
3/6/2024 11:00:00 PM,3/6/2024 6:00:00 PM,RTO,RTO,RTO,RTO,92867.034,False
3/7/2024 12:00:00 AM,3/6/2024 7:00:00 PM,RTO,RTO,RTO,RTO,92847.685,False
3/7/2024 1:00:00 AM,3/6/2024 8:00:00 PM,RTO,RTO,RTO,RTO,91077.811,False
3/7/2024 2:00:00 AM,3/6/2024 9:00:00 PM,RTO,RTO,RTO,RTO,87639.461,False
3/7/2024 3:00:00 AM,3/6/2024 10:00:00 PM,RTO,RTO,RTO,RTO,83247.050,False
3/7/2024 4:00:00 AM,3/6/2024 11:00:00 PM,RTO,RTO,RTO,RTO,79033.731,False
3/7/2024 5:00:00 AM,3/7/2024 12:00:00 AM,RTO,RTO,RTO,RTO,75880.805,False
3/7/2024 6:00:00 AM,3/7/2024 1:00:00 AM,RTO,RTO,RTO,RTO,73985.843,False
3/7/2024 7:00:00 AM,3/7/2024 2:00:00 AM,RTO,RTO,RTO,RTO,72877.762,False
3/7/2024 8:00:00 AM,3/7/2024 3:00:00 AM,RTO,RTO,RTO,RTO,72969.329,False
3/7/2024 9:00:00 AM,3/7/2024 4:00:00 AM,RTO,RTO,RTO,RTO,74336.557,False
3/7/2024 10:00:00 AM,3/7/2024 5:00:00 AM,RTO,RTO,RTO,RTO,78467.343,False
3/7/2024 11:00:00 AM,3/7/2024 6:00:00 AM,RTO,RTO,RTO,RTO,85597.399,False
3/7/2024 12:00:00 PM,3/7/2024 7:00:00 AM,RTO,RTO,RTO,RTO,89150.587,False
3/7/2024 1:00:00 PM,3/7/2024 8:00:00 AM,RTO,RTO,RTO,RTO,89133.725,False
3/7/2024 2:00:00 PM,3/7/2024 9:00:00 AM,RTO,RTO,RTO,RTO,88374.995,False
3/7/2024 3:00:00 PM,3/7/2024 10:00:00 AM,RTO,RTO,RTO,RTO,87637.948,False
3/7/2024 4:00:00 PM,3/7/2024 11:00:00 AM,RTO,RTO,RTO,RTO,86934.510,False
3/7/2024 5:00:00 PM,3/7/2024 12:00:00 PM,RTO,RTO,RTO,RTO,86219.657,False
3/7/2024 6:00:00 PM,3/7/2024 1:00:00 PM,RTO,RTO,RTO,RTO,85135.219,False
3/7/2024 7:00:00 PM,3/7/2024 2:00:00 PM,RTO,RTO,RTO,RTO,84537.318,False
3/7/2024 8:00:00 PM,3/7/2024 3:00:00 PM,RTO,RTO,RTO,RTO,84432.045,False
3/7/2024 9:00:00 PM,3/7/2024 4:00:00 PM,RTO,RTO,RTO,RTO,85346.860,False
3/7/2024 10:00:00 PM,3/7/2024 5:00:00 PM,RTO,RTO,RTO,RTO,87245.780,False
3/7/2024 11:00:00 PM,3/7/2024 6:00:00 PM,RTO,RTO,RTO,RTO,90037.351,False
3/8/2024 12:00:00 AM,3/7/2024 7:00:00 PM,RTO,RTO,RTO,RTO,90882.413,False
3/8/2024 1:00:00 AM,3/7/2024 8:00:00 PM,RTO,RTO,RTO,RTO,89654.982,False
3/8/2024 2:00:00 AM,3/7/2024 9:00:00 PM,RTO,RTO,RTO,RTO,86575.738,False
3/8/2024 3:00:00 AM,3/7/2024 10:00:00 PM,RTO,RTO,RTO,RTO,82651.509,False
3/8/2024 4:00:00 AM,3/7/2024 11:00:00 PM,RTO,RTO,RTO,RTO,79046.639,False
3/8/2024 5:00:00 AM,3/8/2024 12:00:00 AM,RTO,RTO,RTO,RTO,76361.114,False
3/8/2024 6:00:00 AM,3/8/2024 1:00:00 AM,RTO,RTO,RTO,RTO,74597.448,False
3/8/2024 7:00:00 AM,3/8/2024 2:00:00 AM,RTO,RTO,RTO,RTO,74004.088,False
3/8/2024 8:00:00 AM,3/8/2024 3:00:00 AM,RTO,RTO,RTO,RTO,74066.972,False
3/8/2024 9:00:00 AM,3/8/2024 4:00:00 AM,RTO,RTO,RTO,RTO,75759.016,False
3/8/2024 10:00:00 AM,3/8/2024 5:00:00 AM,RTO,RTO,RTO,RTO,80077.636,False
3/8/2024 11:00:00 AM,3/8/2024 6:00:00 AM,RTO,RTO,RTO,RTO,86602.156,False
3/8/2024 12:00:00 PM,3/8/2024 7:00:00 AM,RTO,RTO,RTO,RTO,89526.825,False
3/8/2024 1:00:00 PM,3/8/2024 8:00:00 AM,RTO,RTO,RTO,RTO,88580.894,False
3/8/2024 2:00:00 PM,3/8/2024 9:00:00 AM,RTO,RTO,RTO,RTO,87006.270,False
3/8/2024 3:00:00 PM,3/8/2024 10:00:00 AM,RTO,RTO,RTO,RTO,85444.072,False
3/8/2024 4:00:00 PM,3/8/2024 11:00:00 AM,RTO,RTO,RTO,RTO,84213.598,False
3/8/2024 5:00:00 PM,3/8/2024 12:00:00 PM,RTO,RTO,RTO,RTO,83187.461,False
3/8/2024 6:00:00 PM,3/8/2024 1:00:00 PM,RTO,RTO,RTO,RTO,82926.303,False
3/8/2024 7:00:00 PM,3/8/2024 2:00:00 PM,RTO,RTO,RTO,RTO,82666.951,False
3/8/2024 8:00:00 PM,3/8/2024 3:00:00 PM,RTO,RTO,RTO,RTO,83059.897,False
3/8/2024 9:00:00 PM,3/8/2024 4:00:00 PM,RTO,RTO,RTO,RTO,84608.542,False
3/8/2024 10:00:00 PM,3/8/2024 5:00:00 PM,RTO,RTO,RTO,RTO,86522.620,False
3/8/2024 11:00:00 PM,3/8/2024 6:00:00 PM,RTO,RTO,RTO,RTO,88720.446,False
3/9/2024 12:00:00 AM,3/8/2024 7:00:00 PM,RTO,RTO,RTO,RTO,88472.326,False
3/9/2024 1:00:00 AM,3/8/2024 8:00:00 PM,RTO,RTO,RTO,RTO,87090.138,False
3/9/2024 2:00:00 AM,3/8/2024 9:00:00 PM,RTO,RTO,RTO,RTO,84851.595,False
3/9/2024 3:00:00 AM,3/8/2024 10:00:00 PM,RTO,RTO,RTO,RTO,81773.766,False
3/9/2024 4:00:00 AM,3/8/2024 11:00:00 PM,RTO,RTO,RTO,RTO,78294.565,False
3/9/2024 5:00:00 AM,3/9/2024 12:00:00 AM,RTO,RTO,RTO,RTO,75533.206,False
3/9/2024 6:00:00 AM,3/9/2024 1:00:00 AM,RTO,RTO,RTO,RTO,73669.346,False
3/9/2024 7:00:00 AM,3/9/2024 2:00:00 AM,RTO,RTO,RTO,RTO,72648.770,False
3/9/2024 8:00:00 AM,3/9/2024 3:00:00 AM,RTO,RTO,RTO,RTO,72227.777,False
3/9/2024 9:00:00 AM,3/9/2024 4:00:00 AM,RTO,RTO,RTO,RTO,72649.983,False
3/9/2024 10:00:00 AM,3/9/2024 5:00:00 AM,RTO,RTO,RTO,RTO,74355.546,False
3/9/2024 11:00:00 AM,3/9/2024 6:00:00 AM,RTO,RTO,RTO,RTO,77272.939,False
3/9/2024 12:00:00 PM,3/9/2024 7:00:00 AM,RTO,RTO,RTO,RTO,80186.560,False
3/9/2024 1:00:00 PM,3/9/2024 8:00:00 AM,RTO,RTO,RTO,RTO,83363.977,False
3/9/2024 2:00:00 PM,3/9/2024 9:00:00 AM,RTO,RTO,RTO,RTO,85923.855,False
3/9/2024 3:00:00 PM,3/9/2024 10:00:00 AM,RTO,RTO,RTO,RTO,87033.055,False
3/9/2024 4:00:00 PM,3/9/2024 11:00:00 AM,RTO,RTO,RTO,RTO,87597.475,False
