data_year,u_s__nameplate_capacity__mw,u_s__annual_heat_input_from_combustion__mmbtu,u_s__ozone_season_heat_input_from_combustion__mmbtu,u_s__total_annual_heat_input__mmbtu,u_s__total_ozone_season_heat_input__mmbtu,u_s__annual_net_generation__mwh,u_s__ozone_season_net_generation__mwh,u_s__annual_nonbaseload_generation__mwh,u_s__annual_nox_emissions__tons,u_s__ozone_season_nox_emissions__tons,u_s__annual_so2_emissions__tons,u_s__annual_co2_emissions__tons,u_s__annual_ch4_emissions__lbs,u_s__annual_n2o_emissions__lbs,u_s__annual_co2_equivalent_emissions__tons,u_s__annual_hg_emissions__lbs,u_s__annual_nox_total_output_emission_rate__lb_mwh,u_s__ozone_season_nox_total_output_emission_rate__lb_mwh,u_s__annual_so2_total_output_emission_rate__lb_mwh,u_s__annual_co2_total_output_emission_rate__lb_mwh,u_s__annual_ch4_total_output_emission_rate__lb_mwh,u_s__annual_n2o_total_output_emission_rate__lb_mwh,u_s__annual_co2_equivalent_total_output_emission_rate__lb_mwh,u_s__annual_hg_total_output_emission_rate__lb_mwh,u_s__annual_nox_input_emission_rate__lb_mmbtu,u_s__ozone_season_nox_input_emission_rate__lb_mmbtu,u_s__annual_so2_input_emission_rate__lb_mmbtu,u_s__annual_co2_input_emission_rate__lb_mmbtu,u_s__annual_ch4_input_emission_rate__lb_mmbtu,u_s__annual_n2o_input_emission_rate__lb_mmbtu,u_s__annual_co2_equivalent_input_emission_rate__lb_mmbtu,u_s__annual_hg_input_emission_rate__lb_mmbtu,u_s__annual_nox_combustion_output_emission_rate__lb_mwh,u_s__ozone_season_nox_combustion_output_emission_rate__lb_mwh,u_s__annual_so2_combustion_output_emission_rate__lb_mwh,u_s__annual_co2_combustion_output_emission_rate__lb_mwh,u_s__annual_ch4_combustion_output_emission_rate__lb_mwh,u_s__annual_n2o_combustion_output_emission_rate__lb_mwh,u_s__annual_co2_equivalent_combustion_output_emission_rate__lb_mwh,u_s__annual_hg_combustion_output_emission_rate__lb_mwh,u_s__annual_nox_coal_output_emission_rate__lb_mwh,u_s__annual_nox_oil_output_emission_rate__lb_mwh,u_s__annual_nox_gas_output_emission_rate__lb_mwh,u_s__annual_nox_fossil_fuel_output_emission_rate__lb_mwh,u_s__ozone_season_nox_coal_output_emission_rate__lb_mwh,u_s__ozone_season_nox_oil_output_emission_rate__lb_mwh,u_s__ozone_season_nox_gas_output_emission_rate__lb_mwh,u_s__ozone_season_nox_fossil_fuel_output_emission_rate__lb_mwh,u_s__annual_so2_coal_output_emission_rate__lb_mwh,u_s__annual_so2_oil_output_emission_rate__lb_mwh,u_s__annual_so2_gas_output_emission_rate__lb_mwh,u_s__annual_so2_fossil_fuel_output_emission_rate__lb_mwh,u_s__annual_co2_coal_output_emission_rate__lb_mwh,u_s__annual_co2_oil_output_emission_rate__lb_mwh,u_s__annual_co2_gas_output_emission_rate__lb_mwh,u_s__annual_co2_fossil_fuel_output_emission_rate__lb_mwh,u_s__annual_ch4_coal_output_emission_rate__lb_mwh,u_s__annual_ch4_oil_output_emission_rate__lb_mwh,u_s__annual_ch4_gas_output_emission_rate__lb_mwh,u_s__annual_ch4_fossil_fuel_output_emission_rate__lb_mwh,u_s__annual_n2o_coal_output_emission_rate__lb_mwh,u_s__annual_n2o_oil_output_emission_rate__lb_mwh,u_s__annual_n2o_gas_output_emission_rate__lb_mwh,u_s__annual_n2o_fossil_fuel_output_emission_rate__lb_mwh,u_s__annual_co2_equivalent_coal_output_emission_rate__lb_mwh,u_s__annual_co2_equivalent_oil_output_emission_rate__lb_mwh,u_s__annual_co2_equivalent_gas_output_emission_rate__lb_mwh,u_s__annual_co2_equivalent_fossil_fuel_output_emission_rate__lb_mwh,u_s__annual_hg_coal_output_emission_rate__lb_mwh,u_s__annual_hg_fossil_fuel_output_emission_rate__lb_mwh,u_s__annual_nox_coal_input_emission_rate__lb_mmbtu,u_s__annual_nox_oil_input_emission_rate__lb_mmbtu,u_s__annual_nox_gas_input_emission_rate__lb_mmbtu,u_s__annual_nox_fossil_fuel_input_emission_rate__lb_mmbtu,u_s__ozone_season_nox_coal_input_emission_rate__lb_mmbtu,u_s__ozone_season_nox_oil_input_emission_rate__lb_mmbtu,u_s__ozone_season_nox_gas_input_emission_rate__lb_mmbtu,u_s__ozone_season_nox_fossil_fuel_input_emission_rate__lb_mmbtu,u_s__annual_so2_coal_input_emission_rate__lb_mmbtu,u_s__annual_so2_oil_input_emission_rate__lb_mmbtu,u_s__annual_so2_gas_input_emission_rate__lb_mmbtu,u_s__annual_so2_fossil_fuel_input_emission_rate__lb_mmbtu,u_s__annual_co2_coal_input_emission_rate__lb_mmbtu,u_s__annual_co2_oil_input_emission_rate__lb_mmbtu,u_s__annual_co2_gas_input_emission_rate__lb_mmbtu,u_s__annual_co2_fossil_fuel_input_emission_rate__lb_mmbtu,u_s__annual_ch4_coal_input_emission_rate__lb_mmbtu,u_s__annual_ch4_oil_input_emission_rate__lb_mmbtu,u_s__annual_ch4_gas_input_emission_rate__lb_mmbtu,u_s__annual_ch4_fossil_fuel_input_emission_rate__lb_mmbtu,u_s__annual_n2o_coal_input_emission_rate__lb_mmbtu,u_s__annual_n2o_oil_input_emission_rate__lb_mmbtu,u_s__annual_n2o_gas_input_emission_rate__lb_mmbtu,u_s__annual_n2o_fossil_fuel_input_emission_rate__lb_mmbtu,u_s__annual_co2_equivalent_coal_input_emission_rate__lb_mmbtu,u_s__annual_co2_equivalent_oil_input_emission_rate__lb_mmbtu,u_s__annual_co2_equivalent_gas_input_emission_rate__lb_mmbtu,u_s__annual_co2_equivalent_fossil_fuel_input_emission_rate__lb_mmbtu,u_s__annual_hg_coal_input_emission_rate__lb_mmbtu,u_s__annual_hg_fossil_fuel_input_emission_rate__lb_mmbtu,u_s__annual_nox_non_baseload_output_emission_rate__lb_mwh,u_s__ozone_season_nox_non_baseload_output_emission_rate__lb_mwh,u_s__annual_so2_non_baseload_output_emission_rate__lb_mwh,u_s__annual_co2_non_baseload_output_emission_rate__lb_mwh,u_s__annual_ch4_non_baseload_output_emission_rate__lb_mwh,u_s__annual_n2o_non_baseload_output_emission_rate__lb_mwh,u_s__annual_co2_equivalent_non_baseload_output_emission_rate__lb_mwh,u_s__annual_hg_non_baseload_output_emission_rate__lb_mwh,u_s__annual_coal_net_generation__mwh,u_s__annual_oil_net_generation__mwh,u_s__annual_gas_net_generation__mwh,u_s__annual_nuclear_net_generation__mwh,u_s__annual_hydro_net_generation__mwh,u_s__annual_biomass_net_generation__mwh,u_s__annual_wind_net_generation__mwh,u_s__annual_solar_net_generation__mwh,u_s__annual_geothermal_net_generation__mwh,u_s__annual_other_fossil_net_generation__mwh,u_s__annual_other_unknown__purchased_fuel_net_generation__mwh,u_s__annual_total_nonrenewables_net_generation__mwh,u_s__annual_total_renewables_net_generation__mwh,u_s__annual_total_nonrenewable_other_unknown_purchased_net_generation__mwh,u_s__annual_total_nonhydro_renewables_net_generation__mwh,u_s__annual_total_combustion_net_generation__mwh,u_s__annual_total_noncombustion_net_generation__mwh,u_s__annual_total_noncombustion_other_unknown_purchased_net_generation__mwh,u_s__coal_generation_percent__resource_mix,u_s__oil_generation_percent__resource_mix,u_s__gas_generation_percent__resource_mix,u_s__nuclear_generation_percent__resource_mix,u_s__hydro_generation_percent__resource_mix,u_s__biomass_generation_percent__resource_mix,u_s__wind_generation_percent__resource_mix,u_s__solar_generation_percent__resource_mix,u_s__geothermal_generation_percent__resource_mix,u_s__other_fossil_generation_percent__resource_mix,u_s__other_unknown__purchased_fuel_generation_percent__resource_mix,u_s__total_nonrenewables_generation_percent__resource_mix,u_s__total_renewables_generation_percent__resource_mix,u_s__total_nonrenewables_other_unknown_purchased_generation_percent__resource_mix,u_s__total_nonhydro_renewables_generation_percent__resource_mix,u_s__total_combustion_generation_percent__resource_mix,u_s__total_noncombustion_generation_percent__resource_mix,u_s__total_noncombustion_other_unknown_purchased_generation_percent__resource_mix,u_s__annual_nonbaseload_coal_net_generation__mwh,u_s__annual_nonbaseload_oil_net_generation__mwh,u_s__annual_nonbaseload_gas_net_generation__mwh,u_s__annual_nonbaseload_nuclear_net_generation__mwh,u_s__annual_nonbaseload_hydro_net_generation__mwh,u_s__annual_nonbaseload_biomass_net_generation__mwh,u_s__annual_nonbaseload_wind_net_generation__mwh,u_s__annual_nonbaseload_solar_net_generation__mwh,u_s__annual_nonbaseload_geothermal_net_generation__mwh,u_s__annual_nonbaseload_other_fossil_net_generation__mwh,u_s__annual_nonbaseload_other_unknown__purchased_fuel_net_generation__mwh,u_s__nonbaseload_coal_generation_percent__resource_mix,u_s__nonbaseload_oil_generation_percent__resource_mix,u_s__nonbaseload_gas_generation_percent__resource_mix,u_s__nonbaseload_nuclear_generation_percent__resource_mix,u_s__nonbaseload_hydro_generation_percent__resource_mix,u_s__nonbaseload_biomass_generation_percent__resource_mix,u_s__nonbaseload_wind_generation_percent__resource_mix,u_s__nonbaseload_solar_generation_percent__resource_mix,u_s__nonbaseload_geothermal_generation_percent__resource_mix,u_s__nonbaseload_other_fossil_generation_percent__resource_mix,u_s__nonbaseload_other_unknown__purchased_fuel_generation_percent__resource_mix
YEAR,USNAMEPCAP,USHTIAN,USHTIOZ,USHTIANT,USHTIOZT,USNGENAN,USNGENOZ,USNGENNB,USNOXAN,USNOXOZ,USSO2AN,USCO2AN,USCH4AN,USN2OAN,USCO2EQA,USHGAN,USNOXRTA,USNOXRTO,USSO2RTA,USCO2RTA,USCH4RTA,USN2ORTA,USC2ERTA,USHGRTA,USNOXRA,USNOXRO,USSO2RA,USCO2RA,USCH4RA,USN2ORA,USC2ERA,USHGRA,USNOXCRT,USNOXCRO,USSO2CRT,USCO2CRT,USCH4CRT,USN2OCRT,USC2ECRT,USHGCRT,USCNOXRT,USONOXRT,USGNOXRT,USFSNXRT,USCNXORT,USONXORT,USGNXORT,USFSNORT,USCSO2RT,USOSO2RT,USGSO2RT,USFSS2RT,USCCO2RT,USOCO2RT,USGCO2RT,USFSC2RT,USCCH4RT,USOCH4RT,USGCH4RT,USFCH4RT,USCN2ORT,USON2ORT,USGN2ORT,USFN2ORT,USCC2ERT,USOC2ERT,USGC2ERT,USFSC2ERT,USCHGRT,USFSHGRT,USCNOXR,USONOXR,USGNOXR,USFSNXR,USCNXOR,USONXOR,USGNXOR,USFSNOR,USCSO2R,USOSO2R,USGSO2R,USFSS2R,USCCO2R,USOCO2R,USGCO2R,USFSC2R,USCCH4R,USOCH4R,USGCH4R,USFCH4R,USCN2OR,USON2OR,USGN2OR,USFN2OR,USCC2ER,USOC2ER,USGC2ER,USFSC2ER,USCHGR,USFSHGR,USNBNOX,USNBNXO,USNBSO2,USNBCO2,USNBCH4,USNBN2O,USNBC2E,USNBHG,USGENACL,USGENAOL,USGENAGS,USGENANC,USGENAHY,USGENABM,USGENAWI,USGENASO,USGENAGT,USGENAOF,USGENAOP,USGENATN,USGENATR,USGENATO,USGENATH,USGENACY,USGENACN,USGENACO,USCLPR,USOLPR,USGSPR,USNCPR,USHYPR,USBMPR,USWIPR,USSOPR,USGTPR,USOFPR,USOPPR,USTNPR,USTRPR,USTOPR,USTHPR,USCYPR,USCNPR,USCOPR,USNBGNCL,USNBGNOL,USNBGNGS,USNBGNNC,USNBGNHY,USNBGNBM,USNBGNWI,USNBGNSO,USNBGNGT,USNBGNOF,USNBGNOP,USNBCLPR,USNBOLPR,USNBGSPR,USNBNCPR,USNBHYPR,USNBBMPR,USNBWIPR,USNBSOPR,USNBGTPR,USNBOFPR,USNBOPPR
2023,1303568.8,21889487792.688,10513085284.628,32955406181.092,15189179968.263,4190970937.357,1898218225.612,1207533086.633,947487.398,429887.937,752518.805,1607676335.942,236894200.686,33081049.503,1615376093.811,--,0.452,0.453,0.359,767.209,0.057,0.008,770.884,--,0.087,0.082,0.069,146.89,0.011,0.002,147.594,--,0.736,0.738,0.585,1249.565,0.057,0.008,1255.55,--,1.336,4.686,0.418,0.71,1.196,4.464,0.432,0.678,1.82,4.668,0.033,0.567,2227.964,1554.708,898.964,1270.259,0.2493,0.0804,0.0188,0.0827,0.0362,0.0139,0.002,0.0115,2244.545,1560.637,900.028,1275.633,--,--,0.124,0.473,0.055,0.084,0.111,0.453,0.056,0.079,0.168,0.471,0.004,0.067,206.221,156.773,118.901,149.906,0.0231,0.0081,0.0025,0.0098,0.0034,0.0014,0.0003,0.0014,207.756,157.371,119.042,150.54,--,--,0.919,0.87,0.684,1372.477,0.102,0.014,1379.158,--,674702091.564,23005568.56,1809177398.984,774873169,238970131.97,47122300.829,419958724.48,165066936,16367398,19169271.316,2557947.773,3300927499.424,887485491.279,2557947.773,648515359.309,2573176631.253,1615236359.45,2557947.773,0.161,0.005,0.432,0.185,0.057,0.011,0.1,0.039,0.004,0.005,0.001,0.788,0.212,0.001,0.155,0.614,0.385,0.001,383488372.082,17237854.92,779565623.506,0,0,19621598.395,0,0,0,4350911.345,3268726.375,0.318,0.014,0.646,0,0,0.016,0,0,0,0.004,0.003
