datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
1/1/2024 2:00:00 PM,1/1/2024 9:00:00 AM,RTO,RTO,RTO,RTO,14294.417115000002
1/1/2024 3:00:00 AM,12/31/2023 10:00:00 PM,RTO,RTO,RTO,RTO,14298.615045
1/1/2024 3:00:00 PM,1/1/2024 10:00:00 AM,RTO,RTO,RTO,RTO,14491.43289
1/1/2024 4:00:00 AM,12/31/2023 11:00:00 PM,RTO,RTO,RTO,RTO,13929.861330000002
1/1/2024 4:00:00 PM,1/1/2024 11:00:00 AM,RTO,RTO,RTO,RTO,14634.437235
1/1/2024 5:00:00 AM,1/1/2024 12:00:00 AM,RTO,RTO,RTO,RTO,13569.054510000002
1/1/2024 5:00:00 PM,1/1/2024 12:00:00 PM,RTO,RTO,RTO,RTO,14783.305845
1/1/2024 6:00:00 AM,1/1/2024 1:00:00 AM,RTO,RTO,RTO,RTO,13353.308265000001
1/1/2024 6:00:00 PM,1/1/2024 1:00:00 PM,RTO,RTO,RTO,RTO,14903.370405
1/1/2024 7:00:00 AM,1/1/2024 2:00:00 AM,RTO,RTO,RTO,RTO,13148.023514999999
1/1/2024 7:00:00 PM,1/1/2024 2:00:00 PM,RTO,RTO,RTO,RTO,14950.438800000002
1/1/2024 8:00:00 AM,1/1/2024 3:00:00 AM,RTO,RTO,RTO,RTO,13022.556855
1/1/2024 8:00:00 PM,1/1/2024 3:00:00 PM,RTO,RTO,RTO,RTO,15116.199450000002
1/1/2024 9:00:00 AM,1/1/2024 4:00:00 AM,RTO,RTO,RTO,RTO,13115.130270000001
1/1/2024 9:00:00 PM,1/1/2024 4:00:00 PM,RTO,RTO,RTO,RTO,15542.89275
1/1/2025 1:00:00 AM,12/31/2024 8:00:00 PM,RTO,RTO,RTO,RTO,14641.479105
1/1/2025 1:00:00 PM,1/1/2025 8:00:00 AM,RTO,RTO,RTO,RTO,13669.86423
1/1/2025 10:00:00 AM,1/1/2025 5:00:00 AM,RTO,RTO,RTO,RTO,12861.47808
1/1/2025 10:00:00 PM,1/1/2025 5:00:00 PM,RTO,RTO,RTO,RTO,16271.120250000002
