datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
3/3/2023 12:00:00 AM,3/2/2023 7:00:00 PM,RTO,RTO,RTO,RTO,91302.016
3/3/2023 1:00:00 AM,3/2/2023 8:00:00 PM,RTO,RTO,RTO,RTO,90034.283
3/3/2023 2:00:00 AM,3/2/2023 9:00:00 PM,RTO,RTO,RTO,RTO,87452.331
3/3/2023 3:00:00 AM,3/2/2023 10:00:00 PM,RTO,RTO,RTO,RTO,83643.823
3/3/2023 4:00:00 AM,3/2/2023 11:00:00 PM,RTO,RTO,RTO,RTO,79958.945
3/3/2023 5:00:00 AM,3/3/2023 12:00:00 AM,RTO,RTO,RTO,RTO,77347.052
3/3/2023 6:00:00 AM,3/3/2023 1:00:00 AM,RTO,RTO,RTO,RTO,75814.749
3/3/2023 7:00:00 AM,3/3/2023 2:00:00 AM,RTO,RTO,RTO,RTO,75335.977
3/3/2023 8:00:00 AM,3/3/2023 3:00:00 AM,RTO,RTO,RTO,RTO,75859.532
3/3/2023 9:00:00 AM,3/3/2023 4:00:00 AM,RTO,RTO,RTO,RTO,77685.271
3/3/2023 10:00:00 AM,3/3/2023 5:00:00 AM,RTO,RTO,RTO,RTO,82457.259
3/3/2023 11:00:00 AM,3/3/2023 6:00:00 AM,RTO,RTO,RTO,RTO,89430.149
3/3/2023 12:00:00 PM,3/3/2023 7:00:00 AM,RTO,RTO,RTO,RTO,93091.103
3/3/2023 1:00:00 PM,3/3/2023 8:00:00 AM,RTO,RTO,RTO,RTO,93788.399
3/3/2023 2:00:00 PM,3/3/2023 9:00:00 AM,RTO,RTO,RTO,RTO,93996.756
3/3/2023 3:00:00 PM,3/3/2023 10:00:00 AM,RTO,RTO,RTO,RTO,94517.167
3/3/2023 4:00:00 PM,3/3/2023 11:00:00 AM,RTO,RTO,RTO,RTO,94754.485
3/3/2023 5:00:00 PM,3/3/2023 12:00:00 PM,RTO,RTO,RTO,RTO,95283.303
3/3/2023 6:00:00 PM,3/3/2023 1:00:00 PM,RTO,RTO,RTO,RTO,95811.123
3/3/2023 7:00:00 PM,3/3/2023 2:00:00 PM,RTO,RTO,RTO,RTO,95731.704
3/3/2023 8:00:00 PM,3/3/2023 3:00:00 PM,RTO,RTO,RTO,RTO,95671.192
3/3/2023 9:00:00 PM,3/3/2023 4:00:00 PM,RTO,RTO,RTO,RTO,96587.664
3/3/2023 10:00:00 PM,3/3/2023 5:00:00 PM,RTO,RTO,RTO,RTO,97337.223
3/3/2023 11:00:00 PM,3/3/2023 6:00:00 PM,RTO,RTO,RTO,RTO,97211.283
3/4/2023 12:00:00 AM,3/3/2023 7:00:00 PM,RTO,RTO,RTO,RTO,95714.697
3/4/2023 1:00:00 AM,3/3/2023 8:00:00 PM,RTO,RTO,RTO,RTO,93131.889
3/4/2023 2:00:00 AM,3/3/2023 9:00:00 PM,RTO,RTO,RTO,RTO,89842.378
3/4/2023 3:00:00 AM,3/3/2023 10:00:00 PM,RTO,RTO,RTO,RTO,85831.430
3/4/2023 4:00:00 AM,3/3/2023 11:00:00 PM,RTO,RTO,RTO,RTO,81766.816
3/4/2023 5:00:00 AM,3/4/2023 12:00:00 AM,RTO,RTO,RTO,RTO,78598.257
3/4/2023 6:00:00 AM,3/4/2023 1:00:00 AM,RTO,RTO,RTO,RTO,76379.787
3/4/2023 7:00:00 AM,3/4/2023 2:00:00 AM,RTO,RTO,RTO,RTO,75262.969
3/4/2023 8:00:00 AM,3/4/2023 3:00:00 AM,RTO,RTO,RTO,RTO,74918.638
3/4/2023 9:00:00 AM,3/4/2023 4:00:00 AM,RTO,RTO,RTO,RTO,75347.774
3/4/2023 10:00:00 AM,3/4/2023 5:00:00 AM,RTO,RTO,RTO,RTO,77185.943
3/4/2023 11:00:00 AM,3/4/2023 6:00:00 AM,RTO,RTO,RTO,RTO,79911.793
3/4/2023 12:00:00 PM,3/4/2023 7:00:00 AM,RTO,RTO,RTO,RTO,81945.479
3/4/2023 1:00:00 PM,3/4/2023 8:00:00 AM,RTO,RTO,RTO,RTO,83372.486
3/4/2023 2:00:00 PM,3/4/2023 9:00:00 AM,RTO,RTO,RTO,RTO,83771.424
3/4/2023 3:00:00 PM,3/4/2023 10:00:00 AM,RTO,RTO,RTO,RTO,83415.349
3/4/2023 4:00:00 PM,3/4/2023 11:00:00 AM,RTO,RTO,RTO,RTO,82184.507
3/4/2023 5:00:00 PM,3/4/2023 12:00:00 PM,RTO,RTO,RTO,RTO,80331.355
3/4/2023 6:00:00 PM,3/4/2023 1:00:00 PM,RTO,RTO,RTO,RTO,78958.553
3/4/2023 7:00:00 PM,3/4/2023 2:00:00 PM,RTO,RTO,RTO,RTO,77610.617
3/4/2023 8:00:00 PM,3/4/2023 3:00:00 PM,RTO,RTO,RTO,RTO,77432.257
3/4/2023 9:00:00 PM,3/4/2023 4:00:00 PM,RTO,RTO,RTO,RTO,78732.033
3/4/2023 10:00:00 PM,3/4/2023 5:00:00 PM,RTO,RTO,RTO,RTO,81584.877
3/4/2023 11:00:00 PM,3/4/2023 6:00:00 PM,RTO,RTO,RTO,RTO,84991.959
3/5/2023 12:00:00 AM,3/4/2023 7:00:00 PM,RTO,RTO,RTO,RTO,86095.037
3/5/2023 1:00:00 AM,3/4/2023 8:00:00 PM,RTO,RTO,RTO,RTO,85311.520
3/5/2023 2:00:00 AM,3/4/2023 9:00:00 PM,RTO,RTO,RTO,RTO,83799.072
3/5/2023 3:00:00 AM,3/4/2023 10:00:00 PM,RTO,RTO,RTO,RTO,81557.716
3/5/2023 4:00:00 AM,3/4/2023 11:00:00 PM,RTO,RTO,RTO,RTO,78963.089
3/5/2023 5:00:00 AM,3/5/2023 12:00:00 AM,RTO,RTO,RTO,RTO,77241.660
3/5/2023 6:00:00 AM,3/5/2023 1:00:00 AM,RTO,RTO,RTO,RTO,76178.748
3/5/2023 7:00:00 AM,3/5/2023 2:00:00 AM,RTO,RTO,RTO,RTO,76083.013
3/5/2023 8:00:00 AM,3/5/2023 3:00:00 AM,RTO,RTO,RTO,RTO,76570.022
3/5/2023 9:00:00 AM,3/5/2023 4:00:00 AM,RTO,RTO,RTO,RTO,77802.651
3/5/2023 10:00:00 AM,3/5/2023 5:00:00 AM,RTO,RTO,RTO,RTO,79745.815
3/5/2023 11:00:00 AM,3/5/2023 6:00:00 AM,RTO,RTO,RTO,RTO,82635.443
3/5/2023 12:00:00 PM,3/5/2023 7:00:00 AM,RTO,RTO,RTO,RTO,83653.865
3/5/2023 1:00:00 PM,3/5/2023 8:00:00 AM,RTO,RTO,RTO,RTO,81985.053
3/5/2023 2:00:00 PM,3/5/2023 9:00:00 AM,RTO,RTO,RTO,RTO,79289.563
3/5/2023 3:00:00 PM,3/5/2023 10:00:00 AM,RTO,RTO,RTO,RTO,76761.797
3/5/2023 4:00:00 PM,3/5/2023 11:00:00 AM,RTO,RTO,RTO,RTO,75354.425
3/5/2023 5:00:00 PM,3/5/2023 12:00:00 PM,RTO,RTO,RTO,RTO,74946.987
3/5/2023 6:00:00 PM,3/5/2023 1:00:00 PM,RTO,RTO,RTO,RTO,73933.083
3/5/2023 7:00:00 PM,3/5/2023 2:00:00 PM,RTO,RTO,RTO,RTO,73244.901
3/5/2023 8:00:00 PM,3/5/2023 3:00:00 PM,RTO,RTO,RTO,RTO,73856.714
3/5/2023 9:00:00 PM,3/5/2023 4:00:00 PM,RTO,RTO,RTO,RTO,75885.416
3/5/2023 10:00:00 PM,3/5/2023 5:00:00 PM,RTO,RTO,RTO,RTO,79386.901
3/5/2023 11:00:00 PM,3/5/2023 6:00:00 PM,RTO,RTO,RTO,RTO,83790.069
3/6/2023 12:00:00 AM,3/5/2023 7:00:00 PM,RTO,RTO,RTO,RTO,86024.352
3/6/2023 1:00:00 AM,3/5/2023 8:00:00 PM,RTO,RTO,RTO,RTO,85410.109
3/6/2023 2:00:00 AM,3/5/2023 9:00:00 PM,RTO,RTO,RTO,RTO,83340.476
3/6/2023 3:00:00 AM,3/5/2023 10:00:00 PM,RTO,RTO,RTO,RTO,80532.901
3/6/2023 4:00:00 AM,3/5/2023 11:00:00 PM,RTO,RTO,RTO,RTO,77709.110
3/6/2023 5:00:00 AM,3/6/2023 12:00:00 AM,RTO,RTO,RTO,RTO,75959.393
3/6/2023 6:00:00 AM,3/6/2023 1:00:00 AM,RTO,RTO,RTO,RTO,75148.713
3/6/2023 7:00:00 AM,3/6/2023 2:00:00 AM,RTO,RTO,RTO,RTO,75519.240
3/6/2023 8:00:00 AM,3/6/2023 3:00:00 AM,RTO,RTO,RTO,RTO,76248.796
3/6/2023 9:00:00 AM,3/6/2023 4:00:00 AM,RTO,RTO,RTO,RTO,79041.446
3/6/2023 10:00:00 AM,3/6/2023 5:00:00 AM,RTO,RTO,RTO,RTO,84452.239
3/6/2023 11:00:00 AM,3/6/2023 6:00:00 AM,RTO,RTO,RTO,RTO,92080.343
3/6/2023 12:00:00 PM,3/6/2023 7:00:00 AM,RTO,RTO,RTO,RTO,94911.501
3/6/2023 1:00:00 PM,3/6/2023 8:00:00 AM,RTO,RTO,RTO,RTO,92582.505
3/6/2023 2:00:00 PM,3/6/2023 9:00:00 AM,RTO,RTO,RTO,RTO,89514.023
3/6/2023 3:00:00 PM,3/6/2023 10:00:00 AM,RTO,RTO,RTO,RTO,87630.716
3/6/2023 4:00:00 PM,3/6/2023 11:00:00 AM,RTO,RTO,RTO,RTO,85693.503
3/6/2023 5:00:00 PM,3/6/2023 12:00:00 PM,RTO,RTO,RTO,RTO,84321.256
3/6/2023 6:00:00 PM,3/6/2023 1:00:00 PM,RTO,RTO,RTO,RTO,83163.304
3/6/2023 7:00:00 PM,3/6/2023 2:00:00 PM,RTO,RTO,RTO,RTO,82186.325
3/6/2023 8:00:00 PM,3/6/2023 3:00:00 PM,RTO,RTO,RTO,RTO,82084.879
3/6/2023 9:00:00 PM,3/6/2023 4:00:00 PM,RTO,RTO,RTO,RTO,83766.948
3/6/2023 10:00:00 PM,3/6/2023 5:00:00 PM,RTO,RTO,RTO,RTO,86660.128
3/6/2023 11:00:00 PM,3/6/2023 6:00:00 PM,RTO,RTO,RTO,RTO,90376.751
3/7/2023 12:00:00 AM,3/6/2023 7:00:00 PM,RTO,RTO,RTO,RTO,91306.512
3/7/2023 1:00:00 AM,3/6/2023 8:00:00 PM,RTO,RTO,RTO,RTO,89764.234
3/7/2023 2:00:00 AM,3/6/2023 9:00:00 PM,RTO,RTO,RTO,RTO,86523.643
3/7/2023 3:00:00 AM,3/6/2023 10:00:00 PM,RTO,RTO,RTO,RTO,82263.715
3/7/2023 4:00:00 AM,3/6/2023 11:00:00 PM,RTO,RTO,RTO,RTO,78658.434
3/7/2023 5:00:00 AM,3/7/2023 12:00:00 AM,RTO,RTO,RTO,RTO,76120.104
3/7/2023 6:00:00 AM,3/7/2023 1:00:00 AM,RTO,RTO,RTO,RTO,74679.147
3/7/2023 7:00:00 AM,3/7/2023 2:00:00 AM,RTO,RTO,RTO,RTO,74132.959
3/7/2023 8:00:00 AM,3/7/2023 3:00:00 AM,RTO,RTO,RTO,RTO,74470.754
3/7/2023 9:00:00 AM,3/7/2023 4:00:00 AM,RTO,RTO,RTO,RTO,76507.669
3/7/2023 10:00:00 AM,3/7/2023 5:00:00 AM,RTO,RTO,RTO,RTO,81344.331
3/7/2023 11:00:00 AM,3/7/2023 6:00:00 AM,RTO,RTO,RTO,RTO,88773.293
3/7/2023 12:00:00 PM,3/7/2023 7:00:00 AM,RTO,RTO,RTO,RTO,92599.567
3/7/2023 1:00:00 PM,3/7/2023 8:00:00 AM,RTO,RTO,RTO,RTO,93190.322
3/7/2023 2:00:00 PM,3/7/2023 9:00:00 AM,RTO,RTO,RTO,RTO,91328.927
3/7/2023 3:00:00 PM,3/7/2023 10:00:00 AM,RTO,RTO,RTO,RTO,88893.711
3/7/2023 4:00:00 PM,3/7/2023 11:00:00 AM,RTO,RTO,RTO,RTO,87005.452
3/7/2023 5:00:00 PM,3/7/2023 12:00:00 PM,RTO,RTO,RTO,RTO,85564.555
3/7/2023 6:00:00 PM,3/7/2023 1:00:00 PM,RTO,RTO,RTO,RTO,84615.811
3/7/2023 7:00:00 PM,3/7/2023 2:00:00 PM,RTO,RTO,RTO,RTO,83893.812
3/7/2023 8:00:00 PM,3/7/2023 3:00:00 PM,RTO,RTO,RTO,RTO,84076.226
3/7/2023 9:00:00 PM,3/7/2023 4:00:00 PM,RTO,RTO,RTO,RTO,86096.066
3/7/2023 10:00:00 PM,3/7/2023 5:00:00 PM,RTO,RTO,RTO,RTO,90068.410
3/7/2023 11:00:00 PM,3/7/2023 6:00:00 PM,RTO,RTO,RTO,RTO,95259.010
3/8/2023 12:00:00 AM,3/7/2023 7:00:00 PM,RTO,RTO,RTO,RTO,97425.342
3/8/2023 1:00:00 AM,3/7/2023 8:00:00 PM,RTO,RTO,RTO,RTO,96911.279
3/8/2023 2:00:00 AM,3/7/2023 9:00:00 PM,RTO,RTO,RTO,RTO,94393.385
3/8/2023 3:00:00 AM,3/7/2023 10:00:00 PM,RTO,RTO,RTO,RTO,90461.590
3/8/2023 4:00:00 AM,3/7/2023 11:00:00 PM,RTO,RTO,RTO,RTO,86804.280
3/8/2023 5:00:00 AM,3/8/2023 12:00:00 AM,RTO,RTO,RTO,RTO,84594.352
3/8/2023 6:00:00 AM,3/8/2023 1:00:00 AM,RTO,RTO,RTO,RTO,83446.535
3/8/2023 7:00:00 AM,3/8/2023 2:00:00 AM,RTO,RTO,RTO,RTO,83352.335
3/8/2023 8:00:00 AM,3/8/2023 3:00:00 AM,RTO,RTO,RTO,RTO,84034.180
3/8/2023 9:00:00 AM,3/8/2023 4:00:00 AM,RTO,RTO,RTO,RTO,86128.374
3/8/2023 10:00:00 AM,3/8/2023 5:00:00 AM,RTO,RTO,RTO,RTO,91420.063
3/8/2023 11:00:00 AM,3/8/2023 6:00:00 AM,RTO,RTO,RTO,RTO,98508.514
3/8/2023 12:00:00 PM,3/8/2023 7:00:00 AM,RTO,RTO,RTO,RTO,100825.220
3/8/2023 1:00:00 PM,3/8/2023 8:00:00 AM,RTO,RTO,RTO,RTO,98488.769
3/8/2023 2:00:00 PM,3/8/2023 9:00:00 AM,RTO,RTO,RTO,RTO,95417.570
3/8/2023 3:00:00 PM,3/8/2023 10:00:00 AM,RTO,RTO,RTO,RTO,92679.357
3/8/2023 4:00:00 PM,3/8/2023 11:00:00 AM,RTO,RTO,RTO,RTO,90012.744
3/8/2023 5:00:00 PM,3/8/2023 12:00:00 PM,RTO,RTO,RTO,RTO,87830.359
3/8/2023 6:00:00 PM,3/8/2023 1:00:00 PM,RTO,RTO,RTO,RTO,86527.361
3/8/2023 7:00:00 PM,3/8/2023 2:00:00 PM,RTO,RTO,RTO,RTO,85187.904
3/8/2023 8:00:00 PM,3/8/2023 3:00:00 PM,RTO,RTO,RTO,RTO,84981.461
3/8/2023 9:00:00 PM,3/8/2023 4:00:00 PM,RTO,RTO,RTO,RTO,86754.935
3/8/2023 10:00:00 PM,3/8/2023 5:00:00 PM,RTO,RTO,RTO,RTO,90214.260
3/8/2023 11:00:00 PM,3/8/2023 6:00:00 PM,RTO,RTO,RTO,RTO,94791.396
3/9/2023 12:00:00 AM,3/8/2023 7:00:00 PM,RTO,RTO,RTO,RTO,96652.600
3/9/2023 1:00:00 AM,3/8/2023 8:00:00 PM,RTO,RTO,RTO,RTO,95838.511
3/9/2023 2:00:00 AM,3/8/2023 9:00:00 PM,RTO,RTO,RTO,RTO,93440.644
3/9/2023 3:00:00 AM,3/8/2023 10:00:00 PM,RTO,RTO,RTO,RTO,89427.136
3/9/2023 4:00:00 AM,3/8/2023 11:00:00 PM,RTO,RTO,RTO,RTO,85815.217
3/9/2023 5:00:00 AM,3/9/2023 12:00:00 AM,RTO,RTO,RTO,RTO,83394.725
3/9/2023 6:00:00 AM,3/9/2023 1:00:00 AM,RTO,RTO,RTO,RTO,82285.452
3/9/2023 7:00:00 AM,3/9/2023 2:00:00 AM,RTO,RTO,RTO,RTO,82187.716
3/9/2023 8:00:00 AM,3/9/2023 3:00:00 AM,RTO,RTO,RTO,RTO,82697.485
3/9/2023 9:00:00 AM,3/9/2023 4:00:00 AM,RTO,RTO,RTO,RTO,85010.043
3/9/2023 10:00:00 AM,3/9/2023 5:00:00 AM,RTO,RTO,RTO,RTO,90043.249
3/9/2023 11:00:00 AM,3/9/2023 6:00:00 AM,RTO,RTO,RTO,RTO,97157.646
3/9/2023 12:00:00 PM,3/9/2023 7:00:00 AM,RTO,RTO,RTO,RTO,99603.335
3/9/2023 1:00:00 PM,3/9/2023 8:00:00 AM,RTO,RTO,RTO,RTO,96677.716
3/9/2023 2:00:00 PM,3/9/2023 9:00:00 AM,RTO,RTO,RTO,RTO,93175.595
3/9/2023 3:00:00 PM,3/9/2023 10:00:00 AM,RTO,RTO,RTO,RTO,90495.743
3/9/2023 4:00:00 PM,3/9/2023 11:00:00 AM,RTO,RTO,RTO,RTO,88042.155
3/9/2023 5:00:00 PM,3/9/2023 12:00:00 PM,RTO,RTO,RTO,RTO,86211.789
3/9/2023 6:00:00 PM,3/9/2023 1:00:00 PM,RTO,RTO,RTO,RTO,84826.671
3/9/2023 7:00:00 PM,3/9/2023 2:00:00 PM,RTO,RTO,RTO,RTO,84018.424
3/9/2023 8:00:00 PM,3/9/2023 3:00:00 PM,RTO,RTO,RTO,RTO,83911.108
3/9/2023 9:00:00 PM,3/9/2023 4:00:00 PM,RTO,RTO,RTO,RTO,85489.901
3/9/2023 10:00:00 PM,3/9/2023 5:00:00 PM,RTO,RTO,RTO,RTO,88555.175
3/9/2023 11:00:00 PM,3/9/2023 6:00:00 PM,RTO,RTO,RTO,RTO,92538.015
3/10/2023 12:00:00 AM,3/9/2023 7:00:00 PM,RTO,RTO,RTO,RTO,93979.842
3/10/2023 1:00:00 AM,3/9/2023 8:00:00 PM,RTO,RTO,RTO,RTO,93006.153
3/10/2023 2:00:00 AM,3/9/2023 9:00:00 PM,RTO,RTO,RTO,RTO,90652.854
3/10/2023 3:00:00 AM,3/9/2023 10:00:00 PM,RTO,RTO,RTO,RTO,87024.876
3/10/2023 4:00:00 AM,3/9/2023 11:00:00 PM,RTO,RTO,RTO,RTO,83635.883
3/10/2023 5:00:00 AM,3/10/2023 12:00:00 AM,RTO,RTO,RTO,RTO,81312.540
3/10/2023 6:00:00 AM,3/10/2023 1:00:00 AM,RTO,RTO,RTO,RTO,79789.267
3/10/2023 7:00:00 AM,3/10/2023 2:00:00 AM,RTO,RTO,RTO,RTO,79330.734
3/10/2023 8:00:00 AM,3/10/2023 3:00:00 AM,RTO,RTO,RTO,RTO,79413.695
3/10/2023 9:00:00 AM,3/10/2023 4:00:00 AM,RTO,RTO,RTO,RTO,81162.843
3/10/2023 10:00:00 AM,3/10/2023 5:00:00 AM,RTO,RTO,RTO,RTO,85212.465
3/10/2023 11:00:00 AM,3/10/2023 6:00:00 AM,RTO,RTO,RTO,RTO,91789.343
3/10/2023 12:00:00 PM,3/10/2023 7:00:00 AM,RTO,RTO,RTO,RTO,95849.350
3/10/2023 1:00:00 PM,3/10/2023 8:00:00 AM,RTO,RTO,RTO,RTO,96950.567
3/10/2023 2:00:00 PM,3/10/2023 9:00:00 AM,RTO,RTO,RTO,RTO,96828.714
3/10/2023 3:00:00 PM,3/10/2023 10:00:00 AM,RTO,RTO,RTO,RTO,96585.195
3/10/2023 4:00:00 PM,3/10/2023 11:00:00 AM,RTO,RTO,RTO,RTO,96291.362
3/10/2023 5:00:00 PM,3/10/2023 12:00:00 PM,RTO,RTO,RTO,RTO,96100.586
3/10/2023 6:00:00 PM,3/10/2023 1:00:00 PM,RTO,RTO,RTO,RTO,95926.105
3/10/2023 7:00:00 PM,3/10/2023 2:00:00 PM,RTO,RTO,RTO,RTO,95497.868
3/10/2023 8:00:00 PM,3/10/2023 3:00:00 PM,RTO,RTO,RTO,RTO,95166.009
3/10/2023 9:00:00 PM,3/10/2023 4:00:00 PM,RTO,RTO,RTO,RTO,96040.514
3/10/2023 10:00:00 PM,3/10/2023 5:00:00 PM,RTO,RTO,RTO,RTO,96957.888
3/10/2023 11:00:00 PM,3/10/2023 6:00:00 PM,RTO,RTO,RTO,RTO,97804.579
3/11/2023 12:00:00 AM,3/10/2023 7:00:00 PM,RTO,RTO,RTO,RTO,96999.143
3/11/2023 1:00:00 AM,3/10/2023 8:00:00 PM,RTO,RTO,RTO,RTO,95013.591
3/11/2023 2:00:00 AM,3/10/2023 9:00:00 PM,RTO,RTO,RTO,RTO,92512.621
