timestamp,horizon_step,pred_cpu,pred_carbon_intensity,pred_it_power,pred_pue,pred_total_power,pred_emissions
2019-05-27 15:00:00,1,0.009307122611618125,341.2266845703125,30.651498582813268,1.233665356130581,37.81369191510233,12903.040723553599
2019-05-27 16:00:00,2,0.009259369409429266,343.5386657714844,30.648155858660047,1.2552629684704717,38.47149510128729,13216.446097330432
2019-05-27 17:00:00,3,0.009293545430777974,348.2671813964844,30.65054818015446,1.276864677271539,39.13660231024868,13629.994176025448
2019-05-27 18:00:00,4,0.00923741501142768,351.70245361328125,30.646619050799938,1.2876618707505714,39.46248281913315,13879.052033161084
2019-05-27 19:00:00,5,0.009218451683501624,356.0069580078125,30.64529161784511,1.3006209225841754,39.857907456862804,14189.692386274633
2019-05-27 20:00:00,6,0.009190718706994989,364.92486572265625,30.643350309489648,1.2984595359353497,39.78915042236428,14520.050375099856
2019-05-27 21:00:00,7,0.009198809514848902,365.2518005371094,30.643916666039424,1.3006199404757426,39.85608907012781,14557.508295231588
2019-05-27 22:00:00,8,0.009193272723833117,368.67010498046875,30.643529090668313,1.2876596636361917,39.458436361515815,14547.145875765182
2019-05-27 23:00:00,9,0.009173944969527061,367.85491943359375,30.642176147866895,1.2595786972484764,38.59623231318852,14197.813928008232
2019-05-28 00:00:00,10,0.00915403680312087,368.6565856933594,30.640782576218463,1.1990977018401563,36.74129196972746,13544.91925152257
2019-05-28 01:00:00,11,0.009130060235417969,365.31494140625,30.639104216479257,1.177496503011771,36.077438070317534,13179.627174745663
2019-05-28 02:00:00,12,0.009106351252714064,362.8731384277344,30.637444587689984,1.1537353175626357,35.34750186068616,12826.658935767367
2019-05-28 03:00:00,13,0.00899689116708479,334.9715270996094,30.629782381695936,1.1407698445583543,34.94153208642349,11704.418362189277
2019-05-28 04:00:00,14,0.008984267377064056,304.6974182128906,30.62889871639448,1.1170092133688532,34.21276206155407,10424.54027008746
2019-05-28 05:00:00,15,0.008925412458445943,303.72808837890625,30.624778872091213,1.1105262706229224,34.00962146947512,10329.677315413886
2019-05-28 06:00:00,16,0.00887943812789826,301.1102600097656,30.62156066895288,1.106203971906395,33.873692037968326,10199.71621704337
2019-05-28 07:00:00,17,0.008761572319765851,307.73760986328125,30.613310062383608,1.1040380786159885,33.798260021349506,10400.99575650779
2019-05-28 08:00:00,18,0.00850294055155155,311.5419921875,30.595205838608607,1.1040251470275777,33.777876624308874,10523.226975400774
2019-05-28 09:00:00,19,0.008355886607942405,315.7817687988281,30.58491206255597,1.1018577943303973,33.700223745037086,10641.916263124078
2019-05-28 10:00:00,20,0.008403401685930983,351.81805419921875,30.588238118015166,1.1061801700842966,33.83610244396498,11904.15172352119
2019-05-28 11:00:00,21,0.008606863377574608,357.3360290527344,30.602480436430223,1.1234703431688788,34.380979197735165,12285.56258146335
2019-05-28 12:00:00,22,0.008675329054831878,360.2862854003906,30.60727303383823,1.1234737664527417,34.38646831617367,12388.972937672435
2019-05-28 13:00:00,23,0.008691154377688881,369.07012939453125,30.60838080643822,1.1385945577188845,34.850535806797716,12862.291759683578
2019-05-28 14:00:00,24,0.008670279724893523,368.55352783203125,30.60691958074255,1.1493935139862446,35.17939484920407,12965.49007867015
