real_timestamp,avg_cpu_utilization,num_tasks_sampled,measured_power_util,production_power_util,sample_count
2019-05-01 07:00:00+00:00,0.008020671427672,7568362,0.7202,0.6353166666666666,60
2019-05-01 08:00:00+00:00,0.0074764018216919,7828082,0.713,0.6329333333333333,60
2019-05-01 09:00:00+00:00,0.0072650913752591,8171336,0.7172333333333333,0.6338166666666667,60
2019-05-01 10:00:00+00:00,0.0072811877713541,8293739,0.7165333333333332,0.6379333333333335,60
2019-05-01 11:00:00+00:00,0.0075139481834359,8122097,0.7186,0.6395666666666666,60
2019-05-01 12:00:00+00:00,0.0082601112994491,8009427,0.7317333333333333,0.6570333333333335,60
2019-05-01 13:00:00+00:00,0.0083590358044261,8117538,0.7358666666666667,0.6682833333333333,60
2019-05-01 14:00:00+00:00,0.0084365336995451,8072643,0.7334666666666666,0.6747333333333333,60
2019-05-01 15:00:00+00:00,0.0084827072894397,8012550,0.7309333333333333,0.6736500000000001,60
2019-05-01 16:00:00+00:00,0.0089080367180737,8020863,0.7463333333333333,0.6822666666666667,60
2019-05-01 17:00:00+00:00,0.0092671507181219,7586436,0.7456166666666667,0.6801166666666666,60
2019-05-01 18:00:00+00:00,0.0099947324156364,7421277,0.7570833333333334,0.6847333333333333,60
2019-05-01 19:00:00+00:00,0.0100003253273301,7336585,0.7580166666666667,0.6782833333333333,60
2019-05-01 20:00:00+00:00,0.0099078207719174,7451588,0.7606166666666666,0.6746333333333333,60
2019-05-01 21:00:00+00:00,0.0097160647851721,7475630,0.7533,0.6694500000000001,60
2019-05-01 22:00:00+00:00,0.009577305587437,7365485,0.7485166666666666,0.6643000000000001,60
2019-05-01 23:00:00+00:00,0.009597733861132,7531120,0.7544666666666666,0.6660833333333334,60
2019-05-02 00:00:00+00:00,0.0101079590117278,7278798,0.7519666666666668,0.6660999999999999,60
2019-05-02 01:00:00+00:00,0.0098373484823692,7364420,0.7461333333333333,0.6664500000000001,60
2019-05-02 02:00:00+00:00,0.0100010933024161,7203236,0.7558833333333334,0.6679499999999999,60
2019-05-02 03:00:00+00:00,0.0098398363997264,6896361,0.7363999999999999,0.6614166666666667,60
2019-05-02 04:00:00+00:00,0.0101066408046893,7493874,0.7729499999999999,0.6722333333333333,60
2019-05-02 05:00:00+00:00,0.0098748540087619,7460945,0.7666833333333334,0.6687666666666667,60
2019-05-02 06:00:00+00:00,0.0097357786617354,7667717,0.7671333333333333,0.6707833333333334,60
2019-05-02 07:00:00+00:00,0.0097535929853943,7536434,0.7530333333333333,0.6698166666666667,60
2019-05-02 08:00:00+00:00,0.0090440701476122,7634735,0.7412333333333334,0.66515,60
2019-05-02 09:00:00+00:00,0.008646798012739,7928121,0.7339833333333333,0.6639833333333334,60
2019-05-02 10:00:00+00:00,0.0084589870888634,8178532,0.7398166666666666,0.6641166666666668,60
2019-05-02 11:00:00+00:00,0.0087764548394689,7716430,0.73195,0.6622666666666667,60
2019-05-02 12:00:00+00:00,0.0096627864226781,7548714,0.7438833333333333,0.6742666666666667,60
2019-05-02 13:00:00+00:00,0.0097204863028153,7622150,0.7449833333333334,0.6843666666666667,60
2019-05-02 14:00:00+00:00,0.0098249744049445,7666472,0.7458500000000001,0.6895333333333333,60
2019-05-02 15:00:00+00:00,0.0099115323943615,7694412,0.7490666666666665,0.69085,60
2019-05-02 16:00:00+00:00,0.0099034364269126,7580820,0.7439166666666666,0.6879833333333333,60
2019-05-02 17:00:00+00:00,0.0100568169514392,7518583,0.7459166666666667,0.6868833333333334,60
2019-05-02 18:00:00+00:00,0.0098278296436036,7504389,0.74395,0.6844,60
2019-05-02 19:00:00+00:00,0.0096100215027178,7654845,0.7420166666666667,0.6799333333333334,60
2019-05-02 20:00:00+00:00,0.009321141369906,7602905,0.7374833333333333,0.6735333333333333,60
2019-05-02 21:00:00+00:00,0.0092836267603317,7653028,0.7409666666666667,0.6716000000000001,60
2019-05-02 22:00:00+00:00,0.0092154304307326,7691868,0.7445166666666667,0.6666500000000001,60
2019-05-02 23:00:00+00:00,0.0091963227328844,7636155,0.7352166666666666,0.6610166666666667,60
2019-05-03 00:00:00+00:00,0.0091511397241161,7696579,0.7385833333333334,0.6644333333333334,60
2019-05-03 01:00:00+00:00,0.0093012854393464,7921449,0.7606,0.6699833333333333,60
2019-05-03 02:00:00+00:00,0.0092808105228923,8122968,0.7677166666666666,0.6702166666666667,60
2019-05-03 03:00:00+00:00,0.0095627973133445,7711495,0.76535,0.6676333333333333,60
2019-05-03 04:00:00+00:00,0.0096666035271605,7659256,0.7666833333333333,0.6646500000000001,60
2019-05-03 05:00:00+00:00,0.0100593512008338,7149839,0.7568833333333334,0.66085,60
2019-05-03 06:00:00+00:00,0.0099032790209843,7194912,0.7506166666666667,0.6587000000000001,60
2019-05-03 07:00:00+00:00,0.0097378319005012,7385811,0.7508181818181818,0.6596363636363637,33
2019-05-03 09:00:00+00:00,0.0085506366971373,8003657,0.7381142857142857,0.6580857142857143,35
2019-05-03 10:00:00+00:00,0.0088453078083507,7907973,0.7467,0.6655000000000001,60
2019-05-03 11:00:00+00:00,0.0093425714705909,7902154,0.7577499999999999,0.67065,60
2019-05-03 12:00:00+00:00,0.009643292481206,7906465,0.7709166666666667,0.6815166666666668,60
2019-05-03 13:00:00+00:00,0.0099564249923343,7652934,0.7635,0.6852666666666667,60
2019-05-03 14:00:00+00:00,0.0099777283352683,7940797,0.7725833333333334,0.6928166666666666,60
2019-05-03 15:00:00+00:00,0.0101075862187396,7831996,0.7753500000000001,0.6912833333333332,60
2019-05-03 16:00:00+00:00,0.01022816282896,7579774,0.7694000000000001,0.68965,60
2019-05-03 17:00:00+00:00,0.010155659651677,7659730,0.7652833333333333,0.6895666666666667,60
2019-05-03 18:00:00+00:00,0.0101558227556833,7667531,0.7673833333333333,0.6854333333333334,60
2019-05-03 19:00:00+00:00,0.0100973021272321,7488294,0.7638333333333333,0.6825333333333333,60
2019-05-03 20:00:00+00:00,0.0091129021146103,7835398,0.7441666666666666,0.6726500000000001,60
2019-05-03 21:00:00+00:00,0.0093201676708264,7562401,0.7426166666666667,0.6705,60
2019-05-03 22:00:00+00:00,0.0089236383809445,7770871,0.7382,0.66325,60
2019-05-03 23:00:00+00:00,0.0089452588471181,7947230,0.74555,0.6650333333333334,60
2019-05-04 00:00:00+00:00,0.0087519078199801,7957131,0.7452999999999999,0.6633666666666668,60
2019-05-04 01:00:00+00:00,0.009348537554019,7720730,0.7588666666666667,0.6667166666666667,60
2019-05-04 02:00:00+00:00,0.0097298085164399,7794130,0.7795166666666666,0.6691166666666667,60
2019-05-04 03:00:00+00:00,0.0101507059692003,7356339,0.7719,0.6623166666666668,60
2019-05-04 04:00:00+00:00,0.0102356399408479,6898572,0.7565999999999999,0.6552,60
2019-05-04 05:00:00+00:00,0.0100994864123497,7190804,0.7620666666666668,0.6581833333333335,60
2019-05-04 06:00:00+00:00,0.0093981502350766,7408344,0.7452,0.6523166666666667,60
2019-05-04 07:00:00+00:00,0.0092324048333015,7557657,0.7511333333333334,0.6539333333333334,60
2019-05-04 08:00:00+00:00,0.0088330342673867,7645557,0.75195,0.6464166666666668,60
2019-05-04 09:00:00+00:00,0.008493900265038,7845888,0.7415833333333334,0.6456333333333334,60
2019-05-04 10:00:00+00:00,0.0083400068867867,7991412,0.7419166666666667,0.6435000000000001,60
2019-05-04 11:00:00+00:00,0.009167623843467,7674175,0.7547666666666667,0.6497333333333333,60
2019-05-04 12:00:00+00:00,0.0090367076013194,7831480,0.7581666666666667,0.6587666666666667,60
2019-05-04 13:00:00+00:00,0.0092452993496628,7630965,0.7529666666666668,0.6571000000000001,60
2019-05-04 14:00:00+00:00,0.0092931844580326,7649810,0.7564500000000001,0.66285,60
2019-05-04 15:00:00+00:00,0.0091814629487645,7780320,0.7592166666666667,0.6644833333333333,60
2019-05-04 16:00:00+00:00,0.009359290372418,7777812,0.7654333333333334,0.6673666666666667,60
2019-05-04 17:00:00+00:00,0.0091981393351739,7242083,0.7430000000000001,0.6583833333333333,60
2019-05-04 18:00:00+00:00,0.0090106551059781,7760070,0.7635,0.6572833333333334,60
2019-05-04 19:00:00+00:00,0.0090262168026217,7541841,0.7552000000000001,0.6447499999999999,60
2019-05-04 20:00:00+00:00,0.0089510217316723,7258493,0.7429833333333333,0.6355000000000001,60
2019-05-04 21:00:00+00:00,0.0085368413588744,7550606,0.7334999999999999,0.6309166666666667,60
2019-05-04 22:00:00+00:00,0.0083479293196942,7404914,0.7205833333333334,0.63055,60
2019-05-04 23:00:00+00:00,0.0083726356298215,7071657,0.7064333333333332,0.6266166666666667,60
2019-05-05 00:00:00+00:00,0.0080322433031507,7195381,0.6997833333333333,0.6253333333333334,60
2019-05-05 01:00:00+00:00,0.0080058519095973,7253122,0.6981333333333333,0.6248666666666667,60
2019-05-05 02:00:00+00:00,0.0079290548016326,7209146,0.6953166666666666,0.6226333333333334,60
2019-05-05 03:00:00+00:00,0.0084621513856805,7191118,0.7114166666666666,0.6293833333333333,60
2019-05-05 04:00:00+00:00,0.0086553452670845,7231480,0.71855,0.6337500000000001,60
2019-05-05 05:00:00+00:00,0.007857580315794,7143292,0.6961499999999999,0.6234166666666666,60
2019-05-05 06:00:00+00:00,0.0077758209176052,7104173,0.6887500000000001,0.6227666666666666,60
2019-05-05 07:00:00+00:00,0.0077479686061484,7306367,0.6950666666666666,0.6249,60
2019-05-05 08:00:00+00:00,0.0078923208605783,7719817,0.7152999999999999,0.62925,60
2019-05-05 09:00:00+00:00,0.0070603861770983,8350996,0.7104833333333332,0.6255333333333333,60
2019-05-05 10:00:00+00:00,0.0076193813831371,8062586,0.7221000000000001,0.6294833333333334,60
2019-05-05 11:00:00+00:00,0.0076756143067309,7906608,0.7151666666666666,0.62665,60
2019-05-05 12:00:00+00:00,0.0081601887962875,8075722,0.7330833333333333,0.6381166666666667,60
2019-05-05 13:00:00+00:00,0.0081263490492077,7756536,0.7285833333333332,0.6344333333333334,60
2019-05-05 14:00:00+00:00,0.0079675968969847,7763047,0.7168333333333333,0.6336833333333334,60
2019-05-05 15:00:00+00:00,0.0081031306831081,7683463,0.7164833333333332,0.6400833333333333,60
2019-05-05 16:00:00+00:00,0.0084401484490381,7372161,0.7128499999999999,0.6398333333333334,60
2019-05-05 17:00:00+00:00,0.0083482146952966,7472482,0.7152499999999999,0.6392166666666668,60
2019-05-05 18:00:00+00:00,0.0080244794567564,7297349,0.7013,0.6305833333333334,60
2019-05-05 19:00:00+00:00,0.0085398907031351,7287755,0.7167833333333333,0.6344333333333333,60
2019-05-05 20:00:00+00:00,0.008360044196833,7197079,0.7101999999999999,0.6292166666666668,60
2019-05-05 21:00:00+00:00,0.0082898059434737,7402035,0.7119833333333332,0.63215,60
2019-05-05 22:00:00+00:00,0.0082646125354991,7163728,0.7014666666666666,0.6324500000000001,60
2019-05-05 23:00:00+00:00,0.0084727884268265,6964605,0.6968,0.6334,60
2019-05-06 00:00:00+00:00,0.0084848243063595,6947419,0.6935666666666667,0.6365166666666666,60
2019-05-06 01:00:00+00:00,0.0087292012130022,7010486,0.7007666666666665,0.6390333333333333,60
2019-05-06 02:00:00+00:00,0.008729032863512,6933573,0.6992166666666666,0.6406499999999999,60
2019-05-06 03:00:00+00:00,0.0087909390185995,7185772,0.7091833333333334,0.6496666666666666,60
2019-05-06 04:00:00+00:00,0.0089034943191023,7127979,0.7156666666666667,0.6492,60
2019-05-06 05:00:00+00:00,0.0089976935955738,7108649,0.7158,0.6447499999999999,60
2019-05-06 06:00:00+00:00,0.0087221005499256,6886814,0.6997666666666666,0.6380833333333333,60
2019-05-06 07:00:00+00:00,0.0088773581297079,7060588,0.7065999999999999,0.6469166666666667,60
2019-05-06 08:00:00+00:00,0.0084816367421565,7597350,0.7193833333333334,0.6461166666666667,60
2019-05-06 09:00:00+00:00,0.0080139613430121,7893630,0.7198499999999999,0.6479333333333334,60
2019-05-06 10:00:00+00:00,0.0082483389990089,7919839,0.7229833333333333,0.6473333333333333,60
2019-05-06 11:00:00+00:00,0.0084644471087599,7749115,0.7182666666666666,0.654,60
2019-05-06 12:00:00+00:00,0.0087828033256771,7713725,0.7250333333333333,0.6682333333333335,60
2019-05-06 13:00:00+00:00,0.009266347665675,7625293,0.7364666666666667,0.6807666666666666,60
2019-05-06 14:00:00+00:00,0.0096416122772302,7773334,0.7516333333333333,0.6864666666666668,60
2019-05-06 15:00:00+00:00,0.0096648722539528,7783965,0.7523,0.6848166666666667,60
2019-05-06 16:00:00+00:00,0.0098931501947652,7656295,0.7524166666666666,0.6881000000000002,60
2019-05-06 17:00:00+00:00,0.0103123548644884,7061228,0.7493166666666667,0.6857166666666666,60
2019-05-06 18:00:00+00:00,0.0104657605298228,6915161,0.7442333333333333,0.6837166666666668,60
2019-05-06 19:00:00+00:00,0.0102982717629623,7270601,0.7523666666666666,0.6805,60
2019-05-06 20:00:00+00:00,0.0103691955086488,7078585,0.7498,0.6773166666666668,60
2019-05-06 21:00:00+00:00,0.0104955827031139,6908801,0.7564166666666666,0.6672833333333335,60
2019-05-06 22:00:00+00:00,0.0102922095707341,7074795,0.7612833333333333,0.6682166666666667,60
2019-05-06 23:00:00+00:00,0.0101324374391348,7208298,0.76225,0.6656166666666667,60
2019-05-07 00:00:00+00:00,0.0101771807266741,7132327,0.7513333333333333,0.666,60
2019-05-07 01:00:00+00:00,0.0100463087033187,7280824,0.7535666666666667,0.6680833333333333,60
2019-05-07 02:00:00+00:00,0.0103623384083749,7274062,0.7504666666666666,0.6696666666666666,60
2019-05-07 03:00:00+00:00,0.0103493911055957,7108484,0.7536666666666666,0.6677666666666667,60
2019-05-07 04:00:00+00:00,0.0104086756337063,7246367,0.759,0.6701166666666666,60
2019-05-07 05:00:00+00:00,0.0102649818995869,7248223,0.7587333333333334,0.6658000000000001,60
2019-05-07 06:00:00+00:00,0.0104059052996335,7267137,0.7549500000000001,0.66825,60
2019-05-07 07:00:00+00:00,0.0101303057894942,7281041,0.752,0.6663166666666667,60
2019-05-07 08:00:00+00:00,0.009763381311521,7493305,0.7545166666666666,0.66555,60
2019-05-07 09:00:00+00:00,0.0089969582234999,7907355,0.7472,0.6633999999999999,60
2019-05-07 10:00:00+00:00,0.009130489753531,7880923,0.7457666666666667,0.6673666666666668,60
2019-05-07 11:00:00+00:00,0.0094972907305888,7597568,0.7456666666666667,0.6668500000000002,60
2019-05-07 12:00:00+00:00,0.0094126818345871,7900095,0.7520499999999999,0.6749166666666667,60
2019-05-07 13:00:00+00:00,0.0093570869672275,7901129,0.7488833333333333,0.6786666666666666,60
2019-05-07 14:00:00+00:00,0.0094282641740607,7983944,0.7498333333333335,0.6828666666666666,60
2019-05-07 15:00:00+00:00,0.0099265429161109,7907447,0.7647166666666666,0.68725,60
2019-05-07 16:00:00+00:00,0.0099745671210178,7607923,0.7587833333333334,0.6859833333333334,60
2019-05-07 17:00:00+00:00,0.0098054414587869,7660495,0.7499333333333333,0.6798833333333334,60
2019-05-07 18:00:00+00:00,0.009338681054988,7805097,0.7529166666666667,0.6765500000000001,60
2019-05-07 19:00:00+00:00,0.0087770008628549,8129519,0.7459166666666666,0.67425,60
2019-05-07 20:00:00+00:00,0.0086650065751582,8085108,0.7437833333333334,0.6735666666666668,60
2019-05-07 21:00:00+00:00,0.0086072799790828,8172870,0.7451833333333333,0.6700333333333334,60
2019-05-07 22:00:00+00:00,0.0090831924486233,7850380,0.7452,0.6680666666666667,60
2019-05-07 23:00:00+00:00,0.009653858882987,7493945,0.7491833333333333,0.664,60
2019-05-08 00:00:00+00:00,0.0101271121802202,7566754,0.76835,0.6749166666666666,60
2019-05-08 01:00:00+00:00,0.0098059590814945,7478644,0.7648333333333334,0.6687666666666667,60
2019-05-08 02:00:00+00:00,0.0096405786240198,7722115,0.76195,0.6683666666666668,60
2019-05-08 03:00:00+00:00,0.0099900712904959,7542596,0.7673166666666666,0.6686166666666667,60
2019-05-08 04:00:00+00:00,0.010183497541683,7294978,0.76565,0.6669666666666668,60
2019-05-08 05:00:00+00:00,0.0102111804962956,7482522,0.7721666666666667,0.6665,60
2019-05-08 06:00:00+00:00,0.0101606499569164,7544124,0.7753833333333333,0.6681333333333334,60
2019-05-08 07:00:00+00:00,0.0097606050960657,7627363,0.7686333333333334,0.66625,60
2019-05-08 08:00:00+00:00,0.0096235174197331,7796691,0.7709166666666667,0.66685,60
2019-05-08 09:00:00+00:00,0.0088348930950538,8330461,0.7629166666666667,0.6639333333333334,60
2019-05-08 10:00:00+00:00,0.0090272826123833,8286638,0.7630333333333333,0.6659666666666667,60
2019-05-08 11:00:00+00:00,0.009549026685049,7949851,0.7661,0.6711166666666667,60
2019-05-08 12:00:00+00:00,0.0101663653088739,7759743,0.7705166666666666,0.6826333333333333,60
2019-05-08 13:00:00+00:00,0.0106516692411952,7654711,0.7785833333333334,0.6888500000000001,60
2019-05-08 14:00:00+00:00,0.010637779198788,7709326,0.7786333333333333,0.6939,60
2019-05-08 15:00:00+00:00,0.0105591298747577,7787344,0.78155,0.6957833333333333,60
2019-05-08 16:00:00+00:00,0.010250356872239,7655756,0.7669833333333334,0.6890833333333334,60
2019-05-08 17:00:00+00:00,0.0101026578283996,7540167,0.7614333333333333,0.6862666666666667,60
2019-05-08 18:00:00+00:00,0.0101718388695941,7633504,0.76615,0.6864500000000001,60
