timestamp,horizon_step,pred_cpu,pred_carbon_intensity,pred_it_power,pred_pue,pred_total_power,pred_emissions
2019-05-01 00:38:20,1,0.005170487503536673,355.3052673339844,30.361934125247565,1.144898524375177,34.761333577172266,12350.884919523
2019-05-01 00:38:21,2,0.005256084320194068,355.3052673339844,30.367925902413585,1.1449028042160099,34.768323523897315,12353.368484412793
2019-05-01 00:38:22,3,0.005385006045606052,355.3052673339844,30.376950423192422,1.1449092503022804,34.77885153548677,12357.109142385081
2019-05-01 00:38:23,4,0.006274970407690532,355.3052673339844,30.439247928538336,1.1449537485203847,34.851531017921324,12382.932545321184
2019-05-01 00:38:24,5,0.0060533838198735595,355.3052673339844,30.42373686739115,1.1449426691909939,34.83343449571527,12376.502755660946
2019-05-01 00:38:25,6,0.005797273580462527,355.3052673339844,30.405809150632372,1.1449298636790233,34.81251892588392,12369.071343530577
2019-05-01 00:38:26,7,0.005493465439722625,355.3052673339844,30.384542580780582,1.1449146732719861,34.78770864139315,12360.256118766953
2019-05-01 00:38:27,8,0.005284532241689373,355.3052673339844,30.369917256918256,1.1449042266120846,34.770646629305,12354.193896000716
2019-05-01 00:38:28,9,0.004798857347223565,355.3052673339844,30.33592001430565,1.1448799428673613,34.730986372807095,12340.102397963194
2019-05-01 00:38:29,10,0.005337754548572751,355.3052673339844,30.373642818400093,1.1449068877274287,34.77499286815902,12355.73813755864
2019-05-01 00:38:30,11,0.005533378770174234,355.3052673339844,30.387336513912196,1.1449166689385089,34.790968099421875,12361.414221373212
2019-05-01 00:38:31,12,0.005912092576604848,355.3052673339844,30.413846480362338,1.1449356046288304,34.82189570908208,12372.402963991532
2019-05-01 00:38:32,13,0.00498106611714431,355.3052673339844,30.3486746282001,1.1448890533058573,34.74586536416751,12345.388981966164
2019-05-01 00:38:33,14,0.004700357183161149,355.3052673339844,30.32902500282128,1.1448750178591582,34.72294304175587,12337.244560073781
2019-05-01 00:38:34,15,0.005808658249722954,355.3052673339844,30.406606077480607,1.1449304329124863,34.81344865968931,12369.40168284885
2019-05-01 00:38:35,16,0.0064493701387552385,355.3052673339844,30.451455909712866,1.144962468506938,34.865774128015026,12387.993197360694
2019-05-01 00:38:36,17,0.0064019859971754045,355.3052673339844,30.448139019802277,1.144960099299859,34.86190427560872,12386.61821841693
2019-05-01 00:38:37,18,0.0055773572586355685,355.3052673339844,30.390415008104487,1.1449188678629318,34.79455954496364,12362.690280891544
2019-05-01 00:38:38,19,0.005188040708273834,355.3052673339844,30.36316284957917,1.1448994020354137,34.76276699038708,12351.394218788488
2019-05-01 00:38:39,20,0.004724343394353777,355.3052673339844,30.33070403760476,1.1448762171697178,34.724901702667225,12337.940482612508
2019-05-01 00:38:40,21,0.00473450948130379,355.3052673339844,30.331415663691264,1.1448767254740653,34.72573184403963,12338.235436214754
2019-05-01 00:38:41,22,0.005312407167350019,355.3052673339844,30.3718685017145,1.1449056203583676,34.772922948398204,12355.002684164663
2019-05-01 00:38:42,23,0.005835514624957973,355.3052673339844,30.408486023747056,1.144931775731248,34.815641900467554,12370.180952849892
2019-05-01 00:38:43,24,0.006207496694802064,355.3052673339844,30.434524768636145,1.1449503748347403,34.84602054176714,12380.974644118085
